symbol,seed,signal,look,win,q,band,hold,stop_k,contrarian,trades,tpd,avg_bps,win_rate,avg_hold_bars,pf_0x,pf_1x,maxdd_r_1x,total_r_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
SOLUSDT,2,dcrowd,48,288,0.02,8640,576,1.5,True,603,0.348,5.59,0.3416,328.1,1.1122,1.017,-99.43,10.3,0.9329,-125.44,-42.9,0.8582
SOLUSDT,2,dcrowd,48,288,0.02,8640,576,2.0,True,550,0.317,12.42,0.4145,389.2,1.0892,1.0057,-82.06,3.4,0.9303,-105.37,-44.1,0.862
SOLUSDT,2,dcrowd,48,288,0.02,8640,576,3.0,True,499,0.288,21.91,0.481,463.0,1.0999,1.0252,-73.0,15.4,0.9563,-93.64,-27.7,0.8927
SOLUSDT,2,dcrowd,48,288,0.02,8640,864,0.0,True,339,0.196,7.77,0.5015,864.0,1.0419,0.9931,-69.51,-4.0,0.9465,-86.88,-32.0,0.9021
SOLUSDT,2,dcrowd,48,288,0.02,8640,864,1.0,True,650,0.375,18.11,0.2138,316.4,1.0624,0.9529,-70.53,-26.1,0.8607,-96.66,-83.7,0.7821
SOLUSDT,2,dcrowd,48,288,0.02,8640,864,1.5,True,522,0.301,16.36,0.3065,440.1,1.028,0.9465,-73.98,-29.6,0.8743,-93.51,-73.8,0.8098
SOLUSDT,2,dcrowd,48,288,0.02,8640,864,2.0,True,477,0.275,15.03,0.3564,508.9,1.0378,0.9677,-77.69,-19.2,0.9039,-86.6,-59.7,0.8457
SOLUSDT,2,dcrowd,48,288,0.02,8640,864,3.0,True,425,0.245,-3.99,0.4071,624.2,0.9327,0.8795,-105.91,-76.8,0.83,-139.13,-112.2,0.7838
SOLUSDT,0,dcrowd,48,288,0.05,8640,288,0.0,True,914,0.527,-3.82,0.5,288.0,1.0276,0.9344,-83.29,-55.0,0.8496,-150.84,-132.0,0.7725
SOLUSDT,0,dcrowd,48,288,0.05,8640,288,1.0,True,1328,0.766,4.0,0.3283,168.0,1.0951,0.956,-125.91,-40.1,0.8403,-188.72,-159.1,0.7429
SOLUSDT,0,dcrowd,48,288,0.05,8640,288,1.5,True,1142,0.659,-1.42,0.4063,207.5,1.0216,0.9105,-136.14,-81.7,0.8139,-197.07,-181.8,0.7293
SOLUSDT,0,dcrowd,48,288,0.05,8640,288,2.0,True,1057,0.61,-8.83,0.4428,232.1,0.9737,0.8763,-147.36,-114.0,0.7898,-216.84,-205.1,0.7128
SOLUSDT,0,dcrowd,48,288,0.05,8640,288,3.0,True,984,0.567,-12.3,0.4726,260.0,0.9829,0.8914,-108.44,-98.2,0.8087,-189.49,-181.7,0.7341
SOLUSDT,0,dcrowd,48,288,0.05,8640,576,0.0,True,589,0.34,-30.15,0.5365,576.0,1.0255,0.9647,-173.91,-29.6,0.9072,-209.21,-79.9,0.8527
SOLUSDT,0,dcrowd,48,288,0.05,8640,576,1.0,True,1054,0.608,2.35,0.2609,266.8,1.115,0.9898,-132.11,-8.5,0.8852,-197.17,-104.4,0.7965
SOLUSDT,0,dcrowd,48,288,0.05,8640,576,1.5,True,862,0.497,-1.92,0.3411,344.5,1.0568,0.9612,-109.69,-32.5,0.8772,-166.16,-109.5,0.8029
SOLUSDT,0,dcrowd,48,288,0.05,8640,576,2.0,True,768,0.443,-6.61,0.3932,401.9,0.945,0.8683,-153.15,-110.6,0.7993,-215.24,-177.5,0.737
SOLUSDT,0,dcrowd,48,288,0.05,8640,576,3.0,True,689,0.397,5.04,0.4688,468.8,1.1148,1.0398,-86.09,32.9,0.9705,-111.42,-25.4,0.9063
SOLUSDT,0,dcrowd,48,288,0.05,8640,864,0.0,True,435,0.251,35.35,0.5172,864.0,1.1634,1.1054,-82.17,70.0,1.0502,-92.34,34.2,0.9977
SOLUSDT,0,dcrowd,48,288,0.05,8640,864,1.0,True,919,0.53,-4.45,0.2187,333.5,1.0036,0.9001,-122.99,-77.1,0.8126,-185.42,-156.8,0.7378
SOLUSDT,0,dcrowd,48,288,0.05,8640,864,1.5,True,705,0.407,8.0,0.3121,463.2,1.1212,1.0343,-96.27,25.1,0.957,-118.49,-33.2,0.8878
SOLUSDT,0,dcrowd,48,288,0.05,8640,864,2.0,True,608,0.351,1.05,0.3734,563.4,0.9989,0.9321,-130.66,-48.2,0.871,-169.83,-95.6,0.8149
SOLUSDT,0,dcrowd,48,288,0.05,8640,864,3.0,True,530,0.306,-28.98,0.4132,672.4,0.9345,0.8803,-159.86,-88.8,0.8298,-195.49,-130.6,0.7826
SOLUSDT,1,dcrowd,48,288,0.05,8640,288,0.0,True,945,0.545,-22.62,0.4921,288.0,0.9196,0.8411,-166.69,-148.2,0.7693,-235.44,-224.5,0.7037
SOLUSDT,1,dcrowd,48,288,0.05,8640,288,1.0,True,1438,0.829,-18.63,0.2976,157.1,0.8811,0.7682,-240.3,-240.3,0.6746,-368.73,-368.7,0.5959
SOLUSDT,1,dcrowd,48,288,0.05,8640,288,1.5,True,1194,0.689,-18.99,0.3786,202.8,0.9257,0.8286,-170.66,-170.7,0.7439,-272.32,-272.3,0.6696
SOLUSDT,1,dcrowd,48,288,0.05,8640,288,2.0,True,1111,0.641,-31.82,0.4203,226.6,0.8736,0.7902,-214.5,-214.5,0.7158,-306.92,-306.9,0.6493
SOLUSDT,1,dcrowd,48,288,0.05,8640,288,3.0,True,1016,0.586,-21.2,0.4567,258.0,0.9186,0.8356,-169.27,-157.6,0.7606,-252.0,-241.0,0.6927
SOLUSDT,1,dcrowd,48,288,0.05,8640,576,0.0,True,593,0.342,-16.77,0.4958,576.0,1.0051,0.9468,-133.86,-43.8,0.8918,-169.22,-91.7,0.8399
SOLUSDT,1,dcrowd,48,288,0.05,8640,576,1.0,True,1099,0.634,14.02,0.2602,258.0,1.1798,1.0575,-50.6,49.9,0.9538,-77.63,-43.4,0.8649
SOLUSDT,1,dcrowd,48,288,0.05,8640,576,1.5,True,885,0.51,18.65,0.3514,340.4,1.1622,1.067,-45.57,56.9,0.9824,-64.06,-15.8,0.9069
SOLUSDT,1,dcrowd,48,288,0.05,8640,576,2.0,True,788,0.454,-3.43,0.3947,400.1,1.0826,1.0042,-68.36,3.6,0.9329,-106.97,-60.1,0.868
SOLUSDT,1,dcrowd,48,288,0.05,8640,576,3.0,True,688,0.397,-3.67,0.4549,475.4,1.0287,0.962,-86.87,-31.6,0.9001,-126.09,-86.2,0.8426
SOLUSDT,1,dcrowd,48,288,0.05,8640,864,0.0,True,435,0.251,-53.28,0.4713,864.0,0.8512,0.8112,-172.04,-149.8,0.7732,-202.2,-184.4,0.7369
SOLUSDT,1,dcrowd,48,288,0.05,8640,864,1.0,True,968,0.558,6.53,0.2138,319.7,1.1526,1.035,-62.93,28.8,0.936,-112.1,-57.2,0.8515
SOLUSDT,1,dcrowd,48,288,0.05,8640,864,1.5,True,738,0.426,-5.09,0.3022,450.4,1.0771,0.9963,-74.8,-2.9,0.9241,-115.27,-62.6,0.8593
SOLUSDT,1,dcrowd,48,288,0.05,8640,864,2.0,True,637,0.367,-8.96,0.3548,536.1,1.0422,0.9763,-73.03,-18.8,0.9159,-103.91,-69.6,0.8604
SOLUSDT,1,dcrowd,48,288,0.05,8640,864,3.0,True,540,0.311,7.79,0.4444,659.1,1.0927,1.0331,-44.27,25.1,0.9773,-54.5,-17.8,0.9251
SOLUSDT,2,dcrowd,48,288,0.05,8640,288,0.0,True,928,0.535,8.88,0.5151,288.0,0.9978,0.9113,-123.07,-82.3,0.8323,-190.06,-162.7,0.7602
SOLUSDT,2,dcrowd,48,288,0.05,8640,288,1.0,True,1424,0.821,-2.17,0.309,155.2,0.9584,0.8317,-187.48,-173.5,0.7272,-314.61,-308.3,0.6399
SOLUSDT,2,dcrowd,48,288,0.05,8640,288,1.5,True,1174,0.677,8.52,0.4029,201.3,1.0137,0.9017,-157.83,-96.8,0.8049,-223.59,-206.1,0.7207
SOLUSDT,2,dcrowd,48,288,0.05,8640,288,2.0,True,1086,0.626,10.54,0.4466,226.4,1.0416,0.9392,-114.0,-59.9,0.8484,-175.36,-158.4,0.7677
SOLUSDT,2,dcrowd,48,288,0.05,8640,288,3.0,True,1004,0.579,15.76,0.491,256.6,1.0483,0.9519,-88.4,-45.7,0.8651,-162.36,-135.1,0.7868
SOLUSDT,2,dcrowd,48,288,0.05,8640,576,0.0,True,605,0.349,-13.49,0.5041,576.0,0.9729,0.9136,-127.6,-73.5,0.8578,-174.45,-124.6,0.8055
SOLUSDT,2,dcrowd,48,288,0.05,8640,576,1.0,True,1090,0.629,9.26,0.2569,256.5,1.1344,1.0123,-106.76,10.7,0.9095,-151.27,-85.2,0.8217
SOLUSDT,2,dcrowd,48,288,0.05,8640,576,1.5,True,882,0.509,12.34,0.3345,340.8,1.0903,0.9962,-94.51,-3.3,0.9133,-130.4,-79.9,0.8397
SOLUSDT,2,dcrowd,48,288,0.05,8640,576,2.0,True,799,0.461,19.35,0.4068,400.4,1.1072,1.0236,-72.31,20.5,0.948,-103.26,-47.3,0.8793
SOLUSDT,2,dcrowd,48,288,0.05,8640,576,3.0,True,704,0.406,-8.56,0.4489,471.8,0.9882,0.9209,-114.75,-68.3,0.8587,-168.78,-126.8,0.8014
SOLUSDT,2,dcrowd,48,288,0.05,8640,864,0.0,True,444,0.256,23.32,0.5203,864.0,1.06,1.007,-107.92,5.0,0.9566,-131.19,-31.8,0.9088
SOLUSDT,2,dcrowd,48,288,0.05,8640,864,1.0,True,952,0.549,18.71,0.2195,323.3,1.173,1.0527,-88.55,42.5,0.9515,-127.86,-42.5,0.8651
SOLUSDT,2,dcrowd,48,288,0.05,8640,864,1.5,True,738,0.426,19.05,0.3171,446.3,1.1595,1.069,-72.69,54.0,0.9885,-92.35,-9.5,0.9164
SOLUSDT,2,dcrowd,48,288,0.05,8640,864,2.0,True,651,0.375,0.86,0.3548,520.2,1.0155,0.9473,-86.36,-43.2,0.8853,-128.72,-98.5,0.8287
SOLUSDT,2,dcrowd,48,288,0.05,8640,864,3.0,True,541,0.312,11.81,0.4436,663.4,1.1348,1.0698,-83.11,52.8,1.0092,-93.4,7.2,0.9528
SOLUSDT,0,dcrowd,48,288,0.1,8640,288,0.0,True,1230,0.709,-1.66,0.4984,288.0,1.071,0.9776,-64.22,-25.2,0.8924,-160.1,-126.7,0.8148
SOLUSDT,0,dcrowd,48,288,0.1,8640,288,1.0,True,2016,1.163,-7.48,0.3085,158.4,0.9659,0.8432,-256.55,-227.8,0.7412,-436.82,-410.7,0.6554
SOLUSDT,0,dcrowd,48,288,0.1,8640,288,1.5,True,1640,0.946,-2.32,0.3988,205.7,1.041,0.9284,-150.23,-95.3,0.8306,-263.31,-241.4,0.745
SOLUSDT,0,dcrowd,48,288,0.1,8640,288,2.0,True,1485,0.856,1.6,0.4545,231.5,1.058,0.9546,-154.07,-58.1,0.8626,-228.52,-186.2,0.7805
SOLUSDT,0,dcrowd,48,288,0.1,8640,288,3.0,True,1346,0.776,-14.11,0.474,259.6,0.9788,0.8886,-169.59,-138.6,0.807,-281.57,-252.1,0.7332
SOLUSDT,0,dcrowd,48,288,0.1,8640,576,0.0,True,714,0.412,-29.25,0.4874,576.0,0.9421,0.8827,-162.41,-115.1,0.8269,-210.31,-175.1,0.7746
SOLUSDT,0,dcrowd,48,288,0.1,8640,576,1.0,True,1426,0.822,0.66,0.2637,257.1,1.0517,0.933,-113.37,-75.8,0.8336,-230.89,-204.8,0.7493
SOLUSDT,0,dcrowd,48,288,0.1,8640,576,1.5,True,1118,0.645,-1.47,0.3444,340.1,1.0696,0.9766,-118.77,-25.4,0.8944,-189.36,-121.6,0.8214
SOLUSDT,0,dcrowd,48,288,0.1,8640,576,2.0,True,978,0.564,8.28,0.408,401.5,1.0655,0.9821,-111.11,-18.6,0.9068,-171.01,-102.1,0.8385
SOLUSDT,0,dcrowd,48,288,0.1,8640,576,3.0,True,858,0.495,-24.4,0.4441,467.8,0.9029,0.8412,-195.42,-170.8,0.7842,-263.3,-241.2,0.7315
SOLUSDT,0,dcrowd,48,288,0.1,8640,864,0.0,True,506,0.292,22.43,0.5079,864.0,1.0347,0.9833,-126.29,-14.0,0.9345,-133.79,-56.5,0.8882
SOLUSDT,0,dcrowd,48,288,0.1,8640,864,1.0,True,1142,0.659,25.55,0.2399,343.4,1.1917,1.0641,-65.39,60.1,0.9573,-97.66,-43.6,0.8666
SOLUSDT,0,dcrowd,48,288,0.1,8640,864,1.5,True,871,0.502,25.13,0.3169,460.1,1.1689,1.0755,-91.5,68.1,0.9929,-111.49,-6.8,0.9192
SOLUSDT,0,dcrowd,48,288,0.1,8640,864,2.0,True,730,0.421,41.57,0.3904,564.7,1.247,1.1639,-56.61,135.5,1.0882,-68.22,76.4,1.019
SOLUSDT,0,dcrowd,48,288,0.1,8640,864,3.0,True,629,0.363,34.2,0.4579,678.5,1.2585,1.188,-53.42,151.1,1.1222,-59.98,101.6,1.0606
SOLUSDT,1,dcrowd,48,288,0.1,8640,288,0.0,True,1227,0.708,3.74,0.5061,288.0,1.0681,0.977,-136.43,-26.4,0.8936,-188.19,-127.7,0.8174
SOLUSDT,1,dcrowd,48,288,0.1,8640,288,1.0,True,2050,1.182,-0.74,0.3107,155.5,1.0316,0.9008,-184.93,-147.0,0.7925,-346.15,-336.4,0.7015
SOLUSDT,1,dcrowd,48,288,0.1,8640,288,1.5,True,1666,0.961,5.66,0.401,200.6,1.0596,0.9471,-155.89,-73.8,0.8495,-258.99,-224.9,0.7643
SOLUSDT,1,dcrowd,48,288,0.1,8640,288,2.0,True,1487,0.858,12.19,0.4486,229.0,1.0931,0.9872,-123.0,-17.0,0.8934,-208.23,-149.9,0.8099
SOLUSDT,1,dcrowd,48,288,0.1,8640,288,3.0,True,1351,0.779,2.84,0.4789,257.9,1.0456,0.9511,-169.73,-61.9,0.8658,-220.79,-178.6,0.7887
SOLUSDT,1,dcrowd,48,288,0.1,8640,576,0.0,True,708,0.408,9.54,0.5042,576.0,1.0357,0.9763,-101.91,-23.2,0.9203,-132.92,-80.3,0.8674
SOLUSDT,1,dcrowd,48,288,0.1,8640,576,1.0,True,1460,0.842,11.57,0.2534,250.5,1.1431,1.0184,-148.26,21.5,0.9138,-208.15,-109.9,0.825
SOLUSDT,1,dcrowd,48,288,0.1,8640,576,1.5,True,1133,0.653,13.64,0.3416,336.0,1.1393,1.0437,-122.85,48.5,0.9591,-162.46,-48.2,0.8837
SOLUSDT,1,dcrowd,48,288,0.1,8640,576,2.0,True,974,0.562,13.02,0.3953,400.1,1.1229,1.0391,-85.56,41.1,0.9632,-116.76,-40.6,0.8943
SOLUSDT,1,dcrowd,48,288,0.1,8640,576,3.0,True,828,0.478,20.08,0.4541,483.8,1.1326,1.0594,-71.8,57.1,0.9916,-95.35,-8.4,0.9288
SOLUSDT,1,dcrowd,48,288,0.1,8640,864,0.0,True,503,0.29,-9.13,0.497,864.0,0.944,0.9,-163.66,-92.3,0.858,-194.78,-134.1,0.8179
SOLUSDT,1,dcrowd,48,288,0.1,8640,864,1.0,True,1171,0.675,5.82,0.2203,331.9,1.1786,1.0587,-63.4,57.4,0.9576,-138.31,-44.9,0.8711
SOLUSDT,1,dcrowd,48,288,0.1,8640,864,1.5,True,879,0.507,5.16,0.314,457.9,1.1797,1.0887,-74.02,81.4,1.0078,-96.58,7.5,0.9353
SOLUSDT,1,dcrowd,48,288,0.1,8640,864,2.0,True,750,0.433,-5.4,0.3667,545.1,1.0485,0.9776,-60.17,-20.2,0.9131,-102.76,-82.0,0.8542
SOLUSDT,1,dcrowd,48,288,0.1,8640,864,3.0,True,621,0.358,20.24,0.4589,678.9,1.1388,1.0746,-61.85,61.1,1.0146,-76.56,12.4,0.9585
SOLUSDT,2,dcrowd,48,288,0.1,8640,288,0.0,True,1251,0.721,-3.93,0.5036,288.0,0.9419,0.8609,-206.52,-176.1,0.7869,-293.52,-281.9,0.7196
SOLUSDT,2,dcrowd,48,288,0.1,8640,288,1.0,True,2028,1.17,2.69,0.3185,158.2,1.0234,0.8909,-194.13,-158.2,0.7814,-376.61,-347.0,0.6899
SOLUSDT,2,dcrowd,48,288,0.1,8640,288,1.5,True,1660,0.957,3.52,0.4,200.7,1.0526,0.94,-138.74,-83.6,0.8423,-276.1,-235.3,0.7572
SOLUSDT,2,dcrowd,48,288,0.1,8640,288,2.0,True,1511,0.871,-4.33,0.4322,226.7,0.9764,0.881,-177.99,-168.1,0.7966,-313.84,-304.8,0.7216
SOLUSDT,2,dcrowd,48,288,0.1,8640,288,3.0,True,1369,0.79,-3.4,0.4879,256.3,0.9647,0.8751,-171.97,-164.4,0.7945,-287.82,-284.6,0.7218
SOLUSDT,2,dcrowd,48,288,0.1,8640,576,0.0,True,715,0.412,-8.67,0.4951,576.0,0.9438,0.887,-161.78,-113.6,0.8336,-203.53,-172.4,0.7835
SOLUSDT,2,dcrowd,48,288,0.1,8640,576,1.0,True,1471,0.848,11.91,0.2597,249.0,1.0591,0.9401,-151.21,-70.3,0.8407,-267.55,-203.6,0.7564
SOLUSDT,2,dcrowd,48,288,0.1,8640,576,1.5,True,1117,0.644,18.12,0.3509,341.2,1.0999,1.003,-79.42,3.2,0.9176,-158.59,-93.8,0.842
SOLUSDT,2,dcrowd,48,288,0.1,8640,576,2.0,True,965,0.557,25.26,0.4083,407.3,1.1725,1.082,-101.7,82.3,1.0003,-123.3,0.4,0.9264
SOLUSDT,2,dcrowd,48,288,0.1,8640,576,3.0,True,849,0.49,20.45,0.4511,473.7,1.1287,1.0549,-76.58,54.2,0.9867,-118.97,-13.6,0.9236
SOLUSDT,2,dcrowd,48,288,0.1,8640,864,0.0,True,502,0.29,30.32,0.508,864.0,0.9924,0.9433,-159.08,-47.5,0.8966,-178.57,-88.7,0.8522
SOLUSDT,2,dcrowd,48,288,0.1,8640,864,1.0,True,1208,0.697,34.21,0.2334,323.0,1.2445,1.1156,-61.13,115.7,1.0072,-94.18,7.8,0.9148
SOLUSDT,2,dcrowd,48,288,0.1,8640,864,1.5,True,931,0.537,24.17,0.3061,436.7,1.1651,1.0714,-98.44,71.1,0.9885,-132.91,-12.1,0.9147
SOLUSDT,2,dcrowd,48,288,0.1,8640,864,2.0,True,778,0.449,37.7,0.3728,535.1,1.1992,1.1201,-72.81,111.8,1.0481,-104.96,46.9,0.9823
SOLUSDT,2,dcrowd,48,288,0.1,8640,864,3.0,True,641,0.37,56.44,0.4446,659.6,1.1685,1.1025,-76.25,90.2,1.0412,-88.54,37.6,0.9841
SOLUSDT,0,dcrowd,144,288,0.02,8640,288,0.0,True,402,0.232,13.8,0.5299,288.0,1.0693,0.9761,-80.71,-8.9,0.8906,-94.55,-42.3,0.8122
SOLUSDT,0,dcrowd,144,288,0.02,8640,288,1.0,True,584,0.337,-4.07,0.3219,156.3,0.9552,0.833,-90.99,-68.7,0.7312,-135.07,-120.7,0.6454
SOLUSDT,0,dcrowd,144,288,0.02,8640,288,1.5,True,488,0.281,7.41,0.4201,201.8,1.0394,0.9312,-79.74,-27.5,0.8363,-99.73,-69.7,0.7525
SOLUSDT,0,dcrowd,144,288,0.02,8640,288,2.0,True,457,0.264,-7.56,0.4508,227.4,0.9545,0.8634,-96.5,-57.1,0.7818,-120.96,-96.2,0.7085
SOLUSDT,0,dcrowd,144,288,0.02,8640,288,3.0,True,424,0.245,16.61,0.5094,260.9,1.0843,0.9862,-60.92,-5.2,0.8972,-76.93,-40.6,0.8163
SOLUSDT,0,dcrowd,144,288,0.02,8640,576,0.0,True,321,0.185,49.16,0.5607,576.0,1.1971,1.1253,-83.75,49.5,1.0575,-94.09,23.4,0.9935
SOLUSDT,0,dcrowd,144,288,0.02,8640,576,1.0,True,518,0.299,-9.96,0.2606,241.6,0.9839,0.8777,-85.24,-50.4,0.7877,-120.99,-94.8,0.7107
SOLUSDT,0,dcrowd,144,288,0.02,8640,576,1.5,True,419,0.242,22.7,0.3842,343.4,1.1477,1.0467,-51.82,17.9,0.9572,-67.85,-17.4,0.8775
SOLUSDT,0,dcrowd,144,288,0.02,8640,576,2.0,True,387,0.223,23.73,0.4419,398.1,1.1023,1.0166,-67.78,6.6,0.9387,-91.17,-25.4,0.868
SOLUSDT,0,dcrowd,144,288,0.02,8640,576,3.0,True,346,0.2,33.87,0.5087,479.9,1.1988,1.1162,-48.41,43.7,1.0396,-60.19,15.5,0.9686
SOLUSDT,0,dcrowd,144,288,0.02,8640,864,0.0,True,275,0.159,61.31,0.5345,864.0,1.1944,1.1347,-78.93,55.9,1.078,-86.88,33.2,1.0239
SOLUSDT,0,dcrowd,144,288,0.02,8640,864,1.0,True,507,0.292,-8.65,0.2012,304.1,0.9464,0.8519,-97.97,-64.4,0.7717,-122.7,-107.5,0.7027
SOLUSDT,0,dcrowd,144,288,0.02,8640,864,1.5,True,407,0.235,31.44,0.3071,441.3,1.0994,1.0134,-90.29,5.7,0.937,-109.41,-28.5,0.8687
SOLUSDT,0,dcrowd,144,288,0.02,8640,864,2.0,True,360,0.208,26.93,0.3639,524.5,1.0522,0.9801,-77.81,-8.7,0.9145,-94.75,-39.2,0.8547
SOLUSDT,0,dcrowd,144,288,0.02,8640,864,3.0,True,317,0.183,45.28,0.4448,662.2,1.1795,1.1113,-53.12,46.6,1.0477,-57.96,20.7,0.9884
SOLUSDT,1,dcrowd,144,288,0.02,8640,288,0.0,True,395,0.228,-4.86,0.4987,288.0,0.926,0.851,-79.79,-63.5,0.7818,-109.49,-96.7,0.7182
SOLUSDT,1,dcrowd,144,288,0.02,8640,288,1.0,True,572,0.33,-0.63,0.3252,159.2,1.0391,0.9106,-68.88,-35.7,0.8026,-94.47,-85.8,0.711
SOLUSDT,1,dcrowd,144,288,0.02,8640,288,1.5,True,495,0.285,4.41,0.404,200.4,1.0724,0.9624,-57.89,-15.3,0.8658,-76.03,-58.4,0.7806
SOLUSDT,1,dcrowd,144,288,0.02,8640,288,2.0,True,453,0.261,0.62,0.4459,226.4,1.0436,0.9481,-53.26,-21.5,0.8621,-74.41,-60.1,0.7847
SOLUSDT,1,dcrowd,144,288,0.02,8640,288,3.0,True,420,0.242,9.54,0.4929,259.2,1.0528,0.9602,-48.63,-15.6,0.8758,-71.41,-51.0,0.799
SOLUSDT,1,dcrowd,144,288,0.02,8640,576,0.0,True,315,0.182,2.52,0.473,576.0,0.8464,0.8006,-151.76,-101.2,0.7573,-174.2,-126.6,0.7165
SOLUSDT,1,dcrowd,144,288,0.02,8640,576,1.0,True,517,0.298,24.03,0.2573,254.2,1.1024,0.9884,-73.61,-4.8,0.8919,-95.39,-48.5,0.8092
SOLUSDT,1,dcrowd,144,288,0.02,8640,576,1.5,True,433,0.25,26.8,0.3395,340.7,1.0254,0.9403,-81.77,-25.4,0.8648,-106.98,-60.9,0.7974
SOLUSDT,1,dcrowd,144,288,0.02,8640,576,2.0,True,404,0.233,12.43,0.3861,383.7,0.9495,0.88,-108.32,-55.3,0.8168,-136.86,-88.4,0.7592
SOLUSDT,1,dcrowd,144,288,0.02,8640,576,3.0,True,355,0.205,8.01,0.4338,461.1,0.9284,0.8691,-124.36,-61.1,0.8141,-149.29,-90.0,0.763
SOLUSDT,1,dcrowd,144,288,0.02,8640,864,0.0,True,274,0.158,0.85,0.4891,864.0,1.0171,0.9701,-81.85,-14.8,0.9254,-100.43,-37.8,0.8828
SOLUSDT,1,dcrowd,144,288,0.02,8640,864,1.0,True,486,0.28,45.25,0.2325,331.5,1.1882,1.068,-105.28,27.5,0.9666,-127.23,-14.6,0.8798
SOLUSDT,1,dcrowd,144,288,0.02,8640,864,1.5,True,409,0.236,34.79,0.2983,424.4,1.0983,1.0141,-97.15,6.3,0.9393,-113.52,-28.5,0.8724
SOLUSDT,1,dcrowd,144,288,0.02,8640,864,2.0,True,370,0.213,42.93,0.3595,507.2,1.1691,1.0937,-87.93,43.6,1.0249,-101.76,12.1,0.9619
SOLUSDT,1,dcrowd,144,288,0.02,8640,864,3.0,True,329,0.19,22.78,0.4255,620.5,1.062,1.0059,-101.12,3.0,0.9534,-117.93,-24.5,0.9042
SOLUSDT,2,dcrowd,144,288,0.02,8640,288,0.0,True,405,0.234,15.65,0.4963,288.0,1.006,0.919,-59.97,-31.2,0.8401,-89.89,-64.5,0.7684
SOLUSDT,2,dcrowd,144,288,0.02,8640,288,1.0,True,594,0.343,6.58,0.3232,155.7,1.0528,0.9229,-61.08,-32.1,0.8146,-96.01,-84.1,0.7233
SOLUSDT,2,dcrowd,144,288,0.02,8640,288,1.5,True,509,0.294,22.61,0.4244,198.9,1.1199,1.0032,-44.03,1.3,0.9016,-62.72,-42.8,0.8127
SOLUSDT,2,dcrowd,144,288,0.02,8640,288,2.0,True,469,0.27,11.37,0.4563,225.1,1.0211,0.9228,-52.04,-32.0,0.8355,-88.39,-72.3,0.7577
SOLUSDT,2,dcrowd,144,288,0.02,8640,288,3.0,True,438,0.253,4.97,0.4795,252.9,0.9482,0.8638,-88.57,-58.0,0.7877,-122.02,-95.1,0.7189
SOLUSDT,2,dcrowd,144,288,0.02,8640,576,0.0,True,323,0.186,57.64,0.5108,576.0,1.1914,1.1191,-60.09,47.9,1.0515,-69.61,21.4,0.9881
SOLUSDT,2,dcrowd,144,288,0.02,8640,576,1.0,True,524,0.302,3.24,0.2405,248.0,1.0187,0.9105,-66.71,-38.2,0.8192,-92.91,-83.8,0.7413
SOLUSDT,2,dcrowd,144,288,0.02,8640,576,1.5,True,442,0.255,4.54,0.3235,327.6,1.0414,0.9547,-52.75,-20.1,0.8779,-70.23,-57.6,0.8097
SOLUSDT,2,dcrowd,144,288,0.02,8640,576,2.0,True,408,0.235,18.32,0.3922,392.4,1.0385,0.9606,-41.23,-17.5,0.8901,-54.96,-51.3,0.8262
SOLUSDT,2,dcrowd,144,288,0.02,8640,576,3.0,True,367,0.212,45.73,0.455,466.4,1.0755,1.0056,-56.4,2.5,0.9412,-61.4,-27.5,0.8816
SOLUSDT,2,dcrowd,144,288,0.02,8640,864,0.0,True,262,0.151,-4.88,0.4695,864.0,0.9009,0.8605,-118.41,-68.9,0.822,-135.9,-90.0,0.7853
SOLUSDT,2,dcrowd,144,288,0.02,8640,864,1.0,True,491,0.283,-7.13,0.1996,307.2,1.0646,0.96,-80.09,-16.9,0.8714,-106.18,-58.7,0.7954
SOLUSDT,2,dcrowd,144,288,0.02,8640,864,1.5,True,391,0.225,21.29,0.312,452.8,1.1895,1.1,-45.0,40.4,1.0201,-50.56,8.6,0.9483
SOLUSDT,2,dcrowd,144,288,0.02,8640,864,2.0,True,358,0.206,36.95,0.3603,534.0,1.196,1.1191,-39.33,51.1,1.0489,-43.63,22.0,0.9846
SOLUSDT,2,dcrowd,144,288,0.02,8640,864,3.0,True,328,0.189,51.41,0.4268,647.9,1.1356,1.0736,-46.07,33.9,1.0159,-49.59,7.6,0.962
SOLUSDT,0,dcrowd,144,288,0.05,8640,288,0.0,True,694,0.4,17.84,0.5115,288.0,1.0912,0.9951,-67.4,-3.1,0.9076,-77.78,-60.7,0.828
SOLUSDT,0,dcrowd,144,288,0.05,8640,288,1.0,True,1088,0.627,-0.92,0.3125,154.5,1.0005,0.8766,-115.53,-95.7,0.7735,-198.74,-191.7,0.6866
SOLUSDT,0,dcrowd,144,288,0.05,8640,288,1.5,True,901,0.52,0.38,0.3984,198.5,1.0135,0.9099,-101.88,-68.5,0.8193,-156.6,-146.6,0.7397
SOLUSDT,0,dcrowd,144,288,0.05,8640,288,2.0,True,819,0.472,-5.84,0.4432,227.8,1.0069,0.9109,-84.83,-65.6,0.8253,-138.41,-136.1,0.7488
SOLUSDT,0,dcrowd,144,288,0.05,8640,288,3.0,True,742,0.428,3.97,0.4933,260.6,1.0656,0.9681,-67.21,-21.1,0.8799,-98.19,-83.5,0.8002
