symbol,signal,look,win,q,band,hold,contrarian,trades,tpd,avg_bps,win_rate,pf_0x,tot_0x,pf_1x,tot_1x,pf_2x,tot_2x,pf_3x,tot_3x
BTCUSDT,disagree,0,288,0.2,8640,144,False,2808,1.282,6.51,0.4765,1.0951,18277.5,0.9015,-21034.5,0.745,-60346.5,0.6184,-99658.5
BTCUSDT,disagree,0,288,0.2,8640,288,True,1577,0.72,-1.01,0.5067,0.9904,-1590.4,0.866,-23668.4,0.7574,-45746.4,0.6631,-67824.4
BTCUSDT,disagree,0,288,0.2,8640,288,False,1577,0.72,1.01,0.4933,1.0097,1590.4,0.8831,-20487.6,0.7728,-42565.6,0.677,-64643.6
BTCUSDT,disagree,0,288,0.2,8640,576,True,840,0.384,-32.75,0.4595,0.8061,-27512.4,0.7352,-39272.4,0.6708,-51032.4,0.6123,-62792.4
BTCUSDT,disagree,0,288,0.2,8640,576,False,840,0.384,32.75,0.5405,1.2406,27512.4,1.1314,15752.4,1.0318,3992.4,0.9411,-7767.6
BTCUSDT,disagree,0,288,0.2,8640,864,True,573,0.262,-15.93,0.4921,0.9153,-9125.3,0.8468,-17147.3,0.7836,-25169.3,0.7252,-33191.3
BTCUSDT,disagree,0,288,0.2,8640,864,False,573,0.262,15.93,0.5079,1.0925,9125.3,1.0107,1103.3,0.9353,-6918.7,0.8657,-14940.7
BTCUSDT,disagree,0,288,0.3,2016,96,True,4868,2.223,-6.73,0.507,0.8865,-32759.3,0.6894,-100911.3,0.5375,-169063.3,0.4213,-237215.3
BTCUSDT,disagree,0,288,0.3,2016,96,False,4868,2.223,6.73,0.493,1.128,32759.3,0.8791,-35392.7,0.6897,-103544.7,0.5455,-171696.7
BTCUSDT,disagree,0,288,0.3,2016,144,True,3367,1.537,-0.19,0.5135,0.9973,-647.8,0.8165,-47785.8,0.6695,-94923.8,0.5509,-142061.8
BTCUSDT,disagree,0,288,0.3,2016,144,False,3367,1.537,0.19,0.4865,1.0028,647.8,0.8217,-46490.2,0.6753,-93628.2,0.5572,-140766.2
BTCUSDT,disagree,0,288,0.3,2016,288,True,1770,0.808,-9.68,0.4881,0.9091,-17141.5,0.7922,-41921.5,0.6909,-66701.5,0.6035,-91481.5
BTCUSDT,disagree,0,288,0.3,2016,288,False,1770,0.808,9.68,0.5119,1.1,17141.5,0.9585,-7638.5,0.8355,-32418.5,0.729,-57198.5
BTCUSDT,disagree,0,288,0.3,2016,576,True,903,0.412,-18.3,0.4806,0.8797,-16527.4,0.7975,-29169.4,0.7233,-41811.4,0.6563,-54453.4
BTCUSDT,disagree,0,288,0.3,2016,576,False,903,0.412,18.3,0.5194,1.1368,16527.4,1.0306,3885.4,0.9344,-8756.6,0.8477,-21398.6
BTCUSDT,disagree,0,288,0.3,2016,864,True,606,0.277,11.87,0.5215,1.0659,7196.1,0.9886,-1287.9,0.917,-9771.9,0.8505,-18255.9
BTCUSDT,disagree,0,288,0.3,2016,864,False,606,0.277,-11.87,0.4785,0.9382,-7196.1,0.8703,-15680.1,0.8075,-24164.1,0.7495,-32648.1
BTCUSDT,disagree,0,288,0.3,8640,96,True,4727,2.158,-6.22,0.5014,0.8971,-29416.4,0.7021,-95594.4,0.551,-161772.4,0.4345,-227950.4
BTCUSDT,disagree,0,288,0.3,8640,96,False,4727,2.158,6.22,0.4986,1.1148,29416.4,0.874,-36761.6,0.6892,-102939.6,0.5477,-169117.6
BTCUSDT,disagree,0,288,0.3,8640,144,True,3274,1.495,-1.76,0.5061,0.9756,-5759.9,0.8011,-51595.9,0.6585,-97431.9,0.5425,-143267.9
BTCUSDT,disagree,0,288,0.3,8640,144,False,3274,1.495,1.76,0.4939,1.0251,5759.9,0.8424,-40076.1,0.6942,-85912.1,0.5743,-131748.1
BTCUSDT,disagree,0,288,0.3,8640,288,True,1721,0.786,-12.81,0.4898,0.8851,-22051.8,0.7745,-46145.8,0.6781,-70239.8,0.5943,-94333.8
BTCUSDT,disagree,0,288,0.3,8640,288,False,1721,0.786,12.81,0.5102,1.1298,22051.8,0.9888,-2042.2,0.866,-26136.2,0.7594,-50230.2
BTCUSDT,disagree,0,288,0.3,8640,576,True,882,0.403,-24.7,0.4819,0.846,-21784.0,0.7693,-34132.0,0.6995,-46480.0,0.6362,-58828.0
BTCUSDT,disagree,0,288,0.3,8640,576,False,882,0.403,24.7,0.5181,1.1821,21784.0,1.0751,9436.0,0.9779,-2912.0,0.8899,-15260.0
BTCUSDT,disagree,0,288,0.3,8640,864,True,592,0.27,28.02,0.5152,1.1583,16588.7,1.0763,8300.7,1.0001,12.7,0.9295,-8275.3
BTCUSDT,disagree,0,288,0.3,8640,864,False,592,0.27,-28.02,0.4848,0.8633,-16588.7,0.8021,-24876.7,0.7453,-33164.7,0.6927,-41452.7
BTCUSDT,disagree,0,864,0.02,2016,96,True,1135,0.518,-14.38,0.4952,0.7815,-16320.3,0.6126,-32210.3,0.4802,-48100.3,0.3774,-63990.3
BTCUSDT,disagree,0,864,0.02,2016,96,False,1135,0.518,14.38,0.5048,1.2796,16320.3,1.0065,430.3,0.7961,-15459.7,0.6343,-31349.7
BTCUSDT,disagree,0,864,0.02,2016,144,True,938,0.428,-19.42,0.484,0.7758,-18213.7,0.6451,-31345.7,0.5358,-44477.7,0.4453,-57609.7
BTCUSDT,disagree,0,864,0.02,2016,144,False,938,0.428,19.42,0.516,1.289,18213.7,1.0729,5081.7,0.8953,-8050.3,0.7497,-21182.3
BTCUSDT,disagree,0,864,0.02,2016,288,True,694,0.317,-23.15,0.4928,0.8184,-16066.7,0.7244,-25782.7,0.6412,-35498.7,0.5676,-45214.7
BTCUSDT,disagree,0,864,0.02,2016,288,False,694,0.317,23.15,0.5072,1.222,16066.7,1.0821,6350.7,0.9592,-3365.3,0.8509,-13081.3
BTCUSDT,disagree,0,864,0.02,2016,576,True,500,0.228,-44.01,0.472,0.7488,-22005.2,0.6826,-29005.2,0.6224,-36005.2,0.5678,-43005.2
BTCUSDT,disagree,0,864,0.02,2016,576,False,500,0.228,44.01,0.528,1.3354,22005.2,1.2175,15005.2,1.1104,8005.2,1.0132,1005.2
BTCUSDT,disagree,0,864,0.02,2016,864,True,395,0.18,-51.9,0.4759,0.7638,-20499.8,0.7099,-26029.8,0.6598,-31559.8,0.6133,-37089.8
BTCUSDT,disagree,0,864,0.02,2016,864,False,395,0.18,51.9,0.5241,1.3092,20499.8,1.2171,14969.8,1.1317,9439.8,1.0524,3909.8
BTCUSDT,disagree,0,864,0.02,8640,96,True,653,0.298,-17.36,0.49,0.7649,-11333.7,0.6147,-20475.7,0.4936,-29617.7,0.3974,-38759.7
BTCUSDT,disagree,0,864,0.02,8640,96,False,653,0.298,17.36,0.5084,1.3073,11333.7,1.0527,2191.7,0.8516,-6950.3,0.6941,-16092.3
BTCUSDT,disagree,0,864,0.02,8640,144,True,557,0.254,-31.32,0.474,0.6906,-17445.0,0.5833,-25243.0,0.4921,-33041.0,0.4154,-40839.0
BTCUSDT,disagree,0,864,0.02,8640,144,False,557,0.254,31.32,0.526,1.448,17445.0,1.2254,9647.0,1.0393,1849.0,0.8845,-5949.0
BTCUSDT,disagree,0,864,0.02,8640,288,True,432,0.197,-27.55,0.4861,0.7964,-11900.5,0.7086,-17948.5,0.6303,-23996.5,0.5607,-30044.5
BTCUSDT,disagree,0,864,0.02,8640,288,False,432,0.197,27.55,0.5139,1.2557,11900.5,1.1181,5852.5,0.9963,-195.5,0.8887,-6243.5
BTCUSDT,disagree,0,864,0.02,8640,576,True,349,0.159,-30.39,0.5043,0.827,-10604.5,0.7571,-15490.5,0.693,-20376.5,0.6342,-25262.5
BTCUSDT,disagree,0,864,0.02,8640,576,False,349,0.159,30.39,0.4957,1.2092,10604.5,1.1074,5718.5,1.0149,832.5,0.9308,-4053.5
BTCUSDT,disagree,0,864,0.02,8640,864,True,301,0.137,13.83,0.5382,1.0699,4162.9,0.9992,-51.1,0.9329,-4265.1,0.8708,-8479.1
BTCUSDT,disagree,0,864,0.02,8640,864,False,301,0.137,-13.83,0.4618,0.9346,-4162.9,0.873,-8376.9,0.8156,-12590.9,0.7621,-16804.9
BTCUSDT,disagree,0,864,0.05,2016,96,True,1720,0.785,-13.89,0.4779,0.7914,-23884.9,0.6245,-47964.9,0.4932,-72044.9,0.3911,-96124.9
BTCUSDT,disagree,0,864,0.05,2016,96,False,1720,0.785,13.89,0.5221,1.2636,23884.9,0.9981,-195.1,0.7916,-24275.1,0.6324,-48355.1
BTCUSDT,disagree,0,864,0.05,2016,144,True,1341,0.612,-15.69,0.4877,0.8154,-21034.1,0.6789,-39808.1,0.5656,-58582.1,0.4719,-77356.1
BTCUSDT,disagree,0,864,0.05,2016,144,False,1341,0.612,15.69,0.5123,1.2264,21034.1,1.0221,2260.1,0.8538,-16513.9,0.7157,-35287.9
BTCUSDT,disagree,0,864,0.05,2016,288,True,900,0.411,-10.13,0.4933,0.9144,-9117.1,0.808,-21717.1,0.7144,-34317.1,0.632,-46917.1
BTCUSDT,disagree,0,864,0.05,2016,288,False,900,0.411,10.13,0.5067,1.0936,9117.1,0.9664,-3482.9,0.8544,-16082.9,0.7557,-28682.9
BTCUSDT,disagree,0,864,0.05,2016,576,True,598,0.273,-30.24,0.4849,0.8209,-18084.8,0.749,-26456.8,0.6834,-34828.8,0.6235,-43200.8
BTCUSDT,disagree,0,864,0.05,2016,576,False,598,0.273,30.24,0.5151,1.2182,18084.8,1.1116,9712.8,1.0147,1340.8,0.9265,-7031.2
BTCUSDT,disagree,0,864,0.05,2016,864,True,458,0.209,-41.55,0.4738,0.8,-19030.5,0.7419,-25442.5,0.688,-31854.5,0.6381,-38266.5
BTCUSDT,disagree,0,864,0.05,2016,864,False,458,0.209,41.55,0.5262,1.2501,19030.5,1.1594,12618.5,1.0753,6206.5,0.9976,-205.5
BTCUSDT,disagree,0,864,0.05,8640,96,True,1246,0.569,-17.36,0.5032,0.7626,-21634.7,0.6101,-39078.7,0.4872,-56522.7,0.3889,-73966.7
BTCUSDT,disagree,0,864,0.05,8640,96,False,1246,0.569,17.36,0.4968,1.3113,21634.7,1.0533,4190.7,0.8506,-13253.3,0.6921,-30697.3
BTCUSDT,disagree,0,864,0.05,8640,144,True,1003,0.458,-25.34,0.4855,0.7321,-25419.3,0.6146,-39461.3,0.5157,-53503.3,0.433,-67545.3
BTCUSDT,disagree,0,864,0.05,8640,144,False,1003,0.458,25.34,0.5145,1.366,25419.3,1.1484,11377.3,0.9684,-2664.7,0.8198,-16706.7
BTCUSDT,disagree,0,864,0.05,8640,288,True,687,0.314,-24.39,0.4847,0.8152,-16754.2,0.7245,-26372.2,0.644,-35990.2,0.5727,-45608.2
BTCUSDT,disagree,0,864,0.05,8640,288,False,687,0.314,24.39,0.5138,1.2267,16754.2,1.0906,7136.2,0.9704,-2481.8,0.8641,-12099.8
BTCUSDT,disagree,0,864,0.05,8640,576,True,479,0.219,-41.24,0.4864,0.7816,-19753.7,0.7184,-26459.7,0.6603,-33165.7,0.6069,-39871.7
BTCUSDT,disagree,0,864,0.05,8640,576,False,479,0.219,41.24,0.5136,1.2794,19753.7,1.1762,13047.7,1.0818,6341.7,0.9955,-364.3
BTCUSDT,disagree,0,864,0.05,8640,864,True,391,0.179,-18.5,0.5371,0.9082,-7233.9,0.8438,-12707.9,0.7835,-18181.9,0.7274,-23655.9
BTCUSDT,disagree,0,864,0.05,8640,864,False,391,0.179,18.5,0.4629,1.1011,7233.9,1.0236,1759.9,0.9521,-3714.1,0.8861,-9188.1
BTCUSDT,disagree,0,864,0.1,2016,96,True,2492,1.138,-10.35,0.4932,0.8424,-25800.1,0.6674,-60688.1,0.5293,-95576.1,0.4215,-130464.1
BTCUSDT,disagree,0,864,0.1,2016,96,False,2492,1.138,10.35,0.5068,1.1871,25800.1,0.9418,-9087.9,0.7508,-43975.9,0.6027,-78863.9
BTCUSDT,disagree,0,864,0.1,2016,144,True,1878,0.858,-8.33,0.4963,0.8952,-15646.1,0.7428,-41938.1,0.617,-68230.1,0.5139,-94522.1
BTCUSDT,disagree,0,864,0.1,2016,144,False,1878,0.858,8.33,0.5037,1.1171,15646.1,0.9276,-10645.9,0.7716,-36937.9,0.6438,-63229.9
BTCUSDT,disagree,0,864,0.1,2016,288,True,1161,0.53,-23.34,0.4901,0.8069,-27092.0,0.7089,-43346.0,0.6231,-59600.0,0.5479,-75854.0
BTCUSDT,disagree,0,864,0.1,2016,288,False,1161,0.53,23.34,0.5099,1.2393,27092.0,1.0893,10838.0,0.9584,-5416.0,0.8444,-21670.0
BTCUSDT,disagree,0,864,0.1,2016,576,True,699,0.319,-27.58,0.4807,0.8328,-19275.7,0.7586,-29061.7,0.691,-38847.7,0.6293,-48633.7
BTCUSDT,disagree,0,864,0.1,2016,576,False,699,0.319,27.58,0.5193,1.2008,19275.7,1.0941,9489.7,0.9972,-296.3,0.9093,-10082.3
BTCUSDT,disagree,0,864,0.1,2016,864,True,510,0.233,-63.91,0.4647,0.7052,-32593.5,0.6528,-39733.5,0.6042,-46873.5,0.5594,-54013.5
BTCUSDT,disagree,0,864,0.1,2016,864,False,510,0.233,63.91,0.5353,1.418,32593.5,1.313,25453.5,1.216,18313.5,1.1265,11173.5
BTCUSDT,disagree,0,864,0.1,8640,96,True,2040,0.932,-13.62,0.501,0.8061,-27794.4,0.6443,-56354.4,0.5152,-84914.4,0.4129,-113474.4
BTCUSDT,disagree,0,864,0.1,8640,96,False,2040,0.932,13.62,0.499,1.2405,27794.4,0.9941,-765.6,0.8008,-29325.6,0.6499,-57885.6
BTCUSDT,disagree,0,864,0.1,8640,144,True,1534,0.7,-16.95,0.4961,0.8043,-25994.1,0.6705,-47470.1,0.5585,-68946.1,0.4653,-90422.1
BTCUSDT,disagree,0,864,0.1,8640,144,False,1534,0.7,16.95,0.5033,1.2434,25994.1,1.0383,4518.1,0.8695,-16957.9,0.7309,-38433.9
BTCUSDT,disagree,0,864,0.1,8640,288,True,975,0.445,-27.44,0.4892,0.7869,-26750.1,0.6955,-40400.1,0.6148,-54050.1,0.5439,-67700.1
BTCUSDT,disagree,0,864,0.1,8640,288,False,975,0.445,27.44,0.5108,1.2709,26750.1,1.124,13100.1,0.9951,-549.9,0.8821,-14199.9
BTCUSDT,disagree,0,864,0.1,8640,576,True,618,0.282,-14.46,0.4935,0.9141,-8939.1,0.8379,-17591.1,0.7681,-26243.1,0.7041,-34895.1
BTCUSDT,disagree,0,864,0.1,8640,576,False,618,0.282,14.46,0.5065,1.094,8939.1,1.0029,287.1,0.9196,-8364.9,0.8434,-17016.9
BTCUSDT,disagree,0,864,0.1,8640,864,True,461,0.211,-55.88,0.4729,0.743,-25759.3,0.6893,-32213.3,0.6393,-38667.3,0.5929,-45121.3
BTCUSDT,disagree,0,864,0.1,8640,864,False,461,0.211,55.88,0.5271,1.3459,25759.3,1.249,19305.3,1.1592,12851.3,1.0762,6397.3
BTCUSDT,disagree,0,864,0.2,2016,96,True,3714,1.696,-9.28,0.5011,0.8516,-34476.6,0.6674,-86472.6,0.524,-138468.6,0.4135,-190464.6
BTCUSDT,disagree,0,864,0.2,2016,96,False,3714,1.696,9.28,0.4987,1.1742,34476.6,0.9223,-17519.4,0.7287,-69515.4,0.5799,-121511.4
BTCUSDT,disagree,0,864,0.2,2016,144,True,2679,1.223,-11.63,0.4931,0.855,-31150.2,0.7076,-68656.2,0.5863,-106162.2,0.4871,-143668.2
BTCUSDT,disagree,0,864,0.2,2016,144,False,2679,1.223,11.63,0.5069,1.1696,31150.2,0.9687,-6355.8,0.8045,-43861.8,0.6708,-81367.8
BTCUSDT,disagree,0,864,0.2,2016,288,True,1504,0.687,-13.45,0.4967,0.8777,-20233.1,0.7659,-41289.1,0.6685,-62345.1,0.5843,-83401.1
BTCUSDT,disagree,0,864,0.2,2016,288,False,1504,0.687,13.45,0.5033,1.1394,20233.1,0.9947,-822.9,0.8695,-21878.9,0.7613,-42934.9
BTCUSDT,disagree,0,864,0.2,2016,576,True,831,0.379,-2.73,0.497,0.9823,-2267.4,0.8966,-13901.4,0.8186,-25535.4,0.7476,-37169.4
BTCUSDT,disagree,0,864,0.2,2016,576,False,831,0.379,2.73,0.503,1.018,2267.4,0.9291,-9366.6,0.8481,-21000.6,0.7743,-32634.6
BTCUSDT,disagree,0,864,0.2,2016,864,True,566,0.258,-13.35,0.4806,0.9269,-7554.0,0.856,-15478.0,0.7908,-23402.0,0.7309,-31326.0
BTCUSDT,disagree,0,864,0.2,2016,864,False,566,0.258,13.35,0.5194,1.0789,7554.0,0.9963,-370.0,0.92,-8294.0,0.8496,-16218.0
BTCUSDT,disagree,0,864,0.2,8640,96,True,3319,1.516,-10.64,0.5005,0.8389,-35323.4,0.6647,-81789.4,0.5275,-128255.4,0.4208,-174721.4
BTCUSDT,disagree,0,864,0.2,8640,96,False,3319,1.516,10.64,0.4992,1.1921,35323.4,0.9465,-11142.6,0.7555,-57608.6,0.607,-104074.6
BTCUSDT,disagree,0,864,0.2,8640,144,True,2390,1.091,-14.13,0.4967,0.8282,-33779.4,0.6862,-67239.4,0.5686,-100699.4,0.4722,-134159.4
BTCUSDT,disagree,0,864,0.2,8640,144,False,2390,1.091,14.13,0.5033,1.2075,33779.4,1.0018,319.4,0.8332,-33140.6,0.6954,-66600.6
BTCUSDT,disagree,0,864,0.2,8640,288,True,1370,0.626,-18.28,0.4934,0.8436,-25046.3,0.7402,-44226.3,0.6497,-63406.3,0.5707,-82586.3
BTCUSDT,disagree,0,864,0.2,8640,288,False,1370,0.626,18.28,0.5058,1.1854,25046.3,1.0405,5866.3,0.9143,-13313.7,0.8047,-32493.7
BTCUSDT,disagree,0,864,0.2,8640,576,True,772,0.353,-26.63,0.4832,0.8444,-20556.9,0.7724,-31364.9,0.7066,-42172.9,0.6465,-52980.9
BTCUSDT,disagree,0,864,0.2,8640,576,False,772,0.353,26.63,0.5168,1.1843,20556.9,1.0834,9748.9,0.9913,-1059.1,0.9073,-11867.1
BTCUSDT,disagree,0,864,0.2,8640,864,True,541,0.247,-1.35,0.5102,0.9929,-728.8,0.922,-8302.8,0.8561,-15876.8,0.7948,-23450.8
BTCUSDT,disagree,0,864,0.2,8640,864,False,541,0.247,1.35,0.4898,1.0072,728.8,0.9353,-6845.2,0.8687,-14419.2,0.8071,-21993.2
BTCUSDT,disagree,0,864,0.3,2016,96,True,4644,2.121,-7.16,0.506,0.8816,-33255.2,0.6885,-98271.2,0.5393,-163287.2,0.4251,-228303.2
BTCUSDT,disagree,0,864,0.3,2016,96,False,4644,2.121,7.16,0.494,1.1343,33255.2,0.8876,-31760.8,0.6986,-96776.8,0.5545,-161792.8
BTCUSDT,disagree,0,864,0.3,2016,144,True,3206,1.464,-10.95,0.4931,0.8561,-35111.0,0.7014,-79995.0,0.5755,-124879.0,0.4736,-169763.0
BTCUSDT,disagree,0,864,0.3,2016,144,False,3206,1.464,10.95,0.5069,1.1681,35111.0,0.9579,-9773.0,0.7881,-54657.0,0.6512,-99541.0
BTCUSDT,disagree,0,864,0.3,2016,288,True,1704,0.778,-11.63,0.4824,0.8945,-19824.3,0.7821,-43680.3,0.6842,-67536.3,0.5993,-91392.3
BTCUSDT,disagree,0,864,0.3,2016,288,False,1704,0.778,11.63,0.517,1.118,19824.3,0.9776,-4031.7,0.8552,-27887.7,0.749,-51743.7
BTCUSDT,disagree,0,864,0.3,2016,576,True,886,0.405,-15.32,0.491,0.899,-13573.5,0.8156,-25977.5,0.74,-38381.5,0.6715,-50785.5
BTCUSDT,disagree,0,864,0.3,2016,576,False,886,0.405,15.32,0.509,1.1124,13573.5,1.0092,1169.5,0.9158,-11234.5,0.8315,-23638.5
BTCUSDT,disagree,0,864,0.3,2016,864,True,597,0.273,-28.42,0.5109,0.8566,-16967.8,0.7933,-25325.8,0.7343,-33683.8,0.6797,-42041.8
BTCUSDT,disagree,0,864,0.3,2016,864,False,597,0.273,28.42,0.4891,1.1674,16967.8,1.0815,8609.8,1.0023,251.8,0.9293,-8106.2
BTCUSDT,disagree,0,864,0.3,8640,96,True,4376,1.998,-7.28,0.5027,0.882,-31866.1,0.6922,-93130.1,0.5445,-154394.1,0.4305,-215658.1
BTCUSDT,disagree,0,864,0.3,8640,96,False,4376,1.998,7.28,0.4973,1.1337,31866.1,0.8915,-29397.9,0.7048,-90661.9,0.5616,-151925.9
BTCUSDT,disagree,0,864,0.3,8640,144,True,3060,1.397,-10.01,0.5013,0.8706,-30623.6,0.7163,-73463.6,0.5896,-116303.6,0.4863,-159143.6
BTCUSDT,disagree,0,864,0.3,8640,144,False,3060,1.397,10.01,0.4987,1.1486,30623.6,0.9466,-12216.4,0.7829,-55056.4,0.6506,-97896.4
BTCUSDT,disagree,0,864,0.3,8640,288,True,1629,0.744,-9.55,0.504,0.9155,-15555.8,0.8041,-38361.8,0.7062,-61167.8,0.6205,-83973.8
BTCUSDT,disagree,0,864,0.3,8640,288,False,1629,0.744,9.55,0.4954,1.0923,15555.8,0.9598,-7250.2,0.8441,-30056.2,0.7432,-52862.2
BTCUSDT,disagree,0,864,0.3,8640,576,True,853,0.389,-23.58,0.4936,0.8577,-20112.4,0.7827,-32054.4,0.7143,-43996.4,0.6519,-55938.4
BTCUSDT,disagree,0,864,0.3,8640,576,False,853,0.389,23.58,0.5064,1.1659,20112.4,1.0642,8170.4,0.9718,-3771.6,0.8878,-15713.6
BTCUSDT,disagree,0,864,0.3,8640,864,True,579,0.264,-8.79,0.4957,0.9529,-5089.2,0.8825,-13195.2,0.8174,-21301.2,0.7573,-29407.2
BTCUSDT,disagree,0,864,0.3,8640,864,False,579,0.264,8.79,0.5043,1.0494,5089.2,0.9718,-3016.8,0.9001,-11122.8,0.8339,-19228.8
ETHUSDT,dcrowd,12,288,0.02,2016,96,True,1738,1.002,14.25,0.5201,1.2003,24763.8,1.0032,431.8,0.8399,-23900.2,0.7051,-48232.2
ETHUSDT,dcrowd,12,288,0.02,2016,96,False,1738,1.002,-14.25,0.4799,0.8331,-24763.8,0.6963,-49095.8,0.5829,-73427.8,0.489,-97759.8
ETHUSDT,dcrowd,12,288,0.02,2016,144,True,1480,0.854,16.98,0.5176,1.1939,25127.9,1.0315,4407.9,0.8919,-16312.1,0.7721,-37032.1
ETHUSDT,dcrowd,12,288,0.02,2016,144,False,1480,0.854,-16.98,0.4811,0.8376,-25127.9,0.7235,-45847.9,0.6253,-66567.9,0.5408,-87287.9
ETHUSDT,dcrowd,12,288,0.02,2016,288,True,1033,0.596,43.22,0.5131,1.3872,44641.9,1.2465,30179.9,1.121,15717.9,1.0091,1255.9
ETHUSDT,dcrowd,12,288,0.02,2016,288,False,1033,0.596,-43.22,0.4869,0.7209,-44641.9,0.6473,-59103.9,0.581,-73565.9,0.5216,-88027.9
ETHUSDT,dcrowd,12,288,0.02,2016,576,True,633,0.365,46.81,0.5308,1.297,29629.0,1.1998,20767.0,1.1099,11905.0,1.027,3043.0
ETHUSDT,dcrowd,12,288,0.02,2016,576,False,633,0.365,-46.81,0.4692,0.771,-29629.0,0.7132,-38491.0,0.6599,-47353.0,0.6108,-56215.0
ETHUSDT,dcrowd,12,288,0.02,2016,864,True,468,0.27,50.68,0.5192,1.2613,23716.7,1.1828,17164.7,1.1092,10612.7,1.0404,4060.7
ETHUSDT,dcrowd,12,288,0.02,2016,864,False,468,0.27,-50.68,0.4808,0.7928,-23716.7,0.7433,-30268.7,0.6968,-36820.7,0.6531,-43372.7
ETHUSDT,dcrowd,12,288,0.02,8640,96,True,1553,0.896,12.72,0.5106,1.1734,19752.5,0.9841,-1989.5,0.8265,-23731.5,0.6958,-45473.5
ETHUSDT,dcrowd,12,288,0.02,8640,96,False,1553,0.896,-12.72,0.4894,0.8522,-19752.5,0.7142,-41494.5,0.5991,-63236.5,0.5038,-84978.5
ETHUSDT,dcrowd,12,288,0.02,8640,144,True,1329,0.766,22.81,0.5124,1.2634,30316.2,1.0941,11710.2,0.9487,-6895.8,0.824,-25501.8
ETHUSDT,dcrowd,12,288,0.02,8640,144,False,1329,0.766,-22.81,0.4868,0.7915,-30316.2,0.685,-48922.2,0.5926,-67528.2,0.5128,-86134.2
ETHUSDT,dcrowd,12,288,0.02,8640,288,True,947,0.546,45.48,0.509,1.4097,43067.5,1.2666,29809.5,1.1394,16551.5,1.0262,3293.5
ETHUSDT,dcrowd,12,288,0.02,8640,288,False,947,0.546,-45.48,0.491,0.7094,-43067.5,0.6371,-56325.5,0.5721,-69583.5,0.5139,-82841.5
ETHUSDT,dcrowd,12,288,0.02,8640,576,True,600,0.346,46.59,0.5167,1.284,27952.1,1.1906,19552.1,1.1044,11152.1,1.0247,2752.1
ETHUSDT,dcrowd,12,288,0.02,8640,576,False,600,0.346,-46.59,0.4833,0.7788,-27952.1,0.7221,-36352.1,0.6694,-44752.1,0.6205,-53152.1
ETHUSDT,dcrowd,12,288,0.02,8640,864,True,444,0.256,38.24,0.5045,1.1905,16979.9,1.1167,10763.9,1.0477,4547.9,0.9831,-1668.1
ETHUSDT,dcrowd,12,288,0.02,8640,864,False,444,0.256,-38.24,0.4955,0.84,-16979.9,0.7877,-23195.9,0.7386,-29411.9,0.6924,-35627.9
ETHUSDT,dcrowd,12,288,0.05,2016,96,True,2715,1.566,9.37,0.512,1.1311,25434.7,0.9411,-12575.3,0.7841,-50585.3,0.6548,-88595.3
ETHUSDT,dcrowd,12,288,0.05,2016,96,False,2715,1.566,-9.37,0.4877,0.8841,-25434.7,0.7353,-63444.7,0.6125,-101454.7,0.5116,-139464.7
ETHUSDT,dcrowd,12,288,0.05,2016,144,True,2134,1.231,14.71,0.5052,1.1719,31388.5,1.0076,1512.5,0.8676,-28363.5,0.7482,-58239.5
ETHUSDT,dcrowd,12,288,0.05,2016,144,False,2134,1.231,-14.71,0.4944,0.8533,-31388.5,0.7333,-61264.5,0.6305,-91140.5,0.5426,-121016.5
ETHUSDT,dcrowd,12,288,0.05,2016,288,True,1331,0.768,16.22,0.4914,1.133,21592.5,1.0172,2958.5,0.9139,-15675.5,0.8218,-34309.5
ETHUSDT,dcrowd,12,288,0.05,2016,288,False,1331,0.768,-16.22,0.5086,0.8826,-21592.5,0.792,-40226.5,0.7104,-58860.5,0.6372,-77494.5
ETHUSDT,dcrowd,12,288,0.05,2016,576,True,742,0.428,-8.19,0.4973,0.9548,-6075.2,0.8821,-16463.2,0.815,-26851.2,0.7531,-37239.2
ETHUSDT,dcrowd,12,288,0.05,2016,576,False,742,0.428,8.19,0.5027,1.0474,6075.2,0.9677,-4312.8,0.8943,-14700.8,0.8266,-25088.8
ETHUSDT,dcrowd,12,288,0.05,2016,864,True,510,0.294,9.08,0.4863,1.0417,4631.9,0.9781,-2508.1,0.9185,-9648.1,0.8628,-16788.1
ETHUSDT,dcrowd,12,288,0.05,2016,864,False,510,0.294,-9.08,0.5137,0.9599,-4631.9,0.9012,-11771.9,0.8459,-18911.9,0.7939,-26051.9
ETHUSDT,dcrowd,12,288,0.05,8640,96,True,2573,1.484,11.03,0.5014,1.1548,28369.4,0.9621,-7652.6,0.8033,-43674.6,0.6726,-79696.6
ETHUSDT,dcrowd,12,288,0.05,8640,96,False,2573,1.484,-11.03,0.4983,0.8659,-28369.4,0.7206,-64391.4,0.6,-100413.4,0.5003,-136435.4
ETHUSDT,dcrowd,12,288,0.05,8640,144,True,2021,1.166,18.09,0.5121,1.2126,36555.0,1.0444,8261.0,0.9005,-20033.0,0.7777,-48327.0
ETHUSDT,dcrowd,12,288,0.05,8640,144,False,2021,1.166,-18.09,0.4879,0.8247,-36555.0,0.7098,-64849.0,0.611,-93143.0,0.5265,-121437.0
ETHUSDT,dcrowd,12,288,0.05,8640,288,True,1279,0.738,24.92,0.5121,1.2195,31876.3,1.0906,13970.3,0.9759,-3935.7,0.874,-21841.7
