symbol,seed,signal,look,win,q,band,hold,contrarian,trades,tpd,avg_bps,win_rate,pf_0x,tot_0x,pf_1x,tot_1x,pf_2x,tot_2x,pf_3x,tot_3x
SOLUSDT,1,dcrowd,12,288,0.1,2016,864,True,548,0.316,-17.93,0.4726,0.9457,-9825.8,0.9053,-17497.8,0.8668,-25169.8,0.8299,-32841.8
SOLUSDT,1,dcrowd,12,288,0.1,2016,864,False,548,0.316,17.93,0.5274,1.0575,9825.8,1.0123,2153.8,0.9691,-5518.2,0.9276,-13190.2
SOLUSDT,2,dcrowd,12,288,0.1,2016,96,True,3647,2.103,0.28,0.5114,1.0029,1019.5,0.8654,-50038.5,0.7468,-101096.5,0.6449,-152154.5
SOLUSDT,2,dcrowd,12,288,0.1,2016,96,False,3647,2.103,-0.28,0.4862,0.9971,-1019.5,0.8608,-52077.5,0.7439,-103135.5,0.6439,-154193.5
SOLUSDT,2,dcrowd,12,288,0.1,2016,144,True,2647,1.527,-3.29,0.5074,0.9721,-8709.4,0.8618,-45767.4,0.764,-82825.4,0.6776,-119883.4
SOLUSDT,2,dcrowd,12,288,0.1,2016,144,False,2647,1.527,3.29,0.4907,1.0287,8709.4,0.9122,-28348.6,0.8093,-65406.6,0.7185,-102464.6
SOLUSDT,2,dcrowd,12,288,0.1,2016,288,True,1481,0.854,-15.66,0.4841,0.914,-23187.7,0.8434,-43921.7,0.7782,-64655.7,0.718,-85389.7
SOLUSDT,2,dcrowd,12,288,0.1,2016,288,False,1481,0.854,15.66,0.5145,1.0941,23187.7,1.0096,2453.7,0.9316,-18280.3,0.8598,-39014.3
SOLUSDT,2,dcrowd,12,288,0.1,2016,576,True,797,0.46,-5.72,0.468,0.9772,-4556.7,0.9237,-15714.7,0.8733,-26872.7,0.8258,-38030.7
SOLUSDT,2,dcrowd,12,288,0.1,2016,576,False,797,0.46,5.72,0.5307,1.0233,4556.7,0.9671,-6601.3,0.9139,-17759.3,0.8636,-28917.3
SOLUSDT,2,dcrowd,12,288,0.1,2016,864,True,545,0.314,-26.86,0.4826,0.9147,-14641.3,0.8732,-22271.3,0.8336,-29901.3,0.7959,-37531.3
SOLUSDT,2,dcrowd,12,288,0.1,2016,864,False,545,0.314,26.86,0.5174,1.0932,14641.3,1.0436,7011.3,0.9962,-618.7,0.951,-8248.7
SOLUSDT,0,dcrowd,12,288,0.1,8640,96,True,3530,2.036,4.97,0.5156,1.0538,17539.8,0.9091,-31880.2,0.7843,-81300.2,0.677,-130720.2
SOLUSDT,0,dcrowd,12,288,0.1,8640,96,False,3530,2.036,-4.97,0.4822,0.949,-17539.8,0.819,-66959.8,0.7075,-116379.8,0.6119,-165799.8
SOLUSDT,0,dcrowd,12,288,0.1,8640,144,True,2583,1.49,-7.69,0.494,0.9379,-19876.1,0.8347,-56038.1,0.7427,-92200.1,0.6609,-128362.1
SOLUSDT,0,dcrowd,12,288,0.1,8640,144,False,2583,1.49,7.69,0.5033,1.0662,19876.1,0.9489,-16285.9,0.8448,-52447.9,0.7526,-88609.9
SOLUSDT,0,dcrowd,12,288,0.1,8640,288,True,1464,0.844,-2.78,0.4816,0.9843,-4066.9,0.9087,-24562.9,0.839,-45058.9,0.7748,-65554.9
SOLUSDT,0,dcrowd,12,288,0.1,8640,288,False,1464,0.844,2.78,0.5171,1.016,4066.9,0.9378,-16429.1,0.8656,-36925.1,0.7988,-57421.1
SOLUSDT,0,dcrowd,12,288,0.1,8640,576,True,786,0.453,3.13,0.5089,1.0126,2456.6,0.9573,-8547.4,0.9049,-19551.4,0.8555,-30555.4
SOLUSDT,0,dcrowd,12,288,0.1,8640,576,False,786,0.453,-3.13,0.4911,0.9875,-2456.6,0.9336,-13460.6,0.8826,-24464.6,0.8345,-35468.6
SOLUSDT,0,dcrowd,12,288,0.1,8640,864,True,539,0.311,-10.58,0.5028,0.967,-5700.0,0.9249,-13246.0,0.8846,-20792.0,0.8461,-28338.0
SOLUSDT,0,dcrowd,12,288,0.1,8640,864,False,539,0.311,10.58,0.4972,1.0342,5700.0,0.9892,-1846.0,0.9462,-9392.0,0.9052,-16938.0
SOLUSDT,1,dcrowd,12,288,0.1,8640,96,True,3545,2.044,-0.28,0.4937,0.9971,-983.6,0.8617,-50613.6,0.745,-100243.6,0.6447,-149873.6
SOLUSDT,1,dcrowd,12,288,0.1,8640,96,False,3545,2.044,0.28,0.5038,1.0029,983.6,0.8666,-48646.4,0.7491,-98276.4,0.6482,-147906.4
SOLUSDT,1,dcrowd,12,288,0.1,8640,144,True,2592,1.495,-5.85,0.4961,0.9534,-15174.3,0.8506,-51462.3,0.7589,-87750.3,0.6774,-124038.3
SOLUSDT,1,dcrowd,12,288,0.1,8640,144,False,2592,1.495,5.85,0.5023,1.0489,15174.3,0.9358,-21113.7,0.8354,-57401.7,0.7462,-93689.7
SOLUSDT,1,dcrowd,12,288,0.1,8640,288,True,1457,0.84,1.46,0.5148,1.0084,2133.9,0.9307,-18264.1,0.8589,-38662.1,0.7926,-59060.1
SOLUSDT,1,dcrowd,12,288,0.1,8640,288,False,1457,0.84,-1.46,0.4846,0.9917,-2133.9,0.9154,-22531.9,0.8451,-42929.9,0.7805,-63327.9
SOLUSDT,1,dcrowd,12,288,0.1,8640,576,True,784,0.452,9.71,0.5128,1.0401,7614.5,0.9828,-3361.5,0.9287,-14337.5,0.8776,-25313.5
SOLUSDT,1,dcrowd,12,288,0.1,8640,576,False,784,0.452,-9.71,0.486,0.9615,-7614.5,0.9086,-18590.5,0.8587,-29566.5,0.8116,-40542.5
SOLUSDT,1,dcrowd,12,288,0.1,8640,864,True,538,0.31,34.0,0.5093,1.1092,18293.8,1.0628,10761.8,1.0185,3229.8,0.9759,-4302.2
SOLUSDT,1,dcrowd,12,288,0.1,8640,864,False,538,0.31,-34.0,0.4888,0.9016,-18293.8,0.8639,-25825.8,0.8278,-33357.8,0.7931,-40889.8
SOLUSDT,2,dcrowd,12,288,0.1,8640,96,True,3536,2.039,-4.61,0.4935,0.9536,-16317.6,0.8256,-65821.6,0.715,-115325.6,0.6196,-164829.6
SOLUSDT,2,dcrowd,12,288,0.1,8640,96,False,3536,2.039,4.61,0.5051,1.0487,16317.6,0.908,-33186.4,0.7866,-82690.4,0.6821,-132194.4
SOLUSDT,2,dcrowd,12,288,0.1,8640,144,True,2578,1.487,8.9,0.5167,1.0789,22940.6,0.9574,-13151.4,0.8496,-49243.4,0.7543,-85335.4
SOLUSDT,2,dcrowd,12,288,0.1,8640,144,False,2578,1.487,-8.9,0.481,0.9268,-22940.6,0.8226,-59032.6,0.7304,-95124.6,0.649,-131216.6
SOLUSDT,2,dcrowd,12,288,0.1,8640,288,True,1447,0.834,1.97,0.501,1.0114,2843.6,0.9332,-17414.4,0.8611,-37672.4,0.7946,-57930.4
SOLUSDT,2,dcrowd,12,288,0.1,8640,288,False,1447,0.834,-1.97,0.499,0.9888,-2843.6,0.9124,-23101.6,0.8419,-43359.6,0.7769,-63617.6
SOLUSDT,2,dcrowd,12,288,0.1,8640,576,True,786,0.453,7.07,0.4796,1.0289,5555.1,0.9725,-5448.9,0.9193,-16452.9,0.8691,-27456.9
SOLUSDT,2,dcrowd,12,288,0.1,8640,576,False,786,0.453,-7.07,0.5204,0.9719,-5555.1,0.9184,-16559.1,0.8677,-27563.1,0.8198,-38567.1
SOLUSDT,2,dcrowd,12,288,0.1,8640,864,True,535,0.309,-47.6,0.486,0.8551,-25463.7,0.8166,-32953.7,0.7798,-40443.7,0.7446,-47933.7
SOLUSDT,2,dcrowd,12,288,0.1,8640,864,False,535,0.309,47.6,0.514,1.1694,25463.7,1.1167,17973.7,1.0665,10483.7,1.0185,2993.7
SOLUSDT,0,dcrowd,12,288,0.2,2016,96,True,4533,2.614,-7.45,0.4862,0.9248,-33783.8,0.7985,-97245.8,0.6896,-160707.8,0.5961,-224169.8
SOLUSDT,0,dcrowd,12,288,0.2,2016,96,False,4533,2.614,7.45,0.5107,1.0813,33783.8,0.9337,-29678.2,0.8066,-93140.2,0.6977,-156602.2
SOLUSDT,0,dcrowd,12,288,0.2,2016,144,True,3148,1.815,-2.98,0.4987,0.9754,-9394.9,0.8678,-53466.9,0.7723,-97538.9,0.6874,-141610.9
SOLUSDT,0,dcrowd,12,288,0.2,2016,144,False,3148,1.815,2.98,0.4994,1.0252,9394.9,0.9122,-34677.1,0.8119,-78749.1,0.723,-122821.1
SOLUSDT,0,dcrowd,12,288,0.2,2016,288,True,1634,0.942,6.62,0.4933,1.0392,10822.9,0.9582,-12053.1,0.8836,-34929.1,0.8151,-57805.1
SOLUSDT,0,dcrowd,12,288,0.2,2016,288,False,1634,0.942,-6.62,0.5055,0.9623,-10822.9,0.8871,-33698.9,0.8177,-56574.9,0.7537,-79450.9
SOLUSDT,0,dcrowd,12,288,0.2,2016,576,True,838,0.483,15.3,0.5286,1.0637,12821.7,1.0053,1089.7,0.95,-10642.3,0.8977,-22374.3
SOLUSDT,0,dcrowd,12,288,0.2,2016,576,False,838,0.483,-15.3,0.4714,0.9401,-12821.7,0.8886,-24553.7,0.84,-36285.7,0.7942,-48017.7
SOLUSDT,0,dcrowd,12,288,0.2,2016,864,True,564,0.325,12.89,0.5053,1.0424,7269.5,0.9964,-626.5,0.9525,-8522.5,0.9105,-16418.5
SOLUSDT,0,dcrowd,12,288,0.2,2016,864,False,564,0.325,-12.89,0.4947,0.9593,-7269.5,0.917,-15165.5,0.8765,-23061.5,0.8378,-30957.5
SOLUSDT,1,dcrowd,12,288,0.2,2016,96,True,4539,2.618,-2.85,0.4935,0.9708,-12943.9,0.8395,-76489.9,0.7262,-140035.9,0.6287,-203581.9
SOLUSDT,1,dcrowd,12,288,0.2,2016,96,False,4539,2.618,2.85,0.5032,1.0301,12943.9,0.8907,-50602.1,0.7706,-114148.1,0.6676,-177694.1
SOLUSDT,1,dcrowd,12,288,0.2,2016,144,True,3137,1.809,-7.53,0.5024,0.94,-23616.4,0.8378,-67534.4,0.7467,-111452.4,0.6657,-155370.4
SOLUSDT,1,dcrowd,12,288,0.2,2016,144,False,3137,1.809,7.53,0.4967,1.0638,23616.4,0.9483,-20301.6,0.8458,-64219.6,0.7551,-108137.6
SOLUSDT,1,dcrowd,12,288,0.2,2016,288,True,1638,0.945,4.3,0.514,1.0246,7035.4,0.9466,-15896.6,0.8746,-38828.6,0.808,-61760.6
SOLUSDT,1,dcrowd,12,288,0.2,2016,288,False,1638,0.945,-4.3,0.486,0.976,-7035.4,0.9019,-29967.4,0.8335,-52899.4,0.7706,-75831.4
SOLUSDT,1,dcrowd,12,288,0.2,2016,576,True,839,0.484,23.97,0.5125,1.1021,20112.9,1.0413,8366.9,0.9838,-3379.1,0.9295,-15125.1
SOLUSDT,1,dcrowd,12,288,0.2,2016,576,False,839,0.484,-23.97,0.4875,0.9073,-20112.9,0.8572,-31858.9,0.8099,-43604.9,0.7651,-55350.9
SOLUSDT,1,dcrowd,12,288,0.2,2016,864,True,564,0.325,-11.37,0.5177,0.9635,-6412.3,0.9203,-14308.3,0.8789,-22204.3,0.8393,-30100.3
SOLUSDT,1,dcrowd,12,288,0.2,2016,864,False,564,0.325,11.37,0.4823,1.0379,6412.3,0.9914,-1483.7,0.9472,-9379.7,0.905,-17275.7
SOLUSDT,2,dcrowd,12,288,0.2,2016,96,True,4514,2.603,-0.74,0.4942,0.9923,-3338.3,0.8573,-66534.3,0.741,-129730.3,0.6414,-192926.3
SOLUSDT,2,dcrowd,12,288,0.2,2016,96,False,4514,2.603,0.74,0.5049,1.0078,3338.3,0.8705,-59857.7,0.7521,-123053.7,0.6504,-186249.7
SOLUSDT,2,dcrowd,12,288,0.2,2016,144,True,3124,1.802,3.91,0.5006,1.0328,12221.3,0.9203,-31514.7,0.8202,-75250.7,0.7312,-118986.7
SOLUSDT,2,dcrowd,12,288,0.2,2016,144,False,3124,1.802,-3.91,0.4978,0.9683,-12221.3,0.8627,-55957.3,0.7689,-99693.3,0.6857,-143429.3
SOLUSDT,2,dcrowd,12,288,0.2,2016,288,True,1630,0.94,26.0,0.5153,1.1601,42384.0,1.0709,19564.0,0.9887,-3256.0,0.913,-26076.0
SOLUSDT,2,dcrowd,12,288,0.2,2016,288,False,1630,0.94,-26.0,0.4834,0.862,-42384.0,0.7957,-65204.0,0.7345,-88024.0,0.678,-110844.0
SOLUSDT,2,dcrowd,12,288,0.2,2016,576,True,839,0.484,36.37,0.5304,1.1576,30514.6,1.0942,18768.6,1.0343,7022.6,0.9776,-4723.4
SOLUSDT,2,dcrowd,12,288,0.2,2016,576,False,839,0.484,-36.37,0.4672,0.8638,-30514.6,0.8166,-42260.6,0.7721,-54006.6,0.73,-65752.6
SOLUSDT,2,dcrowd,12,288,0.2,2016,864,True,564,0.325,3.27,0.523,1.0105,1842.5,0.9663,-6053.5,0.9239,-13949.5,0.8834,-21845.5
SOLUSDT,2,dcrowd,12,288,0.2,2016,864,False,564,0.325,-3.27,0.477,0.9896,-1842.5,0.9464,-9738.5,0.9051,-17634.5,0.8658,-25530.5
SOLUSDT,0,dcrowd,12,288,0.2,8640,96,True,4460,2.572,-2.88,0.4939,0.9703,-12863.7,0.838,-75303.7,0.7239,-137743.7,0.626,-200183.7
SOLUSDT,0,dcrowd,12,288,0.2,8640,96,False,4460,2.572,2.88,0.5036,1.0307,12863.7,0.8902,-49576.3,0.7693,-112016.3,0.6654,-174456.3
SOLUSDT,0,dcrowd,12,288,0.2,8640,144,True,3089,1.781,-2.68,0.4917,0.9779,-8283.8,0.8702,-51529.8,0.7747,-94775.8,0.6901,-138021.8
SOLUSDT,0,dcrowd,12,288,0.2,8640,144,False,3089,1.781,2.68,0.506,1.0226,8283.8,0.9099,-34962.2,0.8096,-78208.2,0.7208,-121454.2
SOLUSDT,0,dcrowd,12,288,0.2,8640,288,True,1614,0.931,1.92,0.5012,1.0114,3093.0,0.9312,-19503.0,0.8573,-42099.0,0.7893,-64695.0
SOLUSDT,0,dcrowd,12,288,0.2,8640,288,False,1614,0.931,-1.92,0.4975,0.9888,-3093.0,0.9103,-25689.0,0.8382,-48285.0,0.7719,-70881.0
SOLUSDT,0,dcrowd,12,288,0.2,8640,576,True,827,0.477,-18.77,0.4885,0.9264,-15521.2,0.8751,-27099.2,0.8266,-38677.2,0.7808,-50255.2
SOLUSDT,0,dcrowd,12,288,0.2,8640,576,False,827,0.477,18.77,0.5115,1.0794,15521.2,1.0196,3943.2,0.9631,-7634.8,0.9098,-19212.8
SOLUSDT,0,dcrowd,12,288,0.2,8640,864,True,555,0.32,-15.38,0.4829,0.9519,-8534.5,0.9102,-16304.5,0.8704,-24074.5,0.8323,-31844.5
SOLUSDT,0,dcrowd,12,288,0.2,8640,864,False,555,0.32,15.38,0.5171,1.0505,8534.5,1.0044,764.5,0.9603,-7005.5,0.9182,-14775.5
SOLUSDT,1,dcrowd,12,288,0.2,8640,96,True,4462,2.573,-2.36,0.4975,0.9759,-10542.3,0.8443,-73010.3,0.7308,-135478.3,0.6331,-197946.3
SOLUSDT,1,dcrowd,12,288,0.2,8640,96,False,4462,2.573,2.36,0.5013,1.0247,10542.3,0.8867,-51925.7,0.7676,-114393.7,0.6655,-176861.7
SOLUSDT,1,dcrowd,12,288,0.2,8640,144,True,3081,1.777,-11.35,0.4904,0.9115,-34964.5,0.813,-78098.5,0.7252,-121232.5,0.6472,-164366.5
SOLUSDT,1,dcrowd,12,288,0.2,8640,144,False,3081,1.777,11.35,0.5076,1.0971,34964.5,0.9786,-8169.5,0.8732,-51303.5,0.7795,-94437.5
SOLUSDT,1,dcrowd,12,288,0.2,8640,288,True,1610,0.928,7.62,0.5062,1.0448,12267.5,0.964,-10272.5,0.8895,-32812.5,0.8209,-55352.5
SOLUSDT,1,dcrowd,12,288,0.2,8640,288,False,1610,0.928,-7.62,0.4938,0.9571,-12267.5,0.8831,-34807.5,0.8149,-57347.5,0.7521,-79887.5
SOLUSDT,1,dcrowd,12,288,0.2,8640,576,True,826,0.476,32.27,0.5303,1.136,26655.0,1.0749,15091.0,1.017,3527.0,0.9622,-8037.0
SOLUSDT,1,dcrowd,12,288,0.2,8640,576,False,826,0.476,-32.27,0.4697,0.8803,-26655.0,0.833,-38219.0,0.7883,-49783.0,0.7461,-61347.0
SOLUSDT,1,dcrowd,12,288,0.2,8640,864,True,557,0.321,-32.58,0.4955,0.8967,-18144.9,0.8556,-25942.9,0.8164,-33740.9,0.779,-41538.9
SOLUSDT,1,dcrowd,12,288,0.2,8640,864,False,557,0.321,32.58,0.5045,1.1151,18144.9,1.0641,10346.9,1.0154,2548.9,0.969,-5249.1
SOLUSDT,2,dcrowd,12,288,0.2,8640,96,True,4454,2.569,-2.37,0.4946,0.9754,-10542.1,0.8419,-72898.1,0.7271,-135254.1,0.6286,-197610.1
SOLUSDT,2,dcrowd,12,288,0.2,8640,96,False,4454,2.569,2.37,0.5034,1.0252,10542.1,0.8849,-51813.9,0.7641,-114169.9,0.6606,-176525.9
SOLUSDT,2,dcrowd,12,288,0.2,8640,144,True,3086,1.78,2.95,0.4974,1.0251,9100.5,0.9113,-34103.5,0.8104,-77307.5,0.7211,-120511.5
SOLUSDT,2,dcrowd,12,288,0.2,8640,144,False,3086,1.78,-2.95,0.5013,0.9755,-9100.5,0.867,-52304.5,0.7708,-95508.5,0.6856,-138712.5
SOLUSDT,2,dcrowd,12,288,0.2,8640,288,True,1611,0.929,8.52,0.5022,1.0505,13717.9,0.9688,-8836.1,0.8934,-31390.1,0.8241,-53944.1
SOLUSDT,2,dcrowd,12,288,0.2,8640,288,False,1611,0.929,-8.52,0.496,0.9519,-13717.9,0.8778,-36271.9,0.8095,-58825.9,0.7466,-81379.9
SOLUSDT,2,dcrowd,12,288,0.2,8640,576,True,827,0.477,8.4,0.5103,1.0337,6950.1,0.9781,-4627.9,0.9255,-16205.9,0.8757,-27783.9
SOLUSDT,2,dcrowd,12,288,0.2,8640,576,False,827,0.477,-8.4,0.4861,0.9674,-6950.1,0.9154,-18528.1,0.8663,-30106.1,0.8201,-41684.1
SOLUSDT,2,dcrowd,12,288,0.2,8640,864,True,555,0.32,-18.71,0.4937,0.9425,-10385.9,0.9016,-18155.9,0.8624,-25925.9,0.825,-33695.9
SOLUSDT,2,dcrowd,12,288,0.2,8640,864,False,555,0.32,18.71,0.5063,1.0611,10385.9,1.015,2615.9,0.971,-5154.1,0.9289,-12924.1
SOLUSDT,0,dcrowd,12,288,0.3,2016,96,True,4896,2.824,-2.27,0.5055,0.9768,-11132.0,0.8453,-79676.0,0.7314,-148220.0,0.6331,-216764.0
SOLUSDT,0,dcrowd,12,288,0.3,2016,96,False,4896,2.824,2.27,0.4924,1.0237,11132.0,0.8862,-57412.0,0.7678,-125956.0,0.666,-194500.0
SOLUSDT,0,dcrowd,12,288,0.3,2016,144,True,3310,1.909,-6.32,0.4943,0.9484,-20925.3,0.8433,-67265.3,0.7499,-113605.3,0.667,-159945.3
SOLUSDT,0,dcrowd,12,288,0.3,2016,144,False,3310,1.909,6.32,0.5039,1.0545,20925.3,0.9377,-25414.7,0.8342,-71754.7,0.7425,-118094.7
SOLUSDT,0,dcrowd,12,288,0.3,2016,288,True,1685,0.972,-3.24,0.5003,0.981,-5455.7,0.9031,-29045.7,0.8313,-52635.7,0.7653,-76225.7
SOLUSDT,0,dcrowd,12,288,0.3,2016,288,False,1685,0.972,3.24,0.4967,1.0193,5455.7,0.9384,-18134.3,0.864,-41724.3,0.7956,-65314.3
SOLUSDT,0,dcrowd,12,288,0.3,2016,576,True,850,0.49,-26.89,0.4882,0.899,-22857.5,0.8505,-34757.5,0.8045,-46657.5,0.761,-58557.5
SOLUSDT,0,dcrowd,12,288,0.3,2016,576,False,850,0.49,26.89,0.5118,1.1123,22857.5,1.0523,10957.5,0.9956,-942.5,0.942,-12842.5
SOLUSDT,0,dcrowd,12,288,0.3,2016,864,True,569,0.328,38.06,0.5202,1.1291,21657.5,1.0798,13691.5,1.0326,5725.5,0.9875,-2240.5
SOLUSDT,0,dcrowd,12,288,0.3,2016,864,False,569,0.328,-38.06,0.4798,0.8856,-21657.5,0.847,-29623.5,0.81,-37589.5,0.7748,-45555.5
SOLUSDT,1,dcrowd,12,288,0.3,2016,96,True,4892,2.821,-2.63,0.4955,0.9732,-12852.3,0.8419,-81340.3,0.7285,-149828.3,0.631,-218316.3
SOLUSDT,1,dcrowd,12,288,0.3,2016,96,False,4892,2.821,2.63,0.5027,1.0276,12852.3,0.889,-55635.7,0.7696,-124123.7,0.6669,-192611.7
SOLUSDT,1,dcrowd,12,288,0.3,2016,144,True,3309,1.908,3.86,0.5101,1.0329,12776.3,0.9184,-33549.7,0.8165,-79875.7,0.7262,-126201.7
SOLUSDT,1,dcrowd,12,288,0.3,2016,144,False,3309,1.908,-3.86,0.4884,0.9681,-12776.3,0.8609,-59102.3,0.7659,-105428.3,0.6818,-151754.3
SOLUSDT,1,dcrowd,12,288,0.3,2016,288,True,1686,0.972,11.02,0.513,1.0634,18582.8,0.9835,-5021.2,0.9097,-28625.2,0.8415,-52229.2
SOLUSDT,1,dcrowd,12,288,0.3,2016,288,False,1686,0.972,-11.02,0.4864,0.9404,-18582.8,0.8698,-42186.8,0.8046,-65790.8,0.7445,-89394.8
SOLUSDT,1,dcrowd,12,288,0.3,2016,576,True,852,0.491,1.83,0.4988,1.0073,1557.1,0.9526,-10370.9,0.9008,-22298.9,0.8519,-34226.9
SOLUSDT,1,dcrowd,12,288,0.3,2016,576,False,852,0.491,-1.83,0.4988,0.9927,-1557.1,0.9388,-13485.1,0.8877,-25413.1,0.8395,-37341.1
SOLUSDT,1,dcrowd,12,288,0.3,2016,864,True,569,0.328,17.93,0.5255,1.0588,10204.3,1.0126,2238.3,0.9684,-5727.7,0.926,-13693.7
SOLUSDT,1,dcrowd,12,288,0.3,2016,864,False,569,0.328,-17.93,0.4745,0.9445,-10204.3,0.9033,-18170.3,0.864,-26136.3,0.8265,-34102.3
SOLUSDT,2,dcrowd,12,288,0.3,2016,96,True,4883,2.816,-4.61,0.4993,0.9538,-22511.7,0.826,-90873.7,0.7155,-159235.7,0.6201,-227597.7
SOLUSDT,2,dcrowd,12,288,0.3,2016,96,False,4883,2.816,4.61,0.4995,1.0485,22511.7,0.9082,-45850.3,0.7873,-114212.3,0.6831,-182574.3
SOLUSDT,2,dcrowd,12,288,0.3,2016,144,True,3310,1.909,2.17,0.5045,1.0184,7191.4,0.9053,-39148.6,0.8049,-85488.6,0.7159,-131828.6
SOLUSDT,2,dcrowd,12,288,0.3,2016,144,False,3310,1.909,-2.17,0.4946,0.9819,-7191.4,0.8729,-53531.4,0.7762,-99871.4,0.6905,-146211.4
SOLUSDT,2,dcrowd,12,288,0.3,2016,288,True,1685,0.972,20.09,0.5163,1.1202,33858.8,1.035,10268.8,0.9563,-13321.2,0.8837,-36911.2
SOLUSDT,2,dcrowd,12,288,0.3,2016,288,False,1685,0.972,-20.09,0.4819,0.8927,-33858.8,0.8249,-57448.8,0.7623,-81038.8,0.7046,-104628.8
SOLUSDT,2,dcrowd,12,288,0.3,2016,576,True,850,0.49,-6.26,0.5118,0.9753,-5323.9,0.9223,-17223.9,0.8721,-29123.9,0.8245,-41023.9
SOLUSDT,2,dcrowd,12,288,0.3,2016,576,False,850,0.49,6.26,0.4882,1.0253,5323.9,0.9697,-6576.1,0.9172,-18476.1,0.8676,-30376.1
SOLUSDT,2,dcrowd,12,288,0.3,2016,864,True,570,0.329,69.72,0.5491,1.2476,39738.1,1.1935,31758.1,1.1417,23778.1,1.092,15798.1
SOLUSDT,2,dcrowd,12,288,0.3,2016,864,False,570,0.329,-69.72,0.4509,0.8015,-39738.1,0.7668,-47718.1,0.7336,-55698.1,0.7018,-63678.1
SOLUSDT,0,dcrowd,12,288,0.3,8640,96,True,4818,2.779,-1.26,0.4985,0.9868,-6093.8,0.8522,-73545.8,0.7361,-140997.8,0.6361,-208449.8
SOLUSDT,0,dcrowd,12,288,0.3,8640,96,False,4818,2.779,1.26,0.5002,1.0133,6093.8,0.8752,-61358.2,0.7563,-128810.2,0.6542,-196262.2
SOLUSDT,0,dcrowd,12,288,0.3,8640,144,True,3264,1.882,-14.56,0.4893,0.8843,-47518.0,0.7856,-93214.0,0.6979,-138910.0,0.6201,-184606.0
SOLUSDT,0,dcrowd,12,288,0.3,8640,144,False,3264,1.882,14.56,0.5095,1.1308,47518.0,1.0047,1822.0,0.8931,-43874.0,0.7944,-89570.0
SOLUSDT,0,dcrowd,12,288,0.3,8640,288,True,1662,0.958,-20.13,0.4952,0.8874,-33459.2,0.8165,-56727.2,0.7512,-79995.2,0.6913,-103263.2
SOLUSDT,0,dcrowd,12,288,0.3,8640,288,False,1662,0.958,20.13,0.503,1.1269,33459.2,1.037,10191.2,0.9545,-13076.8,0.8789,-36344.8
SOLUSDT,0,dcrowd,12,288,0.3,8640,576,True,839,0.484,-17.14,0.4946,0.9319,-14381.8,0.8797,-26127.8,0.8304,-37873.8,0.7839,-49619.8
SOLUSDT,0,dcrowd,12,288,0.3,8640,576,False,839,0.484,17.14,0.5054,1.0731,14381.8,1.013,2635.8,0.9563,-9110.2,0.9029,-20856.2
SOLUSDT,0,dcrowd,12,288,0.3,8640,864,True,561,0.324,-3.24,0.5062,0.9895,-1815.8,0.9452,-9669.8,0.9029,-17523.8,0.8624,-25377.8
SOLUSDT,0,dcrowd,12,288,0.3,8640,864,False,561,0.324,3.24,0.492,1.0106,1815.8,0.9654,-6038.2,0.9224,-13892.2,0.8813,-21746.2
SOLUSDT,1,dcrowd,12,288,0.3,8640,96,True,4826,2.783,3.62,0.5033,1.0385,17477.6,0.8975,-50086.4,0.7762,-117650.4,0.672,-185214.4
SOLUSDT,1,dcrowd,12,288,0.3,8640,96,False,4826,2.783,-3.62,0.495,0.9629,-17477.6,0.8322,-85041.6,0.7195,-152605.6,0.6226,-220169.6
SOLUSDT,1,dcrowd,12,288,0.3,8640,144,True,3268,1.885,6.28,0.5034,1.0534,20533.1,0.9382,-25218.9,0.8358,-70970.9,0.7451,-116722.9
SOLUSDT,1,dcrowd,12,288,0.3,8640,144,False,3268,1.885,-6.28,0.4957,0.9493,-20533.1,0.8453,-66285.1,0.7528,-112037.1,0.6707,-157789.1
SOLUSDT,1,dcrowd,12,288,0.3,8640,288,True,1662,0.958,-7.63,0.5018,0.9584,-12684.2,0.8864,-35952.2,0.8197,-59220.2,0.7582,-82488.2
SOLUSDT,1,dcrowd,12,288,0.3,8640,288,False,1662,0.958,7.63,0.4964,1.0434,12684.2,0.9652,-10583.8,0.8929,-33851.8,0.8262,-57119.8
SOLUSDT,1,dcrowd,12,288,0.3,8640,576,True,839,0.484,4.81,0.4934,1.0195,4036.2,0.9639,-7709.8,0.9114,-19455.8,0.8617,-31201.8
SOLUSDT,1,dcrowd,12,288,0.3,8640,576,False,839,0.484,-4.81,0.5054,0.9809,-4036.2,0.9274,-15782.2,0.8767,-27528.2,0.8287,-39274.2
SOLUSDT,1,dcrowd,12,288,0.3,8640,864,True,562,0.324,-27.14,0.4822,0.9179,-15250.3,0.8782,-23118.3,0.8402,-30986.3,0.8038,-38854.3
SOLUSDT,1,dcrowd,12,288,0.3,8640,864,False,562,0.324,27.14,0.5178,1.0895,15250.3,1.0423,7382.3,0.9973,-485.7,0.9542,-8353.7
SOLUSDT,2,dcrowd,12,288,0.3,8640,96,True,4818,2.779,-2.89,0.5,0.9705,-13936.2,0.8394,-81388.2,0.7263,-148840.2,0.6287,-216292.2
SOLUSDT,2,dcrowd,12,288,0.3,8640,96,False,4818,2.779,2.89,0.4979,1.0304,13936.2,0.8915,-53515.8,0.7721,-120967.8,0.6695,-188419.8
