symbol,tf,level,min_pen,max_pen,close_frac,conf,stop_buf,target_mode,rr,min_risk_bps,revert,trades,tpd,win_rate,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
BTCUSDT,4h,week,0.0,0.0,0.5,flow,0.35,1,1.0,25.0,0,316,0.13,0.443,0.8016,0.6919,0.5962,-82.98,-80.7,0.5123
BTCUSDT,4h,week,0.0,0.0,0.5,flow,0.35,1,2.0,100.0,0,244,0.1,0.3156,0.8789,0.7961,0.723,-52.83,-51.6,0.658
BTCUSDT,4h,week,0.0,0.0,0.5,crowd,0.1,0,0.0,25.0,0,223,0.092,0.4439,0.531,0.4026,0.305,-93.22,-93.2,0.2319
BTCUSDT,4h,week,0.0,0.0,0.5,crowd,0.1,1,1.0,100.0,0,175,0.072,0.44,0.7857,0.6866,0.5991,-48.08,-44.5,0.5213
BTCUSDT,4h,week,0.0,0.0,0.5,crowd,0.1,2,0.0,25.0,0,152,0.062,0.1382,1.5287,1.3857,1.265,-49.29,41.2,1.162
BTCUSDT,4h,week,0.0,0.0,0.5,crowd,0.35,0,0.0,100.0,0,202,0.083,0.5248,0.5557,0.4419,0.3483,-61.54,-61.5,0.2737
BTCUSDT,4h,week,0.0,0.0,0.5,crowd,0.35,1,2.0,25.0,0,164,0.067,0.2866,0.7351,0.6615,0.5968,-61.72,-53.7,0.5396
BTCUSDT,4h,week,0.0,0.0,0.5,crowd,0.35,2,0.0,100.0,0,134,0.055,0.1642,1.0093,0.9392,0.8771,-56.15,-15.5,0.8215
BTCUSDT,4h,week,0.0,0.0,0.5,crowd+oi,0.1,1,1.0,25.0,0,120,0.049,0.4333,0.7647,0.6317,0.5198,-40.82,-38.8,0.4262
BTCUSDT,4h,week,0.0,0.0,0.5,crowd+oi,0.1,1,2.0,100.0,0,91,0.037,0.3297,0.9605,0.8645,0.7801,-21.23,-15.3,0.7053
BTCUSDT,4h,week,0.0,0.0,0.5,crowd+oi,0.35,0,0.0,25.0,0,126,0.052,0.4762,0.5122,0.3903,0.2956,-47.11,-47.1,0.2256
BTCUSDT,4h,week,0.0,0.0,0.5,crowd+oi,0.35,1,1.0,100.0,0,105,0.043,0.4476,0.8054,0.7101,0.6259,-28.19,-24.6,0.5509
BTCUSDT,4h,week,0.0,0.0,0.5,crowd+oi,0.35,2,0.0,25.0,0,97,0.04,0.1649,0.6846,0.6254,0.5741,-58.48,-39.9,0.5294
BTCUSDT,4h,week,0.0,1.5,1.0,none,0.1,0,0.0,100.0,0,445,0.183,0.4787,0.675,0.543,0.4367,-140.86,-137.8,0.3515
BTCUSDT,4h,week,0.0,1.5,1.0,none,0.1,1,2.0,25.0,0,445,0.183,0.3191,0.9215,0.7799,0.664,-124.51,-123.7,0.5674
BTCUSDT,4h,week,0.0,1.5,1.0,none,0.1,2,0.0,100.0,0,263,0.108,0.1141,1.3261,1.2196,1.1276,-71.16,34.2,1.0474
BTCUSDT,4h,week,0.0,1.5,1.0,none,0.35,1,1.0,25.0,0,473,0.194,0.4567,0.842,0.712,0.601,-124.14,-119.6,0.505
BTCUSDT,4h,week,0.0,1.5,1.0,none,0.35,1,2.0,100.0,0,332,0.136,0.3253,0.9245,0.8318,0.7506,-65.13,-63.2,0.6786
BTCUSDT,4h,week,0.0,1.5,1.0,oi,0.1,0,0.0,25.0,0,279,0.115,0.3978,0.5253,0.379,0.2764,-151.04,-151.0,0.2056
BTCUSDT,4h,week,0.0,1.5,1.0,oi,0.1,1,1.0,100.0,0,178,0.073,0.4719,0.8936,0.7651,0.6539,-42.81,-37.6,0.5568
BTCUSDT,4h,week,0.0,1.5,1.0,oi,0.1,2,0.0,25.0,0,184,0.076,0.1033,1.0372,0.9036,0.7985,-66.08,-42.1,0.7137
BTCUSDT,4h,week,0.0,1.5,1.0,oi,0.35,0,0.0,100.0,0,219,0.09,0.5114,0.6041,0.4804,0.3792,-70.2,-70.0,0.2987
BTCUSDT,4h,week,0.0,1.5,1.0,oi,0.35,1,2.0,25.0,0,193,0.079,0.285,0.7576,0.6583,0.5751,-74.63,-69.6,0.5044
BTCUSDT,4h,week,0.0,1.5,1.0,oi,0.35,2,0.0,100.0,0,146,0.06,0.137,1.0595,0.9762,0.9038,-41.12,-13.9,0.8403
BTCUSDT,4h,week,0.0,1.5,1.0,flow,0.1,1,1.0,25.0,0,384,0.158,0.4557,0.8373,0.6754,0.5422,-116.76,-116.3,0.4306
BTCUSDT,4h,week,0.0,1.5,1.0,flow,0.1,1,2.0,100.0,0,261,0.107,0.2912,0.8024,0.7165,0.6419,-76.33,-75.7,0.5766
BTCUSDT,4h,week,0.0,1.5,1.0,flow,0.35,0,0.0,25.0,0,403,0.166,0.5037,0.6602,0.5185,0.4063,-127.29,-126.0,0.3189
BTCUSDT,4h,week,0.0,1.5,1.0,flow,0.35,1,1.0,100.0,0,305,0.125,0.4393,0.7857,0.6872,0.6004,-79.5,-77.2,0.5234
BTCUSDT,4h,week,0.0,1.5,1.0,flow,0.35,2,0.0,25.0,0,233,0.096,0.1631,1.7668,1.6195,1.4929,-35.86,111.0,1.383
BTCUSDT,4h,week,0.0,1.5,1.0,crowd,0.1,0,0.0,100.0,0,202,0.083,0.4455,0.4883,0.3871,0.3058,-80.89,-80.9,0.2416
BTCUSDT,4h,week,0.0,1.5,1.0,crowd,0.1,1,2.0,25.0,0,224,0.092,0.2946,0.8166,0.6954,0.5947,-83.63,-77.1,0.5098
BTCUSDT,4h,week,0.0,1.5,1.0,crowd,0.1,2,0.0,100.0,0,139,0.057,0.1223,0.9466,0.8723,0.8075,-77.14,-26.9,0.7506
BTCUSDT,4h,week,0.0,1.5,1.0,crowd,0.35,1,1.0,25.0,0,228,0.094,0.4298,0.7516,0.6385,0.541,-71.97,-69.2,0.456
BTCUSDT,4h,week,0.0,1.5,1.0,crowd,0.35,1,2.0,100.0,0,174,0.071,0.3046,0.8199,0.7427,0.6743,-51.44,-44.5,0.6134
BTCUSDT,4h,week,0.0,1.5,1.0,crowd+oi,0.1,0,0.0,25.0,0,162,0.067,0.3827,0.5291,0.3905,0.2906,-84.36,-84.3,0.2223
BTCUSDT,4h,week,0.0,1.5,1.0,crowd+oi,0.1,1,1.0,100.0,0,110,0.045,0.4455,0.8033,0.6945,0.5995,-28.94,-28.0,0.5158
BTCUSDT,4h,week,0.0,1.5,1.0,crowd+oi,0.1,2,0.0,25.0,0,125,0.051,0.112,0.9391,0.8225,0.7298,-60.32,-37.7,0.6542
BTCUSDT,4h,week,0.0,1.5,1.0,crowd+oi,0.35,0,0.0,100.0,0,129,0.053,0.4884,0.6038,0.4908,0.3965,-40.61,-40.6,0.3224
BTCUSDT,4h,week,0.0,1.5,1.0,crowd+oi,0.35,1,2.0,25.0,0,129,0.053,0.2636,0.6614,0.5841,0.5185,-59.62,-53.9,0.4621
BTCUSDT,4h,week,0.0,1.5,1.0,crowd+oi,0.35,2,0.0,100.0,0,102,0.042,0.1569,1.0449,0.9644,0.894,-37.84,-10.4,0.8319
BTCUSDT,4h,week,0.0,1.5,0.5,none,0.1,1,1.0,25.0,0,441,0.181,0.449,0.8148,0.6707,0.5496,-131.15,-130.3,0.4466
BTCUSDT,4h,week,0.0,1.5,0.5,none,0.1,1,2.0,100.0,0,304,0.125,0.2895,0.7918,0.7076,0.6344,-90.28,-90.2,0.5701
BTCUSDT,4h,week,0.0,1.5,0.5,none,0.35,0,0.0,25.0,0,456,0.187,0.5197,0.6569,0.516,0.404,-137.79,-137.0,0.3169
BTCUSDT,4h,week,0.0,1.5,0.5,none,0.35,1,1.0,100.0,0,359,0.147,0.4345,0.7702,0.6751,0.5912,-96.86,-93.7,0.5166
BTCUSDT,4h,week,0.0,1.5,0.5,none,0.35,2,0.0,25.0,0,240,0.099,0.1708,1.6136,1.4847,1.3731,-31.63,85.1,1.2755
BTCUSDT,4h,week,0.0,1.5,0.5,oi,0.1,0,0.0,100.0,0,163,0.067,0.5092,0.6498,0.5161,0.4057,-50.14,-50.1,0.3184
BTCUSDT,4h,week,0.0,1.5,0.5,oi,0.1,1,2.0,25.0,0,168,0.069,0.2679,0.7125,0.6154,0.5348,-71.75,-68.5,0.4669
BTCUSDT,4h,week,0.0,1.5,0.5,oi,0.1,2,0.0,100.0,0,119,0.049,0.1429,1.0862,0.9969,0.9196,-39.14,-9.4,0.8519
BTCUSDT,4h,week,0.0,1.5,0.5,oi,0.35,1,1.0,25.0,0,175,0.072,0.4229,0.7298,0.6239,0.5332,-60.03,-55.1,0.4553
BTCUSDT,4h,week,0.0,1.5,0.5,oi,0.35,1,2.0,100.0,0,139,0.057,0.259,0.6453,0.5826,0.5277,-61.46,-55.2,0.4792
BTCUSDT,4h,week,0.0,1.5,0.5,flow,0.1,0,0.0,25.0,0,378,0.155,0.4735,0.6835,0.5291,0.4085,-135.68,-134.7,0.3168
BTCUSDT,4h,week,0.0,1.5,0.5,flow,0.1,1,1.0,100.0,0,286,0.118,0.4406,0.7875,0.6773,0.5817,-77.66,-77.2,0.498
BTCUSDT,4h,week,0.0,1.5,0.5,flow,0.1,2,0.0,25.0,0,246,0.101,0.1341,1.4466,1.2998,1.1781,-55.78,45.4,1.0754
BTCUSDT,4h,week,0.0,1.5,0.5,flow,0.35,0,0.0,100.0,0,334,0.137,0.5329,0.6474,0.5216,0.4175,-94.51,-93.9,0.3326
BTCUSDT,4h,week,0.0,1.5,0.5,flow,0.35,1,2.0,25.0,0,266,0.109,0.312,0.8659,0.7703,0.6875,-65.46,-65.5,0.615
BTCUSDT,4h,week,0.0,1.5,0.5,flow,0.35,2,0.0,100.0,0,207,0.085,0.1643,1.2662,1.1726,1.0905,-34.54,17.7,1.0178
BTCUSDT,4h,week,0.0,1.5,0.5,crowd,0.1,1,1.0,25.0,0,196,0.081,0.4235,0.7345,0.6122,0.5082,-68.21,-65.4,0.4198
BTCUSDT,4h,week,0.0,1.5,0.5,crowd,0.1,1,2.0,100.0,0,148,0.061,0.3041,0.8448,0.7609,0.6869,-46.24,-36.6,0.6213
BTCUSDT,4h,week,0.0,1.5,0.5,crowd,0.35,0,0.0,25.0,0,212,0.087,0.5047,0.5437,0.4178,0.319,-73.02,-73.0,0.2436
BTCUSDT,4h,week,0.0,1.5,0.5,crowd,0.35,1,1.0,100.0,0,170,0.07,0.4235,0.7318,0.6471,0.5718,-51.52,-47.2,0.5044
BTCUSDT,4h,week,0.0,1.5,0.5,crowd,0.35,2,0.0,25.0,0,140,0.058,0.15,1.3075,1.2068,1.119,-39.95,16.2,1.0417
BTCUSDT,4h,week,0.0,1.5,0.5,crowd+oi,0.1,0,0.0,100.0,0,96,0.039,0.4583,0.5949,0.4796,0.3851,-32.29,-32.3,0.3109
BTCUSDT,4h,week,0.0,1.5,0.5,crowd+oi,0.1,1,2.0,25.0,0,108,0.044,0.287,0.7869,0.6815,0.5936,-41.05,-37.5,0.5192
BTCUSDT,4h,week,0.0,1.5,0.5,crowd+oi,0.1,2,0.0,100.0,0,79,0.032,0.1772,1.1671,1.0716,0.9884,-40.37,-0.9,0.9152
BTCUSDT,4h,week,0.0,1.5,0.5,crowd+oi,0.35,1,1.0,25.0,0,112,0.046,0.4107,0.6926,0.596,0.5131,-40.84,-37.5,0.4414
BTCUSDT,4h,week,0.0,1.5,0.5,crowd+oi,0.35,1,2.0,100.0,0,94,0.039,0.2766,0.6887,0.6231,0.5654,-38.01,-33.5,0.5141
BTCUSDT,4h,week,0.25,0.0,1.0,none,0.1,0,0.0,25.0,0,424,0.174,0.4764,0.7494,0.5829,0.4552,-133.3,-132.6,0.3576
BTCUSDT,4h,week,0.25,0.0,1.0,none,0.1,1,1.0,100.0,0,329,0.135,0.4894,0.9683,0.835,0.7188,-54.42,-53.6,0.6165
BTCUSDT,4h,week,0.25,0.0,1.0,none,0.1,2,0.0,25.0,0,247,0.101,0.1377,2.0854,1.8808,1.7106,-47.68,179.2,1.5668
BTCUSDT,4h,week,0.25,0.0,1.0,none,0.35,0,0.0,100.0,0,372,0.153,0.5403,0.7335,0.5994,0.4882,-91.37,-89.4,0.3975
BTCUSDT,4h,week,0.25,0.0,1.0,none,0.35,1,2.0,25.0,0,284,0.117,0.3556,1.0566,0.9425,0.8435,-43.04,-32.4,0.7568
BTCUSDT,4h,week,0.25,0.0,1.0,none,0.35,2,0.0,100.0,0,209,0.086,0.1818,1.6786,1.5545,1.446,-30.99,85.5,1.3502
BTCUSDT,4h,week,0.25,0.0,1.0,oi,0.1,1,1.0,25.0,0,145,0.06,0.4897,0.9705,0.7947,0.6483,-33.54,-30.9,0.5257
BTCUSDT,4h,week,0.25,0.0,1.0,oi,0.1,1,2.0,100.0,0,108,0.044,0.3519,1.0684,0.9607,0.8663,-16.7,-10.4,0.7831
BTCUSDT,4h,week,0.25,0.0,1.0,oi,0.35,0,0.0,25.0,0,152,0.062,0.5263,0.6052,0.4648,0.3539,-47.95,-47.7,0.2683
BTCUSDT,4h,week,0.25,0.0,1.0,oi,0.35,1,1.0,100.0,0,120,0.049,0.4667,0.8823,0.7802,0.6901,-24.22,-22.2,0.61
BTCUSDT,4h,week,0.25,0.0,1.0,oi,0.35,2,0.0,25.0,0,104,0.043,0.1635,1.0048,0.9202,0.8472,-42.83,-15.1,0.7836
BTCUSDT,4h,week,0.25,0.0,1.0,flow,0.1,0,0.0,100.0,0,250,0.103,0.524,0.6886,0.5492,0.436,-69.17,-68.2,0.3454
BTCUSDT,4h,week,0.25,0.0,1.0,flow,0.1,1,2.0,25.0,0,234,0.096,0.3248,0.9564,0.8382,0.7376,-51.78,-48.0,0.6511
BTCUSDT,4h,week,0.25,0.0,1.0,flow,0.1,2,0.0,100.0,0,168,0.069,0.1607,1.2396,1.1418,1.0568,-42.12,9.1,0.9822
BTCUSDT,4h,week,0.25,0.0,1.0,flow,0.35,1,1.0,25.0,0,245,0.101,0.4571,0.8509,0.7398,0.6426,-55.91,-53.6,0.5569
BTCUSDT,4h,week,0.25,0.0,1.0,flow,0.35,1,2.0,100.0,0,199,0.082,0.3116,0.8713,0.7918,0.7214,-47.65,-42.3,0.6584
BTCUSDT,4h,week,0.25,0.0,1.0,crowd,0.1,0,0.0,25.0,0,177,0.073,0.435,0.4371,0.3315,0.2516,-80.1,-80.1,0.1921
BTCUSDT,4h,week,0.25,0.0,1.0,crowd,0.1,1,1.0,100.0,0,144,0.059,0.4236,0.7349,0.6455,0.5667,-41.82,-40.8,0.4968
BTCUSDT,4h,week,0.25,0.0,1.0,crowd,0.1,2,0.0,25.0,0,128,0.053,0.125,1.5628,1.4198,1.2992,-41.93,39.7,1.1961
BTCUSDT,4h,week,0.25,0.0,1.0,crowd,0.35,0,0.0,100.0,0,164,0.067,0.5061,0.4817,0.3861,0.3074,-56.3,-56.3,0.2448
BTCUSDT,4h,week,0.25,0.0,1.0,crowd,0.35,1,2.0,25.0,0,139,0.057,0.2662,0.6694,0.6048,0.5482,-57.03,-52.6,0.4982
BTCUSDT,4h,week,0.25,0.0,1.0,crowd,0.35,2,0.0,100.0,0,111,0.046,0.1802,1.1946,1.1144,1.0429,-43.15,4.4,0.9788
BTCUSDT,4h,week,0.25,0.0,1.0,crowd+oi,0.1,1,1.0,25.0,0,87,0.036,0.4483,0.8125,0.6778,0.5636,-25.53,-24.7,0.4679
BTCUSDT,4h,week,0.25,0.0,1.0,crowd+oi,0.1,1,2.0,100.0,0,69,0.028,0.3188,0.9062,0.8217,0.747,-19.3,-13.4,0.6805
BTCUSDT,4h,week,0.25,0.0,1.0,crowd+oi,0.35,0,0.0,25.0,0,92,0.038,0.4891,0.535,0.4165,0.3219,-31.94,-31.9,0.2497
BTCUSDT,4h,week,0.25,0.0,1.0,crowd+oi,0.35,1,1.0,100.0,0,78,0.032,0.4615,0.8503,0.7558,0.6717,-16.99,-15.5,0.5966
BTCUSDT,4h,week,0.25,0.0,1.0,crowd+oi,0.35,2,0.0,25.0,0,73,0.03,0.1781,0.762,0.6974,0.6415,-41.92,-24.8,0.5925
BTCUSDT,4h,week,0.25,0.0,0.5,none,0.1,0,0.0,100.0,0,310,0.127,0.5419,0.7534,0.6074,0.4871,-75.7,-75.1,0.3898
BTCUSDT,4h,week,0.25,0.0,0.5,none,0.1,1,2.0,25.0,0,274,0.113,0.3358,0.9906,0.8696,0.7668,-50.58,-49.0,0.6782
BTCUSDT,4h,week,0.25,0.0,0.5,none,0.1,2,0.0,100.0,0,190,0.078,0.1632,1.2658,1.1669,1.0808,-37.8,14.5,1.0052
BTCUSDT,4h,week,0.25,0.0,0.5,none,0.35,1,1.0,25.0,0,305,0.125,0.4721,0.9071,0.7902,0.688,-59.7,-56.5,0.5978
BTCUSDT,4h,week,0.25,0.0,0.5,none,0.35,1,2.0,100.0,0,229,0.094,0.3362,0.954,0.8668,0.7896,-40.97,-35.3,0.7208
BTCUSDT,4h,week,0.25,0.0,0.5,oi,0.1,0,0.0,25.0,0,138,0.057,0.5072,0.6493,0.4881,0.3644,-46.2,-46.2,0.2726
BTCUSDT,4h,week,0.25,0.0,0.5,oi,0.1,1,1.0,100.0,0,107,0.044,0.4953,0.9971,0.8672,0.7531,-17.79,-14.9,0.652
BTCUSDT,4h,week,0.25,0.0,0.5,oi,0.1,2,0.0,25.0,0,104,0.043,0.125,0.8918,0.8053,0.7326,-64.09,-28.5,0.6707
BTCUSDT,4h,week,0.25,0.0,0.5,oi,0.35,0,0.0,100.0,0,125,0.051,0.568,0.6892,0.547,0.4289,-29.46,-29.2,0.3336
BTCUSDT,4h,week,0.25,0.0,0.5,oi,0.35,1,2.0,25.0,0,104,0.043,0.2596,0.6364,0.5716,0.5154,-46.81,-42.2,0.4664
BTCUSDT,4h,week,0.25,0.0,0.5,oi,0.35,2,0.0,100.0,0,90,0.037,0.1778,0.9288,0.8621,0.8031,-49.85,-16.1,0.7506
BTCUSDT,4h,week,0.25,0.0,0.5,flow,0.1,1,1.0,25.0,0,252,0.104,0.4841,0.9449,0.7902,0.6582,-52.17,-51.7,0.5441
BTCUSDT,4h,week,0.25,0.0,0.5,flow,0.1,1,2.0,100.0,0,194,0.08,0.299,0.8444,0.7592,0.685,-53.12,-48.3,0.6196
BTCUSDT,4h,week,0.25,0.0,0.5,flow,0.35,0,0.0,25.0,0,265,0.109,0.5585,0.7485,0.6003,0.4789,-63.15,-62.5,0.3823
BTCUSDT,4h,week,0.25,0.0,0.5,flow,0.35,1,1.0,100.0,0,216,0.089,0.4583,0.8563,0.7572,0.6692,-45.18,-42.9,0.5904
BTCUSDT,4h,week,0.25,0.0,0.5,flow,0.35,2,0.0,25.0,0,174,0.071,0.1839,1.7724,1.6391,1.5227,-24.2,83.5,1.4201
BTCUSDT,4h,week,0.25,0.0,0.5,crowd,0.1,0,0.0,100.0,0,136,0.056,0.5074,0.5781,0.4659,0.3737,-42.39,-42.4,0.2991
BTCUSDT,4h,week,0.25,0.0,0.5,crowd,0.1,1,2.0,25.0,0,133,0.055,0.2932,0.8028,0.7113,0.6324,-41.65,-40.0,0.5635
BTCUSDT,4h,week,0.25,0.0,0.5,crowd,0.1,2,0.0,100.0,0,97,0.04,0.1753,1.5135,1.4087,1.3158,-40.4,28.5,1.2331
BTCUSDT,4h,week,0.25,0.0,0.5,crowd,0.35,1,1.0,25.0,0,140,0.058,0.4357,0.7685,0.6751,0.5931,-39.84,-36.7,0.5207
BTCUSDT,4h,week,0.25,0.0,0.5,crowd,0.35,1,2.0,100.0,0,114,0.047,0.2895,0.7442,0.682,0.6263,-39.22,-33.8,0.5761
BTCUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.1,0,0.0,25.0,0,81,0.033,0.4691,0.6067,0.4633,0.3529,-28.27,-28.3,0.2709
BTCUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.1,1,1.0,100.0,0,65,0.027,0.4769,0.9118,0.802,0.7049,-12.78,-11.3,0.6185
BTCUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.1,2,0.0,25.0,0,70,0.029,0.1286,0.6693,0.6031,0.5474,-46.48,-32.9,0.5
BTCUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.35,0,0.0,100.0,0,74,0.03,0.5541,0.7022,0.5649,0.4501,-16.49,-16.5,0.3582
BTCUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.35,1,2.0,25.0,0,71,0.029,0.2394,0.5461,0.4926,0.4463,-37.12,-34.5,0.4057
BTCUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.35,2,0.0,100.0,0,62,0.025,0.2258,1.1221,1.0429,0.9725,-33.35,-1.5,0.9094
BTCUSDT,4h,week,0.25,1.5,1.0,none,0.1,1,1.0,25.0,0,394,0.162,0.4772,0.9126,0.7462,0.6077,-97.99,-97.2,0.4908
BTCUSDT,4h,week,0.25,1.5,1.0,none,0.1,1,2.0,100.0,0,269,0.111,0.3234,0.9386,0.8366,0.7481,-52.42,-52.4,0.6706
BTCUSDT,4h,week,0.25,1.5,1.0,none,0.35,0,0.0,25.0,0,390,0.16,0.5077,0.7027,0.5579,0.4427,-111.15,-110.7,0.3522
BTCUSDT,4h,week,0.25,1.5,1.0,none,0.35,1,1.0,100.0,0,322,0.132,0.4534,0.8318,0.7265,0.634,-76.1,-72.9,0.552
BTCUSDT,4h,week,0.25,1.5,1.0,none,0.35,2,0.0,25.0,0,229,0.094,0.1485,1.8738,1.7216,1.5905,-42.11,132.6,1.4764
BTCUSDT,4h,week,0.25,1.5,1.0,oi,0.1,0,0.0,100.0,0,123,0.051,0.5691,0.8357,0.6657,0.5239,-25.62,-25.6,0.4101
BTCUSDT,4h,week,0.25,1.5,1.0,oi,0.1,1,2.0,25.0,0,126,0.052,0.3254,0.9387,0.8107,0.7041,-32.81,-29.9,0.6139
BTCUSDT,4h,week,0.25,1.5,1.0,oi,0.1,2,0.0,100.0,0,93,0.038,0.129,1.1248,1.0385,0.9631,-35.6,-3.4,0.8969
BTCUSDT,4h,week,0.25,1.5,1.0,oi,0.35,1,1.0,25.0,0,128,0.053,0.4531,0.8245,0.7101,0.6115,-33.62,-31.6,0.5256
BTCUSDT,4h,week,0.25,1.5,1.0,oi,0.35,1,2.0,100.0,0,104,0.043,0.3077,0.8138,0.739,0.673,-32.39,-26.4,0.6143
BTCUSDT,4h,week,0.25,1.5,1.0,flow,0.1,0,0.0,25.0,0,281,0.115,0.4804,0.7155,0.5559,0.4323,-91.06,-90.1,0.3381
BTCUSDT,4h,week,0.25,1.5,1.0,flow,0.1,1,1.0,100.0,0,220,0.09,0.4591,0.8487,0.7319,0.6302,-51.66,-50.5,0.5408
BTCUSDT,4h,week,0.25,1.5,1.0,flow,0.1,2,0.0,25.0,0,198,0.081,0.1414,1.9251,1.7428,1.5901,-36.34,118.6,1.4602
BTCUSDT,4h,week,0.25,1.5,1.0,flow,0.35,0,0.0,100.0,0,252,0.104,0.5357,0.7006,0.568,0.4586,-62.83,-62.2,0.3693
BTCUSDT,4h,week,0.25,1.5,1.0,flow,0.35,1,2.0,25.0,0,209,0.086,0.311,0.8686,0.7778,0.6988,-49.26,-49.3,0.6293
BTCUSDT,4h,week,0.25,1.5,1.0,flow,0.35,2,0.0,100.0,0,173,0.071,0.1676,1.5176,1.4098,1.3149,-28.3,50.9,1.2306
BTCUSDT,4h,week,0.25,1.5,1.0,crowd,0.1,1,1.0,25.0,0,159,0.065,0.3962,0.6563,0.551,0.4621,-62.08,-61.1,0.3872
BTCUSDT,4h,week,0.25,1.5,1.0,crowd,0.1,1,2.0,100.0,0,126,0.052,0.2778,0.7538,0.6806,0.6163,-41.0,-39.7,0.5592
BTCUSDT,4h,week,0.25,1.5,1.0,crowd,0.35,0,0.0,25.0,0,169,0.069,0.4734,0.4327,0.3332,0.2561,-67.96,-67.9,0.1974
BTCUSDT,4h,week,0.25,1.5,1.0,crowd,0.35,1,1.0,100.0,0,139,0.057,0.4101,0.6916,0.6137,0.5444,-45.16,-42.0,0.4824
BTCUSDT,4h,week,0.25,1.5,1.0,crowd,0.35,2,0.0,25.0,0,117,0.048,0.1538,1.4581,1.346,1.2485,-33.58,28.3,1.1629
BTCUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.1,0,0.0,100.0,0,72,0.03,0.5278,0.7613,0.62,0.5005,-16.7,-16.7,0.4048
BTCUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.1,1,2.0,25.0,0,80,0.033,0.2875,0.7823,0.6808,0.5953,-27.44,-27.4,0.5223
BTCUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.1,2,0.0,100.0,0,60,0.025,0.1333,0.9092,0.8413,0.7815,-41.45,-12.9,0.7284
BTCUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.35,1,1.0,25.0,0,83,0.034,0.4217,0.7232,0.6236,0.5382,-27.33,-25.9,0.4642
BTCUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.35,1,2.0,100.0,0,71,0.029,0.2817,0.6959,0.6335,0.5784,-27.54,-24.3,0.5292
BTCUSDT,4h,week,0.25,1.5,0.5,none,0.1,0,0.0,25.0,0,344,0.141,0.4971,0.7416,0.5761,0.4469,-103.65,-103.0,0.3481
BTCUSDT,4h,week,0.25,1.5,0.5,none,0.1,1,1.0,100.0,0,285,0.117,0.4702,0.8874,0.7646,0.6575,-60.12,-59.3,0.5633
BTCUSDT,4h,week,0.25,1.5,0.5,none,0.1,2,0.0,25.0,0,220,0.09,0.1364,1.8776,1.7056,1.5606,-40.55,125.3,1.4366
BTCUSDT,4h,week,0.25,1.5,0.5,none,0.35,0,0.0,100.0,0,311,0.128,0.5563,0.7467,0.6042,0.486,-71.3,-70.5,0.3901
BTCUSDT,4h,week,0.25,1.5,0.5,none,0.35,1,2.0,25.0,0,244,0.1,0.3238,0.9193,0.8249,0.7425,-50.11,-48.2,0.6699
BTCUSDT,4h,week,0.25,1.5,0.5,none,0.35,2,0.0,100.0,0,191,0.078,0.1728,1.5179,1.4099,1.3148,-34.43,55.9,1.2304
BTCUSDT,4h,week,0.25,1.5,0.5,oi,0.1,1,1.0,25.0,0,124,0.051,0.4839,0.9375,0.776,0.64,-30.88,-27.4,0.5254
BTCUSDT,4h,week,0.25,1.5,0.5,oi,0.1,1,2.0,100.0,0,95,0.039,0.3263,0.9342,0.8403,0.7581,-20.87,-17.5,0.6856
BTCUSDT,4h,week,0.25,1.5,0.5,oi,0.35,0,0.0,25.0,0,133,0.055,0.5338,0.6046,0.4629,0.3516,-41.3,-41.1,0.2665
BTCUSDT,4h,week,0.25,1.5,0.5,oi,0.35,1,1.0,100.0,0,104,0.043,0.4519,0.8195,0.7254,0.6421,-25.13,-23.1,0.568
BTCUSDT,4h,week,0.25,1.5,0.5,oi,0.35,2,0.0,25.0,0,95,0.039,0.1579,0.7571,0.6934,0.6382,-59.03,-33.1,0.59
BTCUSDT,4h,week,0.25,1.5,0.5,flow,0.1,0,0.0,100.0,0,224,0.092,0.5268,0.7021,0.5604,0.4448,-62.29,-61.4,0.3523
BTCUSDT,4h,week,0.25,1.5,0.5,flow,0.1,1,2.0,25.0,0,212,0.087,0.316,0.9116,0.7988,0.7026,-50.72,-50.1,0.6196
BTCUSDT,4h,week,0.25,1.5,0.5,flow,0.1,2,0.0,100.0,0,162,0.067,0.1481,1.22,1.1221,1.0373,-60.6,5.9,0.9631
BTCUSDT,4h,week,0.25,1.5,0.5,flow,0.35,1,1.0,25.0,0,220,0.09,0.4591,0.8522,0.7408,0.6429,-50.31,-48.0,0.5562
BTCUSDT,4h,week,0.25,1.5,0.5,flow,0.35,1,2.0,100.0,0,183,0.075,0.3169,0.8888,0.8058,0.7323,-40.23,-37.3,0.6669
BTCUSDT,4h,week,0.25,1.5,0.5,crowd,0.1,0,0.0,25.0,0,147,0.06,0.4626,0.512,0.3923,0.3007,-58.49,-58.5,0.2321
