legs,n_legs,target,risk,mean_corr,active_days_per_day,cagr,max_dd,sharpe,pass_rate,fail_max,fail_daily,median_days,p25_days,pass_within_7,pass_within_14,pass_within_30
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,5%,0.0075,-0.011,0.517,0.5725,-0.1309,1.15,0.5276,0.2086,0.2132,18.5,13.0,0.0368,0.1847,0.3741
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,8%,0.01,-0.011,0.517,0.6934,-0.1389,1.15,0.4035,0.2748,0.2711,19.0,13.0,0.0267,0.1406,0.2886
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,5%,0.01,-0.011,0.517,0.6934,-0.1389,1.15,0.4531,0.2555,0.2518,17.0,12.0,0.0312,0.1737,0.3631
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,8%,0.015,-0.011,0.517,0.8942,-0.1479,1.15,0.2353,0.2298,0.5055,14.0,10.0,0.023,0.1351,0.2307
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,5%,0.015,-0.011,0.517,0.8942,-0.1479,1.15,0.2794,0.2197,0.4835,14.0,10.0,0.0285,0.1636,0.2776
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,8%,0.02,-0.011,0.517,1.0599,-0.1782,1.15,0.1756,0.1958,0.614,13.0,10.0,0.0165,0.1186,0.1756
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,5%,0.02,-0.011,0.517,1.0599,-0.1782,1.15,0.2114,0.1654,0.6085,13.0,10.0,0.0193,0.1305,0.204
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,8%,0.03,-0.011,0.517,1.3294,-0.2704,1.15,0.1103,0.0974,0.7822,13.0,11.0,0.0064,0.0671,0.1103
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCHF 15m,4,5%,0.03,-0.011,0.517,1.3294,-0.2704,1.15,0.1287,0.0965,0.7647,13.0,11.0,0.0064,0.079,0.1287
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,8%,0.005,0.001,0.527,0.4211,-0.145,1.14,0.4568,0.3281,0.1222,28.0,14.0,0.0276,0.1222,0.2445
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,5%,0.005,0.001,0.527,0.4211,-0.145,1.14,0.5175,0.2785,0.1121,23.0,13.0,0.0294,0.1535,0.3244
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,8%,0.0075,0.001,0.527,0.5618,-0.1778,1.14,0.3824,0.2987,0.2335,17.0,12.0,0.0294,0.1517,0.3079
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,5%,0.0075,0.001,0.527,0.5618,-0.1778,1.14,0.5009,0.2178,0.2151,17.0,12.0,0.0377,0.1976,0.3906
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,8%,0.01,0.001,0.527,0.6811,-0.2005,1.14,0.3392,0.2923,0.2987,16.0,11.0,0.0239,0.1526,0.2914
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,5%,0.01,0.001,0.527,0.6811,-0.2005,1.14,0.4292,0.2555,0.2767,15.0,11.0,0.0322,0.1994,0.3713
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,8%,0.015,0.001,0.527,0.8793,-0.2299,1.14,0.3088,0.2188,0.4513,14.0,10.0,0.0221,0.1618,0.2969
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,5%,0.015,0.001,0.527,0.8793,-0.2299,1.14,0.3428,0.2077,0.432,14.0,10.0,0.0257,0.1801,0.3226
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,8%,0.02,0.001,0.527,1.0431,-0.248,1.14,0.25,0.2509,0.4816,13.0,10.0,0.0184,0.148,0.2436
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,5%,0.02,0.001,0.527,1.0431,-0.248,1.14,0.2629,0.2445,0.4752,13.0,10.0,0.0221,0.1581,0.2574
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,8%,0.03,0.001,0.527,1.3097,-0.2892,1.14,0.1801,0.1002,0.704,13.5,10.0,0.0119,0.1075,0.1774
BTCUSDT 1h + EURUSD 5m + GBPUSD 4h + USDCAD 1h,4,5%,0.03,0.001,0.527,1.3097,-0.2892,1.14,0.1939,0.0993,0.6912,14.0,10.0,0.0129,0.1167,0.1912
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,8%,0.005,0.006,0.531,0.4295,-0.1148,1.14,0.4743,0.2904,0.1425,31.0,14.0,0.0294,0.1195,0.2362
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,5%,0.005,0.006,0.531,0.4295,-0.1148,1.14,0.5478,0.25,0.1131,22.5,12.0,0.034,0.1719,0.3355
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,8%,0.0075,0.006,0.531,0.5722,-0.1281,1.14,0.432,0.2638,0.2289,18.0,11.0,0.034,0.1664,0.3134
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,5%,0.0075,0.006,0.531,0.5722,-0.1281,1.14,0.5386,0.2114,0.2022,17.0,11.0,0.0349,0.2096,0.4035
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,8%,0.01,0.006,0.531,0.6931,-0.138,1.14,0.3061,0.2592,0.3796,15.0,10.0,0.0257,0.1517,0.2684
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,5%,0.01,0.006,0.531,0.6931,-0.138,1.14,0.386,0.2381,0.3447,15.0,11.0,0.0257,0.1746,0.3447
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,8%,0.015,0.006,0.531,0.8938,-0.1585,1.14,0.2335,0.2151,0.5202,15.0,10.0,0.0165,0.1158,0.2233
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,5%,0.015,0.006,0.531,0.8938,-0.1585,1.14,0.2932,0.1893,0.5,14.0,10.0,0.0175,0.1489,0.2886
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,8%,0.02,0.006,0.531,1.0595,-0.2075,1.14,0.1958,0.2031,0.5864,13.0,10.0,0.011,0.114,0.1903
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,5%,0.02,0.006,0.531,1.0595,-0.2075,1.14,0.2454,0.1608,0.579,14.0,10.0,0.0129,0.1324,0.2417
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,8%,0.03,0.006,0.531,1.3289,-0.3029,1.14,0.1517,0.1057,0.7325,14.0,11.0,0.0046,0.0772,0.1507
BTCUSDT 1h + EURUSD 5m + USDCHF 15m + USDCAD 1h,4,5%,0.03,0.006,0.531,1.3289,-0.3029,1.14,0.17,0.1011,0.7188,14.0,11.0,0.0064,0.0938,0.1691
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,8%,0.005,0.009,0.607,0.3513,-0.1115,1.75,0.5956,0.3686,0.0,32.0,18.0,0.0129,0.1039,0.2803
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,5%,0.005,0.009,0.607,0.3513,-0.1115,1.75,0.7105,0.2638,0.0,25.0,15.0,0.0193,0.159,0.4108
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,8%,0.0075,0.009,0.607,0.4742,-0.128,1.75,0.6415,0.33,0.0,23.5,15.0,0.0193,0.1498,0.3833
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,5%,0.0075,0.009,0.607,0.4742,-0.128,1.75,0.682,0.3006,0.0,18.0,13.0,0.0248,0.227,0.5239
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,8%,0.01,0.009,0.607,0.5797,-0.1382,1.75,0.6048,0.3272,0.0506,18.0,13.0,0.0221,0.2059,0.466
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,5%,0.01,0.009,0.607,0.5797,-0.1382,1.75,0.6342,0.3024,0.046,15.0,11.0,0.034,0.2969,0.5726
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,8%,0.015,0.009,0.607,0.7567,-0.1502,1.75,0.4825,0.3355,0.1645,15.0,11.0,0.0303,0.2408,0.4706
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,5%,0.015,0.009,0.607,0.7567,-0.1502,1.75,0.5092,0.329,0.1443,13.0,10.0,0.0368,0.33,0.5046
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,8%,0.02,0.009,0.607,0.9042,-0.157,1.75,0.2932,0.0744,0.6287,12.0,10.0,0.0147,0.2142,0.2914
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,5%,0.02,0.009,0.607,0.9042,-0.157,1.75,0.3134,0.0744,0.6085,12.0,10.0,0.0202,0.2344,0.3134
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,8%,0.03,0.009,0.607,1.1455,-0.1644,1.75,0.2151,0.1057,0.6756,12.0,10.0,0.0129,0.1673,0.2151
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDJPY 15m,4,5%,0.03,0.009,0.607,1.1455,-0.1644,1.75,0.2233,0.1011,0.6719,12.0,10.0,0.0156,0.1783,0.2233
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,8%,0.005,0.024,0.546,0.2962,-0.0776,1.83,0.7675,0.1333,0.0,52.0,29.0,0.0018,0.0699,0.2077
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,5%,0.005,0.024,0.546,0.2962,-0.0776,1.83,0.8474,0.1333,0.0,42.0,22.0,0.0037,0.1103,0.3171
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,8%,0.0075,0.024,0.546,0.4043,-0.092,1.83,0.7822,0.1985,0.0,39.0,21.0,0.0037,0.0974,0.2987
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,5%,0.0075,0.024,0.546,0.4043,-0.092,1.83,0.784,0.1985,0.0,29.0,16.0,0.0055,0.17,0.4136
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,8%,0.01,0.024,0.546,0.498,-0.1015,1.83,0.5836,0.3382,0.0607,24.0,14.0,0.0046,0.1498,0.3612
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,5%,0.01,0.024,0.546,0.498,-0.1015,1.83,0.6112,0.3116,0.0597,17.0,12.0,0.0101,0.2325,0.4733
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,8%,0.015,0.024,0.546,0.6568,-0.1131,1.83,0.5129,0.3686,0.1011,16.0,12.0,0.0101,0.2151,0.432
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,5%,0.015,0.024,0.546,0.6568,-0.1131,1.83,0.5561,0.3309,0.0956,14.0,10.0,0.0193,0.3116,0.5055
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,8%,0.02,0.024,0.546,0.7902,-0.13,1.83,0.3649,0.1535,0.4642,13.0,10.0,0.0147,0.2252,0.3438
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,5%,0.02,0.024,0.546,0.7902,-0.13,1.83,0.4072,0.1471,0.4283,12.0,10.0,0.0193,0.2803,0.3961
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,8%,0.03,0.024,0.546,1.0101,-0.1653,1.83,0.3051,0.1287,0.5487,12.0,10.0,0.0184,0.2316,0.3051
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + NZDUSD 4h,4,5%,0.03,0.024,0.546,1.0101,-0.1653,1.83,0.3309,0.1176,0.5358,11.5,10.0,0.023,0.2537,0.3309
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,8%,0.005,0.033,0.555,0.2929,-0.0743,1.79,0.7224,0.2031,0.0,46.0,27.0,0.0009,0.0643,0.2178
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,5%,0.005,0.033,0.555,0.2929,-0.0743,1.79,0.7895,0.1866,0.0,37.0,21.0,0.0055,0.0983,0.3208
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,8%,0.0075,0.033,0.555,0.3999,-0.0878,1.79,0.6489,0.3336,0.0,31.0,18.0,0.0055,0.0919,0.3134
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,5%,0.0075,0.033,0.555,0.3999,-0.0878,1.79,0.6719,0.3107,0.0,23.0,14.0,0.0074,0.1756,0.4108
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,8%,0.01,0.033,0.555,0.4929,-0.1037,1.79,0.6195,0.3529,0.0101,25.0,15.0,0.0064,0.1388,0.3631
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,5%,0.01,0.033,0.555,0.4929,-0.1037,1.79,0.6599,0.3125,0.0101,17.0,12.0,0.0138,0.2417,0.489
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,8%,0.015,0.033,0.555,0.6506,-0.1422,1.79,0.5119,0.3024,0.1682,15.0,11.0,0.0129,0.2206,0.4301
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,5%,0.015,0.033,0.555,0.6506,-0.1422,1.79,0.5634,0.284,0.1351,14.0,10.0,0.0221,0.3015,0.5184
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,8%,0.02,0.033,0.555,0.7831,-0.1747,1.79,0.3906,0.1296,0.4623,13.0,10.0,0.0119,0.2289,0.3658
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,5%,0.02,0.033,0.555,0.7831,-0.1747,1.79,0.443,0.1278,0.4118,13.0,10.0,0.0165,0.2629,0.4219
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,8%,0.03,0.033,0.555,1.0016,-0.2263,1.79,0.2996,0.0625,0.6204,12.0,10.0,0.0156,0.2068,0.2996
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + GBPUSD 4h,4,5%,0.03,0.033,0.555,1.0016,-0.2263,1.79,0.33,0.0588,0.5956,12.0,9.0,0.0211,0.239,0.33
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,8%,0.005,0.015,0.558,0.303,-0.1072,1.72,0.7702,0.1636,0.0,48.0,30.0,0.0064,0.0634,0.1994
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,5%,0.005,0.015,0.558,0.303,-0.1072,1.72,0.8079,0.1636,0.0,31.0,19.5,0.0165,0.1333,0.3915
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,8%,0.0075,0.015,0.558,0.4129,-0.1259,1.72,0.7105,0.261,0.0,30.0,18.0,0.0138,0.1213,0.3695
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,5%,0.0075,0.015,0.558,0.4129,-0.1259,1.72,0.7381,0.2445,0.0,20.0,13.0,0.0211,0.2307,0.5515
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,8%,0.01,0.015,0.558,0.5081,-0.1379,1.72,0.6636,0.3189,0.0,21.0,13.0,0.0175,0.1985,0.4733
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,5%,0.01,0.015,0.558,0.5081,-0.1379,1.72,0.6774,0.3051,0.0,16.0,12.0,0.0285,0.2886,0.5901
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,8%,0.015,0.015,0.558,0.6692,-0.1524,1.72,0.4531,0.3042,0.2252,14.0,11.0,0.0221,0.2316,0.4338
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,5%,0.015,0.015,0.558,0.6692,-0.1524,1.72,0.5138,0.261,0.2077,14.0,10.0,0.0294,0.2904,0.5009
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,8%,0.02,0.015,0.558,0.8044,-0.1609,1.72,0.3318,0.1369,0.5138,13.0,10.0,0.023,0.2114,0.33
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,5%,0.02,0.015,0.558,0.8044,-0.1609,1.72,0.3814,0.1296,0.4715,12.0,9.0,0.0285,0.2574,0.3805
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,8%,0.03,0.015,0.558,1.027,-0.1794,1.72,0.2877,0.1268,0.568,12.0,9.0,0.0257,0.2004,0.2877
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCHF 15m,4,5%,0.03,0.015,0.558,1.027,-0.1794,1.72,0.3107,0.1195,0.5524,12.0,9.0,0.0267,0.2252,0.3107
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,8%,0.005,0.034,0.569,0.2926,-0.0681,1.79,0.7537,0.17,0.0,48.5,29.0,0.0028,0.0726,0.2031
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,5%,0.005,0.034,0.569,0.2926,-0.0681,1.79,0.8226,0.1581,0.0,41.0,21.0,0.0074,0.1158,0.3061
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,8%,0.0075,0.034,0.569,0.3996,-0.0808,1.79,0.6857,0.2969,0.0,35.0,20.0,0.0074,0.1057,0.2904
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,5%,0.0075,0.034,0.569,0.3996,-0.0808,1.79,0.7178,0.2647,0.0,25.0,15.0,0.0101,0.1774,0.4164
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,8%,0.01,0.034,0.569,0.4925,-0.0891,1.79,0.6581,0.318,0.0064,27.0,15.0,0.0083,0.1434,0.375
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,5%,0.01,0.034,0.569,0.4925,-0.0891,1.79,0.7151,0.261,0.0064,20.0,12.25,0.0156,0.2454,0.4991
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,8%,0.015,0.034,0.569,0.65,-0.1195,1.79,0.5248,0.3281,0.1296,16.0,12.0,0.011,0.2188,0.4274
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,5%,0.015,0.034,0.569,0.65,-0.1195,1.79,0.5726,0.2904,0.1195,14.0,11.0,0.023,0.2895,0.5211
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,8%,0.02,0.034,0.569,0.7825,-0.1461,1.79,0.4513,0.1324,0.3989,14.0,11.0,0.0156,0.2417,0.4301
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,5%,0.02,0.034,0.569,0.7825,-0.1461,1.79,0.5037,0.1287,0.352,13.0,10.0,0.0211,0.3042,0.4881
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,8%,0.03,0.034,0.569,1.0008,-0.188,1.79,0.3649,0.1195,0.5,12.0,10.0,0.0211,0.2601,0.3649
BTCUSDT 1h + AUDUSD 1h + XAUUSD 1h + USDCAD 1h,4,5%,0.03,0.034,0.569,1.0008,-0.188,1.79,0.4081,0.1121,0.4642,12.0,9.0,0.0276,0.3042,0.4081
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,8%,0.005,0.041,0.592,0.3398,-0.101,1.66,0.6259,0.3272,0.0,33.0,18.0,0.0119,0.1039,0.2923
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,5%,0.005,0.041,0.592,0.3398,-0.101,1.66,0.7197,0.2518,0.0,28.0,16.0,0.0129,0.1526,0.3906
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,8%,0.0075,0.041,0.592,0.4598,-0.1163,1.66,0.6002,0.3713,0.0,24.0,15.0,0.0129,0.1489,0.3713
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,5%,0.0075,0.041,0.592,0.4598,-0.1163,1.66,0.6397,0.3428,0.0,18.0,12.0,0.0175,0.2252,0.4972
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,8%,0.01,0.041,0.592,0.5629,-0.1259,1.66,0.5671,0.3741,0.0404,18.0,13.0,0.0175,0.1765,0.4127
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,5%,0.01,0.041,0.592,0.5629,-0.1259,1.66,0.5993,0.3511,0.0322,16.0,11.0,0.0248,0.261,0.511
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,8%,0.015,0.041,0.592,0.7362,-0.1373,1.66,0.4283,0.3153,0.2436,14.0,10.0,0.023,0.227,0.4246
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,5%,0.015,0.041,0.592,0.7362,-0.1373,1.66,0.4752,0.3015,0.2105,12.0,10.0,0.0285,0.3107,0.4724
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,8%,0.02,0.041,0.592,0.8808,-0.1437,1.66,0.2574,0.1112,0.6278,12.0,9.0,0.0184,0.1903,0.2574
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,5%,0.02,0.041,0.592,0.8808,-0.1437,1.66,0.2711,0.1112,0.614,11.0,9.0,0.0276,0.2086,0.2711
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,8%,0.03,0.041,0.592,1.1179,-0.1508,1.66,0.1829,0.125,0.6884,11.0,8.0,0.0239,0.1471,0.1829
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + NZDUSD 4h,4,5%,0.03,0.041,0.592,1.1179,-0.1508,1.66,0.1857,0.1222,0.6884,10.0,8.0,0.0267,0.1517,0.1857
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,8%,0.005,0.037,0.602,0.3367,-0.1269,1.64,0.579,0.3842,0.0,32.0,18.0,0.0129,0.1048,0.2757
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,5%,0.005,0.037,0.602,0.3367,-0.1269,1.64,0.6673,0.3042,0.0,23.0,14.0,0.0156,0.17,0.42
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,8%,0.0075,0.037,0.602,0.4558,-0.1458,1.64,0.6066,0.3649,0.0,23.0,14.0,0.0156,0.1664,0.3961
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,5%,0.0075,0.037,0.602,0.4558,-0.1458,1.64,0.6535,0.329,0.0,17.0,12.0,0.0211,0.2537,0.5064
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,8%,0.01,0.037,0.602,0.5582,-0.1576,1.64,0.5524,0.3346,0.0928,17.0,12.0,0.0193,0.2013,0.4449
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,5%,0.01,0.037,0.602,0.5582,-0.1576,1.64,0.5919,0.3162,0.0744,15.0,11.0,0.0248,0.284,0.5156
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,8%,0.015,0.037,0.602,0.7306,-0.1714,1.64,0.4798,0.2831,0.2243,14.0,10.0,0.0239,0.2675,0.4485
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,5%,0.015,0.037,0.602,0.7306,-0.1714,1.64,0.5055,0.2794,0.2022,12.0,10.0,0.0312,0.3502,0.4954
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,8%,0.02,0.037,0.602,0.8744,-0.1793,1.64,0.2629,0.1287,0.6048,12.0,9.0,0.0193,0.1921,0.2629
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,5%,0.02,0.037,0.602,0.8744,-0.1793,1.64,0.2776,0.1287,0.5901,11.0,9.0,0.0239,0.2197,0.2776
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,8%,0.03,0.037,0.602,1.1102,-0.1879,1.64,0.1967,0.102,0.6976,11.0,9.0,0.0147,0.1517,0.1967
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + GBPUSD 4h,4,5%,0.03,0.037,0.602,1.1102,-0.1879,1.64,0.2013,0.1002,0.6949,11.0,9.0,0.0156,0.1572,0.2013
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.005,0.015,0.605,0.3461,-0.1429,1.62,0.6489,0.3143,0.0,30.0,18.0,0.0129,0.1094,0.3272
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.005,0.015,0.605,0.3461,-0.1429,1.62,0.6866,0.2849,0.0,22.0,14.0,0.0267,0.1967,0.443
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.0075,0.015,0.605,0.4677,-0.1635,1.62,0.5928,0.3768,0.0,20.0,13.0,0.0257,0.1884,0.4237
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.0075,0.015,0.605,0.4677,-0.1635,1.62,0.6673,0.3153,0.0,16.0,11.0,0.0395,0.2895,0.5377
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.01,0.015,0.605,0.5722,-0.1762,1.62,0.4982,0.3869,0.0864,15.0,11.0,0.034,0.2399,0.4366
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.01,0.015,0.605,0.5722,-0.1762,1.62,0.5386,0.3594,0.0846,13.0,10.0,0.0432,0.3079,0.5055
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.015,0.015,0.605,0.7475,-0.191,1.62,0.3787,0.2675,0.3419,13.0,9.0,0.0358,0.2371,0.375
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.015,0.015,0.605,0.7475,-0.191,1.62,0.4072,0.2491,0.3318,12.0,10.0,0.0368,0.2785,0.4072
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.02,0.015,0.605,0.8937,-0.1994,1.62,0.2142,0.0607,0.7215,12.0,9.0,0.0193,0.1544,0.2142
BTCUSDT 1h + AUDUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.02,0.015,0.605,0.8937,-0.1994,1.62,0.2252,0.0597,0.7114,12.0,9.0,0.0239,0.1673,0.2252
