symbol,tf,risk,fit_pf,pf_oos,pf_all,trades_all,trades_oos,tpd,total_return,cagr,max_dd,sharpe,pass_rate,fail_max,fail_daily,open,median_days_pass,p25_days_pass,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars
XAUUSD,1h,0.015,1.738,1.255,1.55,183,46,0.167,0.5075,0.1469,-0.0604,1.42,0.6211,0.0,0.0,0.3789,113.0,61.0,-1,96,2,1,2.5,1,2.0,3,2.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.02,1.738,1.255,1.55,183,46,0.167,0.6767,0.1883,-0.0782,1.42,0.3976,0.1506,0.3171,0.1347,49.0,34.0,-1,96,2,1,2.5,1,2.0,3,2.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.0025,1.707,1.328,1.553,177,44,0.162,0.0839,0.0273,-0.0131,1.39,0.0,0.0,0.0,1.0,,,-1,96,2,1,2.5,1,2.0,3,3.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.005,1.707,1.328,1.553,177,44,0.162,0.1678,0.0532,-0.0251,1.39,0.3845,0.0,0.0,0.6155,311.0,235.0,-1,96,2,1,2.5,1,2.0,3,3.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.0075,1.707,1.328,1.553,177,44,0.162,0.2517,0.0778,-0.0361,1.39,0.537,0.0,0.0,0.463,176.5,94.25,-1,96,2,1,2.5,1,2.0,3,3.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.01,1.707,1.328,1.553,177,44,0.162,0.3356,0.1014,-0.0462,1.39,0.55,0.0,0.0,0.45,155.0,76.0,-1,96,2,1,2.5,1,2.0,3,3.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.015,1.707,1.328,1.553,177,44,0.162,0.5034,0.1458,-0.0642,1.39,0.7268,0.0,0.0,0.2732,143.0,68.0,-1,96,2,1,2.5,1,2.0,3,3.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.02,1.707,1.328,1.553,177,44,0.162,0.6712,0.187,-0.0809,1.39,0.2685,0.1684,0.4284,0.1347,45.0,30.0,-1,96,2,1,2.5,1,2.0,3,3.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.0025,1.682,0.649,1.455,256,71,0.234,0.2319,0.0721,-0.0486,1.04,0.4396,0.0,0.0,0.5604,257.0,226.25,-1,96,4,1,2.0,1,1.0,0,0.0,0,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.005,1.682,0.649,1.455,256,71,0.234,0.4637,0.1356,-0.0813,1.04,0.6189,0.1642,0.0,0.217,113.0,78.0,-1,96,4,1,2.0,1,1.0,0,0.0,0,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.0075,1.682,0.649,1.455,256,71,0.234,0.6956,0.1928,-0.1048,1.04,0.5877,0.2594,0.0,0.1528,58.0,34.0,-1,96,4,1,2.0,1,1.0,0,0.0,0,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.01,1.682,0.649,1.455,256,71,0.234,0.9274,0.2449,-0.1226,1.04,0.584,0.184,0.1292,0.1028,41.0,28.5,-1,96,4,1,2.0,1,1.0,0,0.0,0,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.015,1.682,0.649,1.455,256,71,0.234,1.3911,0.3378,-0.1482,1.04,0.3925,0.2198,0.2887,0.0991,29.0,22.0,-1,96,4,1,2.0,1,1.0,0,0.0,0,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.02,1.682,0.649,1.455,256,71,0.234,1.8549,0.4194,-0.1709,1.04,0.2226,0.0962,0.6066,0.0745,29.0,21.0,-1,96,4,1,2.0,1,1.0,0,0.0,0,0.0,0.699999988079071,0.0,2
XAUUSD,30m,0.0025,1.621,2.62,2.014,154,57,0.141,0.2918,0.0892,-0.0297,1.34,0.5046,0.0,0.0,0.4954,235.0,104.25,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4
XAUUSD,30m,0.005,1.621,2.62,2.014,154,57,0.141,0.5836,0.1659,-0.0538,1.34,0.7835,0.0,0.0,0.2165,144.0,72.0,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4
XAUUSD,30m,0.0075,1.621,2.62,2.014,154,57,0.141,0.8755,0.2336,-0.0737,1.34,0.4963,0.4174,0.0,0.0862,64.0,49.0,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4
XAUUSD,30m,0.01,1.621,2.62,2.014,154,57,0.141,1.1673,0.2946,-0.0904,1.34,0.5523,0.3917,0.0,0.056,62.0,43.0,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4
XAUUSD,30m,0.015,1.621,2.62,2.014,154,57,0.141,1.7509,0.4019,-0.1213,1.34,0.533,0.4349,0.0156,0.0165,48.0,35.0,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4
XAUUSD,30m,0.02,1.621,2.62,2.014,154,57,0.141,2.3346,0.4949,-0.1477,1.34,0.4587,0.4284,0.0982,0.0147,49.0,36.0,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4
XAUUSD,30m,0.0025,1.574,0.72,1.435,268,76,0.245,0.2431,0.0754,-0.0424,0.96,0.5582,0.0,0.0,0.4418,203.0,154.0,-1,192,4,1,2.0,0,0.5,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.005,1.574,0.72,1.435,268,76,0.245,0.4863,0.1415,-0.0778,0.96,0.4548,0.2992,0.0,0.246,63.0,35.75,-1,192,4,1,2.0,0,0.5,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.0075,1.574,0.72,1.435,268,76,0.245,0.7294,0.2007,-0.1091,0.96,0.4716,0.3057,0.0,0.2227,41.0,27.0,-1,192,4,1,2.0,0,0.5,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.01,1.574,0.72,1.435,268,76,0.245,0.9726,0.2546,-0.1365,0.96,0.411,0.3225,0.0746,0.192,31.0,23.0,-1,192,4,1,2.0,0,0.5,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.015,1.574,0.72,1.435,268,76,0.245,1.4589,0.3504,-0.1824,0.96,0.3812,0.2125,0.3364,0.0699,27.0,19.0,-1,192,4,1,2.0,0,0.5,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.02,1.574,0.72,1.435,268,76,0.245,1.9452,0.4342,-0.2192,0.96,0.2516,0.1463,0.5359,0.0662,29.0,20.25,-1,192,4,1,2.0,0,0.5,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.0025,1.557,0.902,1.363,213,60,0.195,0.1279,0.041,-0.0455,0.86,0.2502,0.0,0.0,0.7498,302.0,260.0,-1,192,4,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.005,1.557,0.902,1.363,213,60,0.195,0.2558,0.079,-0.0804,0.86,0.5674,0.1507,0.0,0.2819,168.5,112.25,-1,192,4,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.0075,1.557,0.902,1.363,213,60,0.195,0.3838,0.1145,-0.1081,0.86,0.4837,0.2679,0.0,0.2484,79.0,49.0,-1,192,4,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.01,1.557,0.902,1.363,213,60,0.195,0.5117,0.1479,-0.1306,0.86,0.5851,0.1349,0.0428,0.2372,57.0,35.0,-1,192,4,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.015,1.557,0.902,1.363,213,60,0.195,0.7675,0.2094,-0.1649,0.86,0.4465,0.2149,0.1637,0.1749,35.0,24.0,-1,192,4,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,30m,0.02,1.557,0.902,1.363,213,60,0.195,1.0233,0.2653,-0.1898,0.86,0.4186,0.1433,0.307,0.1312,33.0,23.0,-1,192,4,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,4
XAUUSD,4h,0.0025,1.727,1.425,1.377,183,50,0.167,0.0678,0.0222,-0.0192,0.94,0.0,0.0,0.0,1.0,,,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.005,1.727,1.425,1.377,183,50,0.167,0.1357,0.0434,-0.0356,0.94,0.1593,0.0,0.0,0.8407,357.0,320.0,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.0075,1.727,1.425,1.377,183,50,0.167,0.2035,0.0638,-0.0498,0.94,0.5138,0.0,0.0,0.4862,269.0,232.0,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.01,1.727,1.425,1.377,183,50,0.167,0.2713,0.0834,-0.0622,0.94,0.5939,0.1888,0.0,0.2173,185.0,142.0,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.015,1.727,1.425,1.377,183,50,0.167,0.407,0.1208,-0.0827,0.94,0.663,0.3029,0.0,0.0341,116.0,77.0,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.02,1.727,1.425,1.377,183,50,0.167,0.5426,0.1557,-0.0991,0.94,0.6703,0.2993,0.0,0.0304,82.0,51.0,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.0025,1.716,1.705,1.609,209,60,0.191,0.1183,0.038,-0.0233,1.57,0.0527,0.0,0.0,0.9473,350.0,336.0,-1,24,2,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.005,1.716,1.705,1.609,209,60,0.191,0.2366,0.0735,-0.0417,1.57,0.4233,0.0,0.0,0.5767,221.0,183.0,-1,24,2,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.0075,1.716,1.705,1.609,209,60,0.191,0.355,0.1067,-0.0565,1.57,0.6322,0.0,0.0,0.3678,164.0,102.0,-1,24,2,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.01,1.716,1.705,1.609,209,60,0.191,0.4733,0.1381,-0.0687,1.57,0.7338,0.1238,0.0,0.1423,120.5,76.0,-1,24,2,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.015,1.716,1.705,1.609,209,60,0.191,0.7099,0.1961,-0.09,1.57,0.6978,0.2283,0.0,0.0739,71.0,39.0,-1,24,2,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.02,1.716,1.705,1.609,209,60,0.191,0.9466,0.249,-0.1109,1.57,0.7024,0.2412,0.0,0.0564,50.5,30.0,-1,24,2,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,2
XAUUSD,4h,0.0025,1.701,0.934,1.393,196,72,0.179,0.0777,0.0253,-0.019,1.03,0.0,0.0,0.0,1.0,,,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.0,2
XAUUSD,4h,0.005,1.701,0.934,1.393,196,72,0.179,0.1554,0.0494,-0.035,1.03,0.2136,0.0,0.0,0.7864,317.0,263.75,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.0,2
XAUUSD,4h,0.0075,1.701,0.934,1.393,196,72,0.179,0.233,0.0724,-0.0487,1.03,0.582,0.0,0.0,0.418,257.0,167.0,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.0,2
XAUUSD,4h,0.01,1.701,0.934,1.393,196,72,0.179,0.3107,0.0945,-0.0604,1.03,0.6473,0.1676,0.0,0.1851,188.0,108.0,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.0,2
XAUUSD,4h,0.015,1.701,0.934,1.393,196,72,0.179,0.4661,0.1363,-0.0796,1.03,0.6777,0.2882,0.0,0.0341,99.5,56.75,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.0,2
XAUUSD,4h,0.02,1.701,0.934,1.393,196,72,0.179,0.6214,0.1751,-0.0947,1.03,0.6022,0.3674,0.0,0.0304,66.5,43.0,-1,24,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.0,2
XAUUSD,5m,0.0025,1.699,2.298,1.824,214,74,0.196,0.2486,0.0769,-0.0217,1.61,0.4521,0.0,0.0,0.5479,259.0,192.5,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.005,1.699,2.298,1.824,214,74,0.196,0.4972,0.1443,-0.0403,1.61,0.7947,0.0,0.0,0.2053,190.0,128.5,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.0075,1.699,2.298,1.824,214,74,0.196,0.7458,0.2045,-0.0564,1.61,0.8628,0.0,0.0,0.1372,130.0,79.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.01,1.699,2.298,1.824,214,74,0.196,0.9945,0.2592,-0.0706,1.61,0.8287,0.1096,0.0,0.0617,72.5,43.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.015,1.699,2.298,1.824,214,74,0.196,1.4917,0.3564,-0.0943,1.61,0.8223,0.1584,0.0,0.0193,41.0,31.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.02,1.699,2.298,1.824,214,74,0.196,1.9889,0.4413,-0.1132,1.61,0.732,0.2265,0.0258,0.0157,35.0,27.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.0025,1.554,1.915,1.746,388,132,0.355,0.4747,0.1385,-0.0323,2.0,0.7661,0.0,0.0,0.2339,202.0,108.75,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,24
XAUUSD,5m,0.005,1.554,1.915,1.746,388,132,0.355,0.9493,0.2496,-0.0569,2.0,0.8923,0.0,0.0,0.1077,94.0,49.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,24
XAUUSD,5m,0.0075,1.554,1.915,1.746,388,132,0.355,1.424,0.3439,-0.0762,2.0,0.8232,0.1326,0.0,0.0442,50.0,26.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,24
XAUUSD,5m,0.01,1.554,1.915,1.746,388,132,0.355,1.8986,0.4266,-0.0917,2.0,0.6897,0.291,0.0,0.0193,28.0,19.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,24
XAUUSD,5m,0.015,1.554,1.915,1.746,388,132,0.355,2.8479,0.5682,-0.1153,2.0,0.6308,0.2781,0.0801,0.011,20.0,16.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,24
XAUUSD,5m,0.02,1.554,1.915,1.746,388,132,0.355,3.7973,0.688,-0.1323,2.0,0.4383,0.1215,0.4383,0.0018,18.0,15.0,-1,1152,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,24
XAUUSD,5m,0.0025,1.552,1.664,1.611,248,87,0.227,0.1938,0.0609,-0.0262,1.73,0.3453,0.0,0.0,0.6547,270.0,241.0,-1,1152,2,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.005,1.552,1.664,1.611,248,87,0.227,0.3875,0.1156,-0.0489,1.73,0.6593,0.0,0.0,0.3407,174.0,123.75,-1,1152,2,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.0075,1.552,1.664,1.611,248,87,0.227,0.5813,0.1653,-0.0688,1.73,0.6823,0.1133,0.0,0.2044,109.0,69.0,-1,1152,2,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.01,1.552,1.664,1.611,248,87,0.227,0.7751,0.2112,-0.0864,1.73,0.6703,0.1971,0.0,0.1326,69.0,46.75,-1,1152,2,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.015,1.552,1.664,1.611,248,87,0.227,1.1626,0.2937,-0.1161,1.73,0.7072,0.1924,0.0,0.1004,45.0,31.0,-1,1152,2,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,24
XAUUSD,5m,0.02,1.552,1.664,1.611,248,87,0.227,1.5501,0.3669,-0.1402,1.73,0.6565,0.2781,0.0497,0.0157,33.0,25.0,-1,1152,2,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,24
