tf,beta_win,L,z_thr,H,hedged,tag,trades,span_days,tpd,tpd_per_coin,pf_0x,pf,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
15m,100,2,1.5,1,True,null0,91155,2208,41.28396739130435,10.320991847826088,1.0043442742870392,0.3849406257916161,0.16384682744302353,0.07910160186415972,0.30792606000767925,-0.15791342725786375,-14394.59846169057,14395.038634524337,0.25,-36.638741252966994,-6.519292781562758,inf
15m,100,2,1.5,1,False,null0,91155,2208,41.28396739130435,10.320991847826088,1.0043605967216513,0.6150611436984792,0.38332111988272644,0.24574882518169439,0.3965991991662553,-0.0782386749545992,-7131.8464154864905,7132.333923039031,0.25,-18.335090155148215,-3.230002905564534,inf
15m,100,2,1.5,2,True,null0,45580,2208,20.643115942028984,5.160778985507246,1.0042649136681414,0.44737814419616034,0.21028703254825418,0.10666487105312467,0.3439885914874945,-0.11157554452586195,-5085.613319488788,5086.19578864195,0.5,-23.101557474442757,-2.303266901942386,inf
15m,100,2,1.5,2,False,null0,45580,2208,20.643115942028984,5.160778985507246,1.0040498790738885,0.6660044221993732,0.4452320915367385,0.3019198967026102,0.41985519964896884,-0.05526848590499806,-2519.1375875498115,2522.2655555416463,0.5,-11.577457049946045,-1.1409137624772696,inf
15m,100,2,1.5,4,True,null0,22794,2208,10.32336956521739,2.5808423913043477,1.0227817480325405,0.5402499777703759,0.2908737462952574,0.16215158627830803,0.3877774853031499,-0.07646489913938909,-1742.9409109832347,1743.4400558303078,1.0,-13.077402739611816,-0.7893754125829867,inf
15m,100,2,1.5,4,False,null0,22794,2208,10.32336956521739,2.5808423913043477,1.0256850706204317,0.7430783283038448,0.5397339176300111,0.39404343152092663,0.4413442133894885,-0.036339301279597565,-828.3180333671469,829.4127073945008,1.0,-6.280454950196248,-0.3751440368510629,inf
15m,100,2,2.0,1,True,null0,48057,2208,21.764945652173914,5.4412364130434785,1.016662566299969,0.39025703688034724,0.1660722003969196,0.07999688999514197,0.31000686684562084,-0.15307292791028393,-7356.225696584515,7357.705995211342,0.25,-26.471235418724984,-3.331623956786465,inf
15m,100,2,2.0,1,False,null0,48057,2208,21.764945652173914,5.4412364130434785,1.0168671250208847,0.6234002828420275,0.38865791127574945,0.24917651137447122,0.40010820484008575,-0.07483949020262967,-3596.561380667774,3606.409495146261,0.25,-13.067207883242265,-1.6288774368966368,inf
15m,100,2,2.0,2,True,null0,24000,2208,10.869565217391305,2.717391304347826,1.008600922450587,0.4524757534760669,0.21441897996258327,0.10965215476853138,0.34579166666666666,-0.10895780128401145,-2614.987230816275,2615.674267511288,0.5,-16.374038152567806,-1.1843239270001245,inf
15m,100,2,2.0,2,False,null0,24000,2208,10.869565217391305,2.717391304347826,1.0064522099450408,0.6700557254876068,0.4499377021410252,0.306436513968618,0.41870833333333335,-0.05393108423615047,-1294.3460216676112,1295.873628513711,0.5,-8.19179969921469,-0.5862074373494616,inf
15m,100,2,2.0,4,True,null0,12054,2208,5.459239130434782,1.3648097826086956,1.034615790340554,0.5501637360034176,0.29801224847787405,0.16709621164378724,0.39240086278413805,-0.07364249440981414,-887.6866276158997,888.0102924982006,1.0,-9.19931437790468,-0.40203198714488214,inf
15m,100,2,2.0,4,False,null0,12054,2208,5.459239130434782,1.3648097826086956,1.0407520505327506,0.7568162873857083,0.5516123234739317,0.4039608301816189,0.4465737514518002,-0.033876076889954566,-408.3422308315123,409.0683019483985,1.0,-4.273513458725545,-0.1849376045432574,inf
15m,100,2,2.5,1,True,null0,26944,2208,12.202898550724637,3.050724637681159,1.0239883535332277,0.39411341449905557,0.16807005516225484,0.08124499921571027,0.31253711401425177,-0.14749008424309296,-3973.9728298458963,3975.6482830741074,0.25,-19.60264783572873,-1.7998065352562935,inf
15m,100,2,2.5,1,False,null0,26944,2208,12.202898550724637,3.050724637681159,1.0223182138126992,0.6277210117759761,0.39180849447906857,0.2513597746763945,0.39997773159144895,-0.07181582628725311,-1935.005623483748,1941.417405975398,0.25,-9.6604468951758,-0.8763612425198134,inf
15m,100,2,2.5,2,True,null0,13464,2207,6.10058903488899,1.5251472587222474,1.0293665146339457,0.46625707777170783,0.22335945033996443,0.11532453794766201,0.3470736779560309,-0.10298202323915842,-1386.549960892029,1387.082293842738,0.5,-11.543123297855232,-0.628251001763493,inf
15m,100,2,2.5,2,False,null0,13464,2207,6.10058903488899,1.5251472587222474,1.027535430323989,0.6871423925791142,0.463697722035355,0.31749152037202905,0.4207516339869281,-0.04957522247619876,-667.4807954195402,668.6567054027274,0.5,-5.619994121143475,-0.3024380586404804,inf
15m,100,2,2.5,4,True,null0,6793,2207,3.0779338468509287,0.7694834617127322,1.0618112752913456,0.5625400413241122,0.3047322860864629,0.17126602852898357,0.3904018842926542,-0.06829033792993824,-463.89626555807047,464.9615387274258,1.0,-6.701138544895732,-0.2101931425274447,inf
15m,100,2,2.5,4,False,null0,6793,2207,3.0779338468509287,0.7694834617127322,1.0707007894757532,0.7764175403769751,0.5648736067596286,0.413554140740191,0.44766671573678785,-0.02954145474981877,-200.6751021155189,202.09952355367608,1.0,-2.9287003977564194,-0.09092664345968234,inf
15m,100,2,3.0,1,True,null0,15756,2207,7.139102854553693,1.7847757136384232,1.037515877635377,0.39486791785600533,0.1663995324319983,0.07913112926985441,0.3118811881188119,-0.14056524712620994,-2214.746033720564,2214.8738684219825,0.25,-15.320018033194811,-1.0035097570097706,inf
15m,100,2,3.0,1,False,null0,15756,2207,7.139102854553693,1.7847757136384232,1.0352560116491558,0.6320232462443102,0.3925308213654399,0.25053614765493193,0.4004188880426504,-0.06755257688145505,-1064.3584013442057,1071.8069168151849,0.25,-7.463057663249973,-0.48226479444685355,inf
15m,100,2,3.0,2,True,null0,7889,2207,3.57453556864522,0.893633892161305,1.0139155855376893,0.45908048908361987,0.21796102660367486,0.11090066572447685,0.35150209151983774,-0.10144352422193974,-800.2879625868826,801.998531318256,0.5,-9.001649013029338,-0.36261348554004647,inf
15m,100,2,3.0,2,False,null0,7889,2207,3.57453556864522,0.893633892161305,1.010471694258731,0.6760305561012016,0.45565058674432746,0.31095804192168214,0.4229940423374319,-0.050013076073971034,-394.5531571475575,400.1735817517159,0.5,-4.485809881812788,-0.1787735193237687,inf
15m,100,2,3.0,4,True,null0,4039,2207,1.8300860897145446,0.45752152242863614,1.053750521704858,0.5556770850132171,0.2990239710878507,0.16645962271762316,0.39143352314929436,-0.06708294798051964,-270.94802689331885,272.87929843484346,1.0,-5.191627811638875,-0.12276756995619341,inf
15m,100,2,3.0,4,False,null0,4039,2207,1.8300860897145446,0.45752152242863614,1.0646478794777448,0.7704879033071952,0.5593945981677407,0.40863628733292867,0.4456548650656103,-0.02930328632723026,-118.35597347568303,120.64822743772342,1.0,-2.289952303139879,-0.05362753669038651,inf
15m,100,4,1.5,1,True,null0,106171,2208,48.08469202898551,12.021173007246377,1.0072534686699246,0.3850641790743584,0.16309374940810806,0.07820338982342906,0.3099151369017905,-0.15575549930438354,-16536.717116645705,16537.371293922886,0.25,-40.665892003687475,-7.489455215872149,inf
15m,100,4,1.5,1,False,null0,106171,2208,48.08469202898551,12.021173007246377,1.008559396511409,0.6171818500018769,0.3839231756724343,0.24548402436199004,0.39993971988584454,-0.07673187927008716,-8146.7003539844245,8147.997333931476,0.25,-20.25368572359547,-3.689628783507439,inf
15m,100,4,1.5,2,True,null0,53206,2208,24.096920289855074,6.0242300724637685,1.0277325795711796,0.45984339106908206,0.21687118967699204,0.11031272926561433,0.3479306845092659,-0.10727622020033906,-5707.73857197924,5708.078450903203,0.5,-24.32770453518395,-2.5850265271645108,inf
15m,100,4,1.5,2,False,null0,53206,2208,24.096920289855074,6.0242300724637685,1.0286639661447876,0.6838187881452416,0.4581406193414676,0.3113049582189772,0.42282825245273087,-0.05142595664223767,-2736.1694491068974,2737.229392202926,0.5,-11.799073924199085,-1.2392071780375442,inf
15m,100,4,1.5,4,True,null0,26571,2208,12.033967391304348,3.008491847826087,1.0522673506289963,0.5540018549493569,0.2983038183478372,0.16698771401300025,0.3882804561363893,-0.07227329604595523,-1920.3737492370765,1920.659019700572,1.0,-13.284029422535221,-0.8697344878791107,inf
15m,100,4,1.5,4,False,null0,26571,2208,12.033967391304348,3.008491847826087,1.053742608439397,0.7620808630500877,0.5528978118006722,0.40352771433066326,0.44492115464227916,-0.03275186093474688,-870.2496968971593,872.4961193603342,1.0,-6.0744128324121585,-0.3941348264932787,inf
15m,100,4,2.0,1,True,null0,52217,2208,23.649003623188406,5.9122509057971016,1.0129577740009097,0.38834592146425173,0.16550976183369645,0.07975898941963087,0.30788823563207385,-0.15071768599867777,-7870.025409792957,7870.025409792979,0.25,-28.10075003848371,-3.5643231022613033,inf
15m,100,4,2.0,1,False,null0,52217,2208,23.649003623188406,5.9122509057971016,1.013571170717494,0.62080150507964,0.3868103356408929,0.24803602961213617,0.399659114847655,-0.0739030335181871,-3858.9947012191756,3859.6127331083485,0.25,-13.920482506140072,-1.7477331074362208,inf
15m,100,4,2.0,2,True,null0,26113,2208,11.826539855072463,2.9566349637681157,1.0389618834487557,0.4711127338850103,0.22553882948428713,0.11680748299818931,0.3481790678972159,-0.10277688875595421,-2683.8128960842323,2684.072287873032,0.5,-16.27901202734599,-1.2154949710526415,inf
15m,100,4,2.0,2,False,null0,26113,2208,11.826539855072463,2.9566349637681157,1.0410660913443093,0.6966370973157209,0.4701228328572011,0.3219585216343828,0.4221652050702715,-0.04833464143033393,-1262.16249167031,1263.6168604210418,0.5,-7.7299113595417195,-0.5716315632564809,inf
15m,100,4,2.0,4,True,null0,13029,2208,5.900815217391305,1.4752038043478262,1.0634714758388912,0.5634404353250932,0.3057824150070294,0.17261362999805605,0.38798065853096936,-0.06888058807864557,-897.4451820766732,899.5901387549295,1.0,-9.075470668262849,-0.4064516223173339,inf
15m,100,4,2.0,4,False,null0,13029,2208,5.900815217391305,1.4752038043478262,1.06731419020592,0.7744787800080505,0.5640152278103632,0.413436286537159,0.4450072914268171,-0.030233173320923477,-393.908015198312,397.8930241054153,1.0,-4.017328429069115,-0.17840036920213406,inf
15m,100,4,2.5,1,True,null0,26243,2208,11.885416666666666,2.9713541666666665,1.0164671966463252,0.3872932422371261,0.1635159529583307,0.07827470301964559,0.3107876386083908,-0.14422230169822778,-3784.8258634665913,3784.95164311304,0.25,-20.054020809567366,-1.7141421483091446,inf
15m,100,4,2.5,1,False,null0,26243,2208,11.885416666666666,2.9713541666666665,1.0156392359965627,0.620012500156176,0.38463960336764746,0.2452633288434319,0.4022787028921998,-0.07065897654268545,-1854.3035214096944,1854.53507695162,0.25,-9.974566784451373,-0.8398113774500428,inf
15m,100,4,2.5,2,True,null0,13078,2208,5.9230072463768115,1.4807518115942029,1.013859468678255,0.458226409059704,0.21853987689839433,0.1128128355945896,0.3473772748126625,-0.10171384516927749,-1330.213667123811,1330.2331392992633,0.5,-11.879008545895465,-0.6024518419944797,inf
15m,100,4,2.5,2,False,null0,13078,2208,5.9230072463768115,1.4807518115942029,1.012391564353747,0.6762223616750787,0.4552529504713199,0.31075729175348565,0.4206300657592904,-0.04990732214627992,-652.6879590290488,653.1336856952473,0.5,-5.902320966919948,-0.29560143071967787,inf
15m,100,4,2.5,4,True,null0,6485,2208,2.9370471014492754,0.7342617753623188,1.0328985534420634,0.5465437095058003,0.29464171335552736,0.16430750706618522,0.38905165767154976,-0.06945128238753882,-450.39156628318926,451.5318853917831,1.0,-6.80486702803708,-0.203981687628256,inf
15m,100,4,2.5,4,False,null0,6485,2208,2.9370471014492754,0.7342617753623188,1.0370847817960096,0.7523172526346159,0.547146440835646,0.4001132133581991,0.4464148033924441,-0.0322659098702833,-209.24442550878717,210.93273613445302,1.0,-3.1940043844491326,-0.09476649706013912,inf
15m,100,4,3.0,1,True,null0,13565,2208,6.14356884057971,1.5358922101449275,1.0125101236884344,0.38155514244809174,0.159939370466219,0.07626688785471639,0.3086619977884261,-0.13686358065566548,-1856.5544715941023,1856.969611283237,0.25,-14.674223252183912,-0.8408308295263145,inf
15m,100,4,3.0,1,False,null0,13565,2208,6.14356884057971,1.5358922101449275,1.0107811004130427,0.6135309704551215,0.3789443695765824,0.24070842562500824,0.4002211573903428,-0.06743886966782632,-914.808267044064,915.731313172593,0.25,-7.322043617492221,-0.4143153383351739,inf
15m,100,4,3.0,2,True,null0,6822,2207,3.091073855913004,0.772768463978251,0.9848174228214678,0.4449681087688657,0.2127850112756204,0.10940992515971422,0.34300791556728233,-0.09976630130255729,-680.6057074860458,680.8461288812668,0.5,-8.937072159033018,-0.30838500565747434,inf
15m,100,4,3.0,2,False,null0,6822,2207,3.091073855913004,0.772768463978251,0.9843175304457428,0.6568360882505583,0.442425299503854,0.3024861994398177,0.41644678979771327,-0.050579182808690996,-345.05118512088995,346.0042606607059,0.5,-4.590231140349834,-0.1563439896333892,inf
15m,100,4,3.0,4,True,null0,3363,2205,1.525170068027211,0.3812925170068027,1.0565583840048651,0.5561372919533135,0.2994755430223266,0.16741277823107367,0.38893844781445136,-0.0630135419590909,-211.91454160842267,212.23411257093815,1.0,-4.80064118829393,-0.09610636807638216,inf
15m,100,4,3.0,4,False,null0,3363,2205,1.525170068027211,0.3812925170068027,1.064416557452317,0.7700093649375847,0.5586676191552635,0.40801934570557946,0.45108534046981863,-0.027660683527176894,-93.02287870189589,93.528279005371,1.0,-2.130158473508179,-0.04218724657682353,inf
15m,100,8,1.5,1,True,null0,124799,2208,56.521286231884055,14.130321557971014,1.0060691912187598,0.3842954544625208,0.16289594077443395,0.07806349018530678,0.308447984358849,-0.15385191408891033,-19200.56502638192,19202.458735660723,0.25,-44.50775889875357,-8.695908073542535,inf
15m,100,8,1.5,1,False,null0,124799,2208,56.521286231884055,14.130321557971014,1.0065935115051254,0.6152065030714123,0.3825299745334243,0.24461249382142605,0.3981041514755727,-0.07600115143256543,-9484.867697632733,9487.86926441569,0.25,-22.259066557729287,-4.295682834072796,inf
15m,100,8,1.5,2,True,null0,62410,2208,28.265398550724637,7.066349637681159,1.0218027599814106,0.45678616877792766,0.21547730578947086,0.10987524991062218,0.3458099663515462,-0.10652768980197741,-6648.39312054141,6649.827944978125,0.5,-26.716982025042203,-3.011047608940856,inf
15m,100,8,1.5,2,False,null0,62410,2208,28.265398550724637,7.066349637681159,1.0216443903825865,0.6789102111596546,0.45473670729463966,0.30909361170194366,0.4213747796827432,-0.05160069931428336,-3220.3996442044245,3224.1195664911834,0.5,-13.08506987514364,-1.4585143316143228,inf
15m,100,8,1.5,4,True,null0,31264,2208,14.159420289855072,3.539855072463768,1.0073872632641425,0.5285915713885756,0.283612791942698,0.15809669519187228,0.3820048618219038,-0.07649504619418815,-2391.541124215098,2392.6899487809087,1.0,-15.844984972674725,-1.0831255091553886,inf
15m,100,8,1.5,4,False,null0,31264,2208,14.159420289855072,3.539855072463768,1.0066966741403636,0.7269024914609932,0.5264492004632302,0.38360007704166543,0.4388433981576254,-0.037713199872569055,-1179.0654808159989,1180.3242203027248,1.0,-7.891128343282726,-0.533997047471014,inf
15m,100,8,2.0,1,True,null0,57120,2208,25.869565217391305,6.467391304347826,1.006442787289761,0.38220686295579304,0.16142706410539237,0.07725385485768436,0.3066701680672269,-0.1493564568706232,-8531.240816449998,8531.240816450107,0.25,-30.04876635652364,-3.8637866016530786,inf
15m,100,8,2.0,1,False,null0,57120,2208,25.869565217391305,6.467391304347826,1.0068606373399223,0.6135245408995619,0.3804181406270326,0.24274345988524246,0.39742647058823527,-0.07375573781720252,-4212.927744118608,4213.181398288122,0.25,-15.00413628109158,-1.9080288696189347,inf
15m,100,8,2.0,2,True,null0,28609,2208,12.95697463768116,3.23924365942029,1.0234796842854392,0.4569746112561454,0.21585085922439734,0.11041634560290509,0.3447516515781747,-0.10323289673769157,-2953.389942768618,2954.903178802798,0.5,-17.876512078449228,-1.3375860248046276,inf
15m,100,8,2.0,2,False,null0,28609,2208,12.95697463768116,3.23924365942029,1.023025904086217,0.6792549057227192,0.4547865707945139,0.30922586220016773,0.420671816561222,-0.04992692848271063,-1428.3594969618684,1432.414472541774,0.5,-8.73343560692668,-0.6469019460878027,inf
15m,100,8,2.0,4,True,null0,14321,2208,6.485960144927536,1.621490036231884,1.0306840880623707,0.5466494815225679,0.29704829714139275,0.16816245028818058,0.38279449759095036,-0.071564995053136,-1024.8822941559606,1026.1616414995246,1.0,-10.113942060741799,-0.46416770568657634,inf
15m,100,8,2.0,4,False,null0,14321,2208,6.485960144927536,1.621490036231884,1.029607704534829,0.747619948339203,0.5446458825716776,0.399394479741644,0.440960826757908,-0.03397285561592163,-486.5252652756136,488.65816648514544,1.0,-4.841136293229724,-0.2203465875342453,inf
15m,100,8,2.5,1,True,null0,25151,2208,11.390851449275363,2.847712862318841,1.0041184027381551,0.38312471819733696,0.16144406052892782,0.07702145936779727,0.31072323168064886,-0.14178333134594326,-3565.992566681819,3567.520460982147,0.25,-20.01446321725703,-1.6150328653450268,inf
15m,100,8,2.5,1,False,null0,25151,2208,11.390851449275363,2.847712862318841,1.0041539740236325,0.6129953930622386,0.3802848355993671,0.24223933592221733,0.4001431354618107,-0.07021223119289072,-1765.9078267323946,1770.503345930809,0.25,-10.06139795360333,-0.7997770954403961,inf
15m,100,8,2.5,2,True,null0,12540,2208,5.679347826086956,1.419836956521739,0.9815482941766362,0.4405580020562591,0.2086451817761032,0.10663578117020957,0.34210526315789475,-0.10276575866976366,-1288.6826137188364,1288.7155572381387,0.5,-12.477441950296328,-0.5836424880972991,inf
15m,100,8,2.5,2,False,null0,12540,2208,5.679347826086956,1.419836956521739,0.9818625874937096,0.6530298208194057,0.43820220585941144,0.29820533898433155,0.41483253588516744,-0.05219323868047022,-654.5032130530965,655.0368245137281,0.5,-6.422622172867453,-0.29642355663636616,inf
15m,100,8,2.5,4,True,null0,6274,2208,2.841485507246377,0.7103713768115942,1.021181145740469,0.5416189642581601,0.29244244132170855,0.16371315207394266,0.38954415046222507,-0.06856396822802574,-430.17033666263353,433.0174680741089,1.0,-6.792878634885399,-0.1948235220392362,inf
15m,100,8,2.5,4,False,null0,6274,2208,2.841485507246377,0.7103713768115942,1.02605325482222,0.7446668390199432,0.5416655980208082,0.39584705369183903,0.44469238125597704,-0.032430047289675426,-203.4661166954236,207.27525586143372,1.0,-3.2560242410407825,-0.09214950937292736,inf
