sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
SOLUSDT,imbz_0.2,30m,65064,0.855827890836416,-0.2578396969843048,-1.219225120035519,-2.075053010871935,2.075053010871935,0.75,1.523547831322922,True,1,1,False,False,False,False
SOLUSDT,imbz_0.2,1h,65058,1.6242164920134816,-0.3520372859144171,-2.6512462601670435,-4.275462752180525,4.275462752180525,1.0,2.55831122747798,True,1,1,False,False,False,False
SOLUSDT,imbz_0.2,2h,65046,1.7590648214980231,-0.5065155788442436,-5.347758305124081,-7.106823126622104,7.106823126622104,1.0,7.063671317732389,True,1,1,False,False,False,False
SOLUSDT,imbz_0.2,4h,65022,1.6453307609442867,-0.4019974279990691,-8.465355837300791,-10.110686598245078,10.110686598245078,0.75,7.617275416863162,True,1,1,False,False,True,True
SOLUSDT,depz_0.2,15m,65067,-0.6957186247230337,-0.3213743103845462,0.2337983730450893,0.929516997768123,0.929516997768123,0.75,0.4588035945687331,True,1,1,False,False,False,False
SOLUSDT,depz_0.2,30m,65064,-0.834590030969087,-0.08543218829272166,0.265924459804597,1.100514490773684,1.100514490773684,0.5,4.462662405419453,False,1,1,False,False,False,False
SOLUSDT,depz_0.2,1h,65058,-1.8839748576930961,-0.7139801087208335,0.5262295081792021,2.410204365872298,2.410204365872298,0.5,5.200133054704817,False,1,1,False,False,False,False
SOLUSDT,depz_0.2,2h,65046,-2.934593448465291,-1.2199263061237857,1.670223995629892,4.6048174440951835,4.6048174440951835,0.5,10.761578795746509,False,1,1,False,False,False,False
SOLUSDT,depz_0.2,4h,65022,-4.367388984362371,-2.5971673784391665,0.5811579645515507,4.948546948913922,4.948546948913922,0.5,7.455660621126903,False,1,1,False,False,False,False
SOLUSDT,imbz_1,15m,370853,-0.4195747144819046,0.2589249744306771,0.6369785511705051,1.0565532656524097,1.0565532656524097,0.75,0.6352365083317768,True,3,4,False,False,False,False
SOLUSDT,imbz_1,30m,370850,-0.19245323208657067,0.2465346575051873,1.043007980669997,1.2354612127565676,1.2354612127565676,1.0,1.1955239749371347,True,3,4,False,False,False,False
SOLUSDT,imbz_1,1h,370844,0.36822733197231605,0.06348821423928018,1.5037231348121565,1.1354958028398405,1.1354958028398405,0.75,1.193524261305685,False,2,4,False,False,False,False
SOLUSDT,imbz_1,2h,370832,1.0838253442093009,0.8464396235316165,2.276819225955099,1.192993881745798,1.192993881745798,0.75,3.252856815247428,False,1,4,False,False,False,False
SOLUSDT,imbz_1,4h,370808,5.155765437782654,0.8406797882595711,3.3236081630724748,-1.8321572747101795,1.8321572747101795,0.5,4.282201424799616,False,2,4,False,False,False,False
SOLUSDT,depz_1,15m,370853,0.4858084199419847,0.2280684972786092,0.113654267016503,-0.3721541529254817,0.3721541529254817,0.5,0.6982529706346605,False,2,4,False,False,False,False
SOLUSDT,depz_1,30m,370850,0.9119479586046578,0.28824346699178327,0.2579083064274881,-0.6540396521771698,0.6540396521771698,0.75,1.075602917676013,False,3,4,False,False,False,False
SOLUSDT,depz_1,1h,370844,1.6374461067138388,1.2071770295991804,0.3055093958458331,-1.3319367108680058,1.3319367108680058,0.5,1.57984346452436,False,2,4,False,False,False,False
SOLUSDT,depz_1,2h,370832,2.867470306473471,1.6134363139989776,1.3042825987008462,-1.5631877077726248,1.5631877077726248,0.5,1.5875975553282768,False,2,4,False,False,False,False
SOLUSDT,depz_1,4h,370808,7.449317963344023,1.6418365851743204,1.572583643676403,-5.87673431966762,5.87673431966762,0.75,5.027820339936744,True,3,4,False,False,False,False
SOLUSDT,imbz_2,15m,370853,-0.5255115833563031,0.20480363568551302,1.140506968017735,1.6660185513740382,1.6660185513740382,0.75,0.8756838255160317,True,4,4,False,False,False,False
SOLUSDT,imbz_2,30m,370850,-0.6754639413482681,0.37341176628581696,1.6611767199408407,2.336640661289109,2.336640661289109,0.75,1.1761295659337931,True,3,4,False,False,False,False
SOLUSDT,imbz_2,1h,370844,-0.8004404868669854,0.5817004841333778,1.9804039156148279,2.7808444024818133,2.7808444024818133,0.75,2.1167658334094797,True,3,4,False,False,False,False
SOLUSDT,imbz_2,2h,370832,-0.9007394087243698,1.2738446420352345,2.818919412098981,3.7196588208233505,3.7196588208233505,0.75,4.359019808069677,False,3,4,False,False,False,False
SOLUSDT,imbz_2,4h,370808,1.674643743111263,2.01046054158213,4.612622854477312,2.937979111366049,2.937979111366049,0.75,4.765918424943173,False,2,4,False,False,False,False
SOLUSDT,depz_2,15m,371683,0.5463000883775804,-0.1726474447899582,0.2589636397922844,-0.287336448585296,0.287336448585296,0.75,1.1740212266194114,False,2,4,False,False,False,False
SOLUSDT,depz_2,30m,371680,0.9377570367978288,-0.23298289500946512,0.604914322910847,-0.33284271388698183,0.33284271388698183,0.75,1.1798392589502211,False,2,4,False,False,False,False
SOLUSDT,depz_2,1h,371674,1.6742931807700898,-0.17595929634316576,0.8595243376022318,-0.814768843167858,0.814768843167858,0.5,1.513246055348379,False,2,4,False,False,False,False
SOLUSDT,depz_2,2h,371662,1.918465241509715,1.1077003479688763,1.752697159236417,-0.1657680822732981,0.1657680822732981,0.5,1.7507743078229527,False,2,4,False,False,False,False
SOLUSDT,depz_2,4h,371638,5.238185354019343,2.1072895616346456,3.133393486674672,-2.1047918673446713,2.1047918673446713,0.75,7.8751635729091465,False,3,4,False,False,False,False
SOLUSDT,imbz_5,15m,371683,-0.5191343613974205,0.04061149480396707,1.2656552460965547,1.784789607493975,1.784789607493975,1.0,0.3784487453446886,True,4,4,False,False,False,False
SOLUSDT,imbz_5,30m,371680,-0.7811552370063456,-0.06320657216573267,2.134093405262851,2.9152486422691966,2.9152486422691966,0.75,1.3618858856959228,True,3,4,False,False,False,False
SOLUSDT,imbz_5,1h,371674,-0.9921385568375879,-0.10502581282946957,3.8665422770610207,4.8586808338986085,4.8586808338986085,0.75,3.0794525110878435,True,3,4,False,False,False,False
SOLUSDT,imbz_5,2h,371662,-1.3366515417869953,0.4802034578800485,5.958602798931323,7.295254340718318,7.295254340718318,1.0,3.6688029159410824,True,3,4,False,False,False,False
SOLUSDT,imbz_5,4h,371638,-0.3415505896289399,1.6782521061775288,7.557531016078231,7.899081605707171,7.899081605707171,1.0,2.8857523598633175,True,3,4,False,False,False,False
SOLUSDT,depz_5,15m,370853,0.22412178083119877,-0.05420053297413209,0.2649705329708126,0.04084875213961381,0.04084875213961381,0.5,0.9296678814961318,False,2,4,False,False,False,False
SOLUSDT,depz_5,30m,370850,0.47179659596298,0.0034249612310339626,0.6044727201657613,0.13267612420278124,0.13267612420278124,0.5,0.7171592691618839,False,2,4,False,False,False,False
SOLUSDT,depz_5,1h,370844,0.8836786023088447,0.3660085188136905,1.0351109009482438,0.1514322986393991,0.1514322986393991,0.5,1.4860182696301223,False,2,4,False,False,False,False
SOLUSDT,depz_5,2h,370832,1.5777748881466578,1.45213552543319,1.7285053228594147,0.15073043471275693,0.15073043471275693,0.5,5.419053256532039,False,2,4,False,False,False,False
SOLUSDT,depz_5,4h,370808,4.8723915838026075,4.8897554241196675,1.6386380459567877,-3.2337535378458195,3.2337535378458195,0.75,5.111475510502109,False,2,4,False,False,False,False
SOLUSDT,hollowz,15m,370853,0.6082074894903686,0.2842824091602384,-0.330207052946714,-0.9384145424370827,0.9384145424370827,1.0,0.611638371332971,True,3,4,False,False,False,False
SOLUSDT,hollowz,30m,370850,1.079209834068045,0.8497254054249782,-0.5897379470159801,-1.6689477810840252,1.6689477810840252,0.75,1.1484433823868356,True,3,4,False,False,False,False
SOLUSDT,hollowz,1h,370844,1.6204391796774178,0.9293399739396079,-0.9607469701093388,-2.5811861497867565,2.5811861497867565,0.75,1.1221741126249687,True,3,4,False,False,False,False
SOLUSDT,hollowz,2h,370832,2.5610639378970115,1.1673343278001305,-0.8191833989462668,-3.3802473368432784,3.3802473368432784,0.75,5.637571424434357,False,3,4,False,False,False,False
SOLUSDT,hollowz,4h,370808,4.906690614319827,3.906965339389404,-1.1288643174658115,-6.035554931785638,6.035554931785638,0.75,5.365778798302825,True,3,4,False,False,False,False
SOLUSDT,dimb_0.2_15m,15m,65064,-0.17619720134174402,0.04332415480484298,0.14480666913650433,0.32100387047824835,0.32100387047824835,0.5,1.6455586620734037,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_15m,30m,65061,-0.3777046572482395,0.23070207834560316,-0.32252243166547184,0.05518222558276764,0.05518222558276764,0.75,1.1273901569031364,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_15m,1h,65055,-0.555290813003123,-0.4556799748723385,-0.6383555489219961,-0.08306473591887309,0.08306473591887309,0.5,1.9469874330166768,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_15m,2h,65043,-0.3943647305087272,-1.1177265206146536,-1.1140313335438807,-0.7196666030351535,0.7196666030351535,0.5,2.7155366883939513,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_15m,4h,65019,-1.898497854005492,-2.1704139143849766,-2.5427850110366754,-0.6442871570311834,0.6442871570311834,0.5,1.8215421823062172,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_1h,15m,65055,0.12985093609585963,-0.5880926386140668,-0.37158707541236385,-0.5014380115082235,0.5014380115082235,0.75,1.0340788374415408,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_1h,30m,65052,0.3666915270176813,-1.1108654393378183,-1.0068035231918706,-1.373495050209552,1.373495050209552,0.5,1.831092190318191,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_1h,1h,65046,-0.12869678822230582,-0.8049159902426137,-2.0923220691778828,-1.963625280955577,1.963625280955577,0.5,3.5807383831137183,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_1h,2h,65034,-0.9842842268113918,-1.389513277595575,-3.3090202995526634,-2.3247360727412714,2.3247360727412714,0.5,1.4284200216453087,True,1,1,False,False,False,False
SOLUSDT,dimb_0.2_1h,4h,65010,-1.2684629696371061,-2.4409090880206112,-4.5792585781903865,-3.3107956085532804,3.3107956085532804,0.75,3.207216795976186,True,1,1,False,False,False,False
SOLUSDT,dimb_0.2_4h,15m,65019,0.20586777082954277,-0.27480005205566443,0.0590485248765145,-0.14681924595302828,0.14681924595302828,0.5,1.567131203577618,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_4h,30m,65016,0.2539959911502921,-0.20139118669838602,-0.7832151932890097,-1.0372111844393017,1.0372111844393017,0.5,1.752535605833984,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_4h,1h,65010,0.36969472975687206,-1.099507311612958,-1.7654395878154923,-2.1351343175723643,2.1351343175723643,0.75,2.941288303694256,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_4h,2h,64998,0.007975521036635584,-0.499831597147427,-3.092626429657128,-3.100601950693764,3.100601950693764,1.0,6.149925979536826,False,1,1,False,False,False,False
SOLUSDT,dimb_0.2_4h,4h,64974,-2.2835385350277293,-1.1114893214693469,-4.189531734806421,-1.9059931997786914,1.9059931997786914,0.75,7.985433601177354,False,1,1,False,False,False,False
SOLUSDT,dimb_1_15m,15m,370853,0.030417617000381203,-0.01364677493486694,0.6828143685370267,0.6523967515366456,0.6523967515366456,0.75,0.5396525175916328,True,3,4,False,False,False,False
SOLUSDT,dimb_1_15m,30m,370850,0.0777163025279343,-0.17296597016543744,1.0912674069890467,1.0135511044611123,1.0135511044611123,0.5,0.5746361478862324,True,3,4,False,False,False,False
SOLUSDT,dimb_1_15m,1h,370844,0.9733565942673694,-0.20467961559431508,1.407293563381087,0.4339369691137176,0.4339369691137176,0.5,0.6316409208796773,False,3,4,False,False,False,False
SOLUSDT,dimb_1_15m,2h,370832,1.5932038883310224,-0.19037816025579343,3.5495865907493696,1.956382702418347,1.956382702418347,0.5,0.7983003832411507,True,4,4,False,False,False,False
SOLUSDT,dimb_1_15m,4h,370808,4.951001142108938,-0.7696593278216137,5.433812037652038,0.48281089554309986,0.48281089554309986,0.5,0.907003766530329,False,3,4,False,False,False,False
SOLUSDT,dimb_1_1h,15m,373047,0.05080353074849646,-0.0018795685166717497,0.44036800417252614,0.38956447342402967,0.38956447342402967,0.75,0.6055345099833218,False,2,4,False,False,False,False
SOLUSDT,dimb_1_1h,30m,373044,0.09129957099792942,0.2796769110157245,0.6337122744018128,0.5424127034038834,0.5424127034038834,0.5,1.4971221451763839,False,2,4,False,False,False,False
SOLUSDT,dimb_1_1h,1h,373038,0.6190731467968825,0.5387368137480653,1.1008614441906714,0.4817882973937889,0.4817882973937889,0.5,1.82918802076109,False,2,4,False,False,False,False
SOLUSDT,dimb_1_1h,2h,373026,0.8844224075169592,1.1143490545295287,2.6487373684887556,1.7643149609717965,1.7643149609717965,0.75,1.8931947013341301,False,2,4,False,False,False,False
SOLUSDT,dimb_1_1h,4h,373002,4.56476739258576,0.008009748461685206,4.090960530746363,-0.4738068618393969,0.4738068618393969,0.5,3.7740788576153785,False,3,4,False,False,False,False
SOLUSDT,dimb_1_4h,15m,370853,0.07711637807390816,0.1394606620124094,0.46204182302881674,0.3849254449549086,0.3849254449549086,0.5,0.7939531398471013,False,2,4,False,False,False,False
SOLUSDT,dimb_1_4h,30m,370850,0.48724816456845804,0.5413186956770304,0.5626661487474236,0.07541798417896556,0.07541798417896556,0.5,0.8391779237012698,False,2,4,False,False,False,False
SOLUSDT,dimb_1_4h,1h,370844,1.2670461085206488,0.6245269332899356,0.6235007601851652,-0.6435453483354836,0.6435453483354836,0.75,1.2103077498422325,False,3,4,False,False,False,False
SOLUSDT,dimb_1_4h,2h,370832,2.2447518169104868,0.7977489242928846,1.4374689134922687,-0.8072829034182181,0.8072829034182181,0.75,2.8230155376489026,False,2,4,False,False,False,False
SOLUSDT,dimb_1_4h,4h,370808,4.844649551471494,2.6122951979212794,3.2949216914014823,-1.5497278600700115,1.5497278600700115,0.5,7.983987385355883,False,3,4,False,False,False,False
SOLUSDT,imbxthin_1,15m,370853,0.2718699847910523,0.1531435141889734,0.2548415720719568,-0.017028412719095498,0.017028412719095498,0.75,0.4295837854447494,False,2,4,False,False,False,False
SOLUSDT,imbxthin_1,30m,370850,0.8387006814019611,0.07734519454855202,0.28826989881311166,-0.5504307825888495,0.5504307825888495,0.75,1.456774201203501,False,3,4,False,False,False,False
SOLUSDT,imbxthin_1,1h,370844,0.9974344719844093,0.36372124074649254,1.00417091111638,0.00673643913197064,0.00673643913197064,0.5,1.1660265742119906,False,1,4,False,False,False,False
SOLUSDT,imbxthin_1,2h,370832,1.1423662276884332,1.329528950429442,2.612688526052288,1.4703222983638546,1.4703222983638546,0.5,3.0036918656234692,False,2,4,False,False,False,False
SOLUSDT,imbxthin_1,4h,370808,3.4122210060537577,0.6920031282480082,6.211863903757916,2.799642897704158,2.799642897704158,0.5,3.5380914633305482,False,2,4,False,False,False,False
SOLUSDT,imbxthin_0.2,15m,65067,-0.4408977027087332,0.05758047042137126,-0.20722427444825064,0.23367342826048254,0.23367342826048254,0.5,1.2151148751609728,False,1,1,False,False,False,False
SOLUSDT,imbxthin_0.2,30m,65064,-0.7435918125269642,-0.11153106641193246,-0.29168556223578296,0.4519062502911812,0.4519062502911812,0.75,3.2226333459293492,False,1,1,False,False,False,False
SOLUSDT,imbxthin_0.2,1h,65058,-0.9240904397370264,-0.31998297034776024,-1.4294044290933323,-0.5053139893563059,0.5053139893563059,0.75,3.466936529178272,False,1,1,False,False,False,False
SOLUSDT,imbxthin_0.2,2h,65046,-1.4934844182241722,-1.7243693748792315,-3.5288307631191653,-2.035346344894993,2.035346344894993,0.5,5.679256594925798,False,1,1,False,False,False,False
SOLUSDT,imbxthin_0.2,4h,65022,-4.054779828034615,-2.199586625263286,-3.358354837716284,0.6964249903183308,0.6964249903183308,0.5,6.732974201026213,False,1,1,False,False,False,False
XRPUSDT,imbz_0.2,15m,65067,0.3028343979605372,-0.01328820261934,-0.7823229365887188,-1.085157334549256,1.085157334549256,0.75,1.8748875537698093,False,1,1,False,False,False,False
XRPUSDT,imbz_0.2,30m,65064,0.5636892071816694,0.20728150439927734,-1.4955875155827185,-2.059276722764388,2.059276722764388,0.75,2.770981493349501,False,1,1,False,False,False,False
XRPUSDT,imbz_0.2,1h,65058,0.3059041678517725,-0.5459765362493332,-1.9718046469475559,-2.2777088147993285,2.2777088147993285,0.75,4.716500954124209,False,1,1,False,False,False,False
XRPUSDT,imbz_0.2,2h,65046,-1.2961055624287083,-0.9246898845607577,-2.8379757734361397,-1.5418702110074314,1.5418702110074314,0.75,3.376037881358985,False,1,1,False,False,False,False
XRPUSDT,imbz_0.2,4h,65022,-5.2623093428549,-1.4824865477796667,-2.1201321148269985,3.1421772280279017,3.1421772280279017,0.75,11.96170132730197,False,1,1,False,False,False,False
XRPUSDT,depz_0.2,15m,65067,-0.3409748800424744,-0.27613201992346464,0.15493464512600327,0.49590952516847764,0.49590952516847764,0.5,0.7445228775126052,False,1,1,False,False,False,False
XRPUSDT,depz_0.2,30m,65064,-0.6884650664280829,-0.35311148908434153,0.17698193906027504,0.865447005488358,0.865447005488358,0.5,1.5257413697964466,False,1,1,False,False,False,False
XRPUSDT,depz_0.2,1h,65058,-1.312858296754042,-1.3952851161732065,0.4926279502110968,1.805486246965139,1.805486246965139,0.5,5.538882040938924,False,1,1,False,False,False,False
XRPUSDT,depz_0.2,2h,65046,-2.4547387290878167,-2.697789960105943,-0.33973036130423695,2.1150083677835796,2.1150083677835796,0.75,13.760564622313673,False,1,1,False,False,False,False
XRPUSDT,depz_0.2,4h,65022,0.05206950399426421,-4.437100166652454,-4.564126218057749,-4.616195722052013,4.616195722052013,0.75,13.925482004361394,False,1,1,False,False,False,False
XRPUSDT,imbz_1,15m,371141,0.008560428838516463,-0.07426675277626626,0.40012830643288166,0.3915678775943652,0.3915678775943652,0.75,0.4959141160222776,False,3,4,False,False,False,False
XRPUSDT,imbz_1,30m,371138,0.06947459235578379,0.07483560590220252,0.7326479994169909,0.6631734070612071,0.6631734070612071,0.5,1.7339303043142893,False,3,4,False,False,False,False
XRPUSDT,imbz_1,1h,371132,0.33935236835052063,-0.04821316259652731,0.6389080476928464,0.29955567934232574,0.29955567934232574,0.75,1.6080958056254673,False,3,4,False,False,False,False
XRPUSDT,imbz_1,2h,371120,0.7469003725173888,0.31580105866651087,1.6141642358071553,0.8672638632897665,0.8672638632897665,0.75,1.5816451763051886,False,3,4,False,False,False,False
XRPUSDT,imbz_1,4h,371096,1.282480860429103,0.6991363088337397,2.372576994589961,1.0900961341608582,1.0900961341608582,0.5,4.573360556371217,False,2,4,False,False,False,False
XRPUSDT,depz_1,15m,371141,0.28952101225924487,-0.32699006375498924,0.5079867694170724,0.21846575715782757,0.21846575715782757,0.5,0.4792826547787015,False,3,4,False,False,False,False
XRPUSDT,depz_1,30m,371138,0.39206275510325206,-0.4201454280734471,0.7489811874735888,0.3569184323703367,0.3569184323703367,0.5,0.38513076144549985,False,3,4,False,False,False,False
XRPUSDT,depz_1,1h,371132,0.43468746362694216,-0.41287718911355364,1.109171182469766,0.6744837188428239,0.6744837188428239,0.75,1.7401210108116034,False,3,4,False,False,False,False
XRPUSDT,depz_1,2h,371120,0.9723196675013704,-0.5479013953611032,1.3740602920383438,0.40174062453697335,0.40174062453697335,0.75,3.8946839156684225,False,3,4,False,False,False,False
XRPUSDT,depz_1,4h,371096,2.348491550726045,-0.2550926373801114,2.237860452225291,-0.11063109850075392,0.11063109850075392,0.75,9.376105239828798,False,2,4,False,False,False,False
XRPUSDT,imbz_2,15m,371141,-0.3005969513924369,0.1905876454617529,0.5915571215749703,0.8921540729674072,0.8921540729674072,0.75,0.8707731066254907,True,4,4,False,False,False,False
XRPUSDT,imbz_2,30m,371138,-0.4445886618187229,0.43950282578627686,0.8747483062314808,1.3193369680502038,1.3193369680502038,0.75,1.7791797344940463,False,3,4,False,False,False,False
XRPUSDT,imbz_2,1h,371132,-0.6764527345927613,0.8248335315109123,1.3932120456686283,2.0696647802613897,2.0696647802613897,0.75,2.0309170895442894,True,3,4,False,False,False,False
XRPUSDT,imbz_2,2h,371120,-1.0516788555750933,1.400467669171077,1.6647205918968826,2.716399447471976,2.716399447471976,0.75,0.8993543110270199,True,3,4,False,False,False,False
XRPUSDT,imbz_2,4h,371096,-0.7392391679369512,1.8407590194339425,2.7421446796524873,3.4813838475894388,3.4813838475894388,0.75,5.236091624932621,False,3,4,False,False,False,False
XRPUSDT,depz_2,15m,371141,0.3310766231784654,-0.11445632734150289,0.43865730248709406,0.10758067930862864,0.10758067930862864,0.75,0.75480225372366,False,2,4,False,False,False,False
XRPUSDT,depz_2,30m,371138,0.6151788618431279,-0.3291785754427264,0.5481188733975642,-0.06705998844556371,0.06705998844556371,0.5,0.8566663984294763,False,1,4,False,False,False,False
XRPUSDT,depz_2,1h,371132,0.9515657776333932,-0.038591523074397,0.8032516424717667,-0.1483141351616265,0.1483141351616265,0.75,2.2278463064735066,False,1,4,False,False,False,False
XRPUSDT,depz_2,2h,371120,1.601578226173705,-0.24762773720355685,1.7943572940539358,0.1927790678802308,0.1927790678802308,0.5,2.7615888913187536,False,3,4,False,False,False,False
XRPUSDT,depz_2,4h,371096,1.9793655127337908,-0.3722844582308856,3.5504174213479156,1.5710519086141248,1.5710519086141248,0.5,7.771834998686325,False,2,4,False,False,False,False
XRPUSDT,imbz_5,15m,371141,-0.46485244602425013,-0.018582104937063835,0.5096468061523279,0.9744992521765781,0.9744992521765781,0.75,0.5250376990696696,True,3,4,False,False,False,False
XRPUSDT,imbz_5,30m,371138,-1.052062216713743,0.1942250496808196,1.0333946392214926,2.0854568559352353,2.0854568559352353,0.75,1.0598289547659057,True,3,4,False,False,False,False
XRPUSDT,imbz_5,1h,371132,-1.855855941767404,0.6778062305409546,1.3945993742324605,3.2504553159998646,3.2504553159998646,0.75,1.3411256574901316,True,3,4,False,False,False,False
XRPUSDT,imbz_5,2h,371120,-2.6603933111273745,2.2038112621762176,1.3191644572573276,3.9795577683847023,3.9795577683847023,0.5,3.122388301409888,True,3,4,False,False,False,False
XRPUSDT,imbz_5,4h,371096,-3.674779336774043,3.8261174151013364,2.0618424859553484,5.736621822729392,5.736621822729392,0.5,6.9442647040675896,False,3,4,False,False,False,False
XRPUSDT,depz_5,15m,371141,0.046475717953026754,-0.09045823235398981,0.2565826361687245,0.21010691821569777,0.21010691821569777,0.75,0.5107393426273308,False,3,4,False,False,False,False
XRPUSDT,depz_5,30m,371138,0.12271100894289765,0.04194517142131498,0.2666174026808443,0.14390639373794661,0.14390639373794661,0.75,0.8750371060192766,False,2,4,False,False,False,False
XRPUSDT,depz_5,1h,371132,0.2789528699660319,0.2071797617845086,0.2427276028629624,-0.0362252671030695,0.0362252671030695,0.5,1.7775264156431514,False,1,4,False,False,False,False
XRPUSDT,depz_5,2h,371120,1.0951231412243632,0.38729545332279425,0.04590342730925262,-1.0492197139151105,1.0492197139151105,0.5,2.7114726997619525,False,1,4,False,False,False,False
XRPUSDT,depz_5,4h,371096,1.3367268237457839,1.5695247034414825,1.197320217414327,-0.13940660633145696,0.13940660633145696,0.5,12.744914276052157,False,2,4,False,False,False,False
XRPUSDT,hollowz,15m,371141,-0.07599524126031565,0.21089145742585194,0.18955911220351024,0.2655543534638259,0.2655543534638259,0.75,0.47586388398978263,False,2,4,False,False,False,False
XRPUSDT,hollowz,30m,371138,-0.291038154210563,0.4917660301266882,0.13999121452172372,0.4310293687322867,0.4310293687322867,0.5,0.5049627117347624,False,3,4,False,False,False,False
XRPUSDT,hollowz,1h,371132,-0.6639186357984422,1.162065463822327,0.15303286384837247,0.8169514996468147,0.8169514996468147,0.5,0.7853244723930194,True,4,4,False,False,False,False
XRPUSDT,hollowz,2h,371120,-0.9038268983877007,1.7690264992084699,0.1997800268030099,1.1036069251907106,1.1036069251907106,0.75,5.7736972712768,False,2,4,False,False,False,False
XRPUSDT,hollowz,4h,371096,1.040975326660965,1.0016512945557003,1.0657502046409046,0.024774877979939713,0.024774877979939713,0.5,7.499691178987634,False,2,4,False,False,False,False
XRPUSDT,dimb_0.2_15m,15m,65064,-0.39742059780149036,-0.26848857088244316,-0.30314964000338124,0.09427095779810912,0.09427095779810912,0.5,1.7169691219071743,False,1,1,False,False,False,False
XRPUSDT,dimb_0.2_15m,30m,65061,-0.4110587059405111,-0.11494921741587559,-1.184174138846043,-0.7731154329055319,0.7731154329055319,0.75,0.6622529049146509,True,1,1,False,False,False,False
XRPUSDT,dimb_0.2_15m,1h,65055,-0.1035743567423236,-0.45255064901797487,-2.3677131583835216,-2.264138801641198,2.264138801641198,0.75,0.8367623624755751,True,1,1,False,False,False,False
XRPUSDT,dimb_0.2_15m,2h,65043,-0.6514091309995655,-1.452093356691415,-2.4422717914104757,-1.7908626604109101,1.7908626604109101,0.5,1.8251200043203744,False,1,1,False,False,False,False
XRPUSDT,dimb_0.2_15m,4h,65019,-1.5631728825476878,-3.343944489226222,-3.015421792116693,-1.4522489095690052,1.4522489095690052,0.75,1.554877300357894,False,1,1,False,False,False,False
XRPUSDT,dimb_0.2_1h,15m,65055,0.819042161044365,-0.1942357451443032,-0.8709318043719193,-1.6899739654162844,1.6899739654162844,1.0,0.7525506999211848,True,1,1,False,False,False,False
XRPUSDT,dimb_0.2_1h,30m,65052,1.1628885742114397,-0.6144888080529616,-1.4148249269961521,-2.577713501207592,2.577713501207592,1.0,2.1166991744666355,True,1,1,False,False,False,False
XRPUSDT,dimb_0.2_1h,1h,65046,1.0859659979373824,-0.6689771309867519,-1.7419790117201286,-2.827945009657511,2.827945009657511,0.75,3.643479573465598,False,1,1,False,False,False,False
XRPUSDT,dimb_0.2_1h,2h,65034,1.4079993871256138,-2.0095929654600435,-3.531940840040257,-4.939940227165871,4.939940227165871,1.0,3.3556174001155075,True,1,1,False,False,False,False
XRPUSDT,dimb_0.2_1h,4h,65010,-1.301153766760537,-3.9075701104865113,-3.622823399619785,-2.321669632859248,2.321669632859248,0.75,1.8190174565734365,True,1,1,False,False,False,False
XRPUSDT,dimb_0.2_4h,15m,65019,0.5080208592016268,-0.17229465929676335,-0.1367367026689571,-0.6447575618705839,0.6447575618705839,0.5,0.8283042771203364,False,1,1,False,False,False,False
XRPUSDT,dimb_0.2_4h,30m,65016,0.27582010798741896,-0.6402075241918718,-0.8155195544128782,-1.0913396624002971,1.0913396624002971,0.75,3.3713719712825325,False,1,1,False,False,False,False
XRPUSDT,dimb_0.2_4h,1h,65010,0.1166999104219101,-0.7639386909468732,-1.8577668954315565,-1.9744668058534667,1.9744668058534667,0.75,3.579067434232115,False,1,1,False,False,False,False
XRPUSDT,dimb_0.2_4h,2h,64998,-1.1978734623481688,-1.3195112308634727,-1.2935839620776577,-0.09571049972948886,0.09571049972948886,0.5,5.493760161928565,False,1,1,False,False,False,False
XRPUSDT,dimb_0.2_4h,4h,64974,-4.765373333329,-1.5441996318157707,-1.4693521397311762,3.296021193597824,3.296021193597824,0.5,7.189968014466286,False,1,1,False,False,False,False
XRPUSDT,dimb_1_15m,15m,371141,-0.07604841089777961,-0.13156315100603266,0.41818574163502165,0.49423415253280123,0.49423415253280123,0.75,0.561306246916309,False,4,4,False,False,False,False
XRPUSDT,dimb_1_15m,30m,371138,-0.048816916748663224,-0.12061735022232913,0.5774058584826903,0.6262227752313535,0.6262227752313535,0.75,0.6896732055622297,False,2,4,False,False,False,False
XRPUSDT,dimb_1_15m,1h,371132,0.46477597289783934,0.055463595135001126,0.34078092728244075,-0.12399504561539859,0.12399504561539859,0.75,0.9855129840178676,False,2,4,False,False,False,False
XRPUSDT,dimb_1_15m,2h,371120,0.9299864259668196,-0.06299714264129365,1.3672820246488255,0.43729559868200596,0.43729559868200596,0.75,0.2280230647854259,True,3,4,False,False,False,False
