hour,minute,or_bars,hold_bars,entry_mode,stop_mode,stop_atr_mult,rr,fade,min_break_rvol,min_atr_rank,fast_trend_mode,symbol,window,pf,trades,win_rate,avg_r,trades_per_day,avg_hold_h,max_dd,sharpe,days_to_target
13,30,4,96,1,2,2.0,1.0,1,1.5,0.5,0,BTCUSDT,IS,0.389,409,0.3594,-0.4442,0.56,2.46,-1.8166,-6.355,37312.8
13,30,4,96,1,2,2.0,1.0,1,1.5,0.5,2,BTCUSDT,IS,0.388,407,0.3587,-0.4483,0.557,2.43,-1.8244,-6.375,37691.8
13,30,4,96,1,2,2.0,1.0,1,1.5,0.7,0,BTCUSDT,IS,0.449,261,0.3755,-0.373,0.357,2.65,-0.9736,-4.333,26758.1
13,30,4,96,1,2,2.0,1.0,1,1.5,0.7,2,BTCUSDT,IS,0.447,260,0.3769,-0.3773,0.356,2.63,-0.9811,-4.357,27102.4
13,30,4,96,1,2,2.0,1.0,1,2.0,0.0,0,BTCUSDT,IS,0.264,604,0.2964,-0.6289,0.826,1.62,-3.7985,-10.484,150548.3
13,30,4,96,1,2,2.0,1.0,1,2.0,0.0,2,BTCUSDT,IS,0.266,601,0.2995,-0.6272,0.822,1.64,-3.7697,-10.506,169295.4
13,30,4,96,1,2,2.0,1.0,1,2.0,0.5,0,BTCUSDT,IS,0.348,388,0.3325,-0.4932,0.531,2.24,-1.9137,-6.817,68103.1
13,30,4,96,1,2,2.0,1.0,1,2.0,0.5,2,BTCUSDT,IS,0.353,386,0.3368,-0.4896,0.528,2.27,-1.8899,-6.77,68154.3
13,30,4,96,1,2,2.0,1.0,1,2.0,0.7,0,BTCUSDT,IS,0.392,249,0.3454,-0.4366,0.341,2.3,-1.0903,-4.858,51205.0
13,30,4,96,1,2,2.0,1.0,1,2.0,0.7,2,BTCUSDT,IS,0.399,248,0.3508,-0.4294,0.339,2.34,-1.0682,-4.809,52266.2
13,30,4,96,1,2,2.0,2.0,0,0.0,0.0,0,BTCUSDT,IS,0.745,726,0.3581,-0.2024,0.993,4.47,-1.5299,-2.754,168.3
13,30,4,96,1,2,2.0,2.0,0,0.0,0.0,2,BTCUSDT,IS,0.7,642,0.3598,-0.2168,0.878,5.39,-1.4065,-2.916,255.7
13,30,4,96,1,2,2.0,2.0,0,0.0,0.5,0,BTCUSDT,IS,0.869,432,0.3727,-0.0943,0.591,5.39,-0.4377,-1.002,171.9
13,30,4,96,1,2,2.0,2.0,0,0.0,0.5,2,BTCUSDT,IS,0.713,370,0.3514,-0.1926,0.506,6.36,-0.7269,-2.019,429.1
13,30,4,96,1,2,2.0,2.0,0,0.0,0.7,0,BTCUSDT,IS,0.851,270,0.363,-0.1052,0.369,5.66,-0.2841,-0.919,317.6
13,30,4,96,1,2,2.0,2.0,0,0.0,0.7,2,BTCUSDT,IS,0.684,229,0.345,-0.2066,0.313,6.88,-0.4732,-1.752,828.8
13,30,4,96,1,2,2.0,2.0,0,1.5,0.0,0,BTCUSDT,IS,1.163,660,0.4591,0.1035,0.903,3.99,-0.2656,1.319,47.2
13,30,4,96,1,2,2.0,2.0,0,1.5,0.0,2,BTCUSDT,IS,0.49,309,0.2783,-0.3991,0.423,3.08,-1.2334,-3.902,2299.1
13,30,4,96,1,2,2.0,2.0,0,1.5,0.5,0,BTCUSDT,IS,1.121,409,0.4303,0.0757,0.56,5.24,-0.1864,0.787,88.2
13,30,4,96,1,2,2.0,2.0,0,1.5,0.5,2,BTCUSDT,IS,0.589,219,0.2968,-0.2979,0.3,3.81,-0.6523,-2.492,1723.2
13,30,4,96,1,2,2.0,2.0,0,1.5,0.7,0,BTCUSDT,IS,1.0,261,0.3946,0.0,0.357,5.46,-0.1778,0.0,194.6
13,30,4,96,1,2,2.0,2.0,0,1.5,0.7,2,BTCUSDT,IS,0.577,143,0.2867,-0.3044,0.196,3.9,-0.4353,-2.07,2806.2
13,30,4,96,1,2,2.0,2.0,0,2.0,0.0,0,BTCUSDT,IS,1.274,604,0.4768,0.1664,0.826,3.75,-0.1822,2.018,41.8
13,30,4,96,1,2,2.0,2.0,0,2.0,0.0,2,BTCUSDT,IS,0.497,217,0.2903,-0.3869,0.297,2.52,-0.8396,-3.302,4150.7
13,30,4,96,1,2,2.0,2.0,0,2.0,0.5,0,BTCUSDT,IS,1.224,388,0.4485,0.1352,0.531,4.92,-0.1658,1.334,73.0
13,30,4,96,1,2,2.0,2.0,0,2.0,0.5,2,BTCUSDT,IS,0.591,157,0.3121,-0.2985,0.215,2.93,-0.4686,-2.187,3008.2
13,30,4,96,1,2,2.0,2.0,0,2.0,0.7,0,BTCUSDT,IS,1.09,249,0.4137,0.0564,0.341,5.13,-0.1475,0.462,157.0
13,30,4,96,1,2,2.0,2.0,0,2.0,0.7,2,BTCUSDT,IS,0.602,105,0.3143,-0.2833,0.144,3.12,-0.3122,-1.701,3952.0
13,30,4,96,1,2,2.0,2.0,1,0.0,0.0,0,BTCUSDT,IS,0.587,726,0.3168,-0.3484,0.993,4.94,-2.5296,-5.012,534.0
13,30,4,96,1,2,2.0,2.0,1,0.0,0.0,2,BTCUSDT,IS,0.588,726,0.3182,-0.3475,0.993,4.95,-2.523,-4.999,531.1
13,30,4,96,1,2,2.0,2.0,1,0.0,0.5,0,BTCUSDT,IS,0.596,432,0.3032,-0.3252,0.591,5.54,-1.4163,-3.742,967.5
13,30,4,96,1,2,2.0,2.0,1,0.0,0.5,2,BTCUSDT,IS,0.597,432,0.3056,-0.3236,0.591,5.55,-1.4096,-3.725,959.1
13,30,4,96,1,2,2.0,2.0,1,0.0,0.7,0,BTCUSDT,IS,0.618,270,0.3037,-0.2958,0.369,5.89,-0.8229,-2.687,1190.2
13,30,4,96,1,2,2.0,2.0,1,0.0,0.7,2,BTCUSDT,IS,0.608,270,0.3037,-0.3045,0.369,5.88,-0.8529,-2.773,1287.3
13,30,4,96,1,2,2.0,2.0,1,1.5,0.0,0,BTCUSDT,IS,0.378,660,0.2318,-0.5797,0.903,3.44,-3.8412,-8.41,5430.1
13,30,4,96,1,2,2.0,2.0,1,1.5,0.0,2,BTCUSDT,IS,0.372,658,0.2295,-0.5895,0.9,3.42,-3.8944,-8.56,6089.9
13,30,4,96,1,2,2.0,2.0,1,1.5,0.5,0,BTCUSDT,IS,0.459,409,0.2592,-0.4526,0.56,4.44,-1.8512,-5.206,3256.3
13,30,4,96,1,2,2.0,2.0,1,1.5,0.5,2,BTCUSDT,IS,0.454,407,0.258,-0.4605,0.557,4.43,-1.8743,-5.285,3497.8
13,30,4,96,1,2,2.0,2.0,1,1.5,0.7,0,BTCUSDT,IS,0.514,261,0.2682,-0.3849,0.357,4.89,-1.0047,-3.521,2820.2
13,30,4,96,1,2,2.0,2.0,1,1.5,0.7,2,BTCUSDT,IS,0.505,260,0.2692,-0.3952,0.356,4.86,-1.0276,-3.614,3105.7
13,30,4,96,1,2,2.0,2.0,1,2.0,0.0,0,BTCUSDT,IS,0.348,604,0.2169,-0.6168,0.826,3.16,-3.7253,-8.619,8792.7
13,30,4,96,1,2,2.0,2.0,1,2.0,0.0,2,BTCUSDT,IS,0.354,601,0.2213,-0.6098,0.822,3.16,-3.6649,-8.481,8084.9
13,30,4,96,1,2,2.0,2.0,1,2.0,0.5,0,BTCUSDT,IS,0.433,388,0.2474,-0.4821,0.531,4.11,-1.8705,-5.415,4489.3
13,30,4,96,1,2,2.0,2.0,1,2.0,0.5,2,BTCUSDT,IS,0.441,386,0.2513,-0.4754,0.528,4.12,-1.8351,-5.329,4293.1
13,30,4,96,1,2,2.0,2.0,1,2.0,0.7,0,BTCUSDT,IS,0.48,249,0.257,-0.4233,0.341,4.34,-1.0541,-3.776,3910.3
13,30,4,96,1,2,2.0,2.0,1,2.0,0.7,2,BTCUSDT,IS,0.493,248,0.2621,-0.4114,0.339,4.34,-1.0219,-3.677,3693.7
13,30,8,16,0,0,0.0,0.0,0,0.0,0.0,0,BTCUSDT,IS,0.646,635,0.3906,-0.1317,0.869,2.76,-0.8388,-2.833,1444.2
13,30,8,16,0,0,0.0,0.0,0,0.0,0.0,2,BTCUSDT,IS,0.403,31,0.3226,-0.2026,0.042,1.23,-0.0628,-1.134,356495.5
13,30,8,16,0,0,0.0,0.0,0,0.0,0.5,0,BTCUSDT,IS,0.782,443,0.4334,-0.0658,0.606,2.79,-0.2915,-1.307,1102.2
13,30,8,16,0,0,0.0,0.0,0,0.0,0.5,2,BTCUSDT,IS,0.366,18,0.4444,-0.1545,0.025,1.21,-0.0352,-0.917,8381437.8
13,30,8,16,0,0,0.0,0.0,0,0.0,0.7,0,BTCUSDT,IS,0.795,318,0.434,-0.0598,0.435,2.77,-0.2111,-1.022,1437.0
13,30,8,16,0,0,0.0,0.0,0,0.0,0.7,2,BTCUSDT,IS,0.172,13,0.3846,-0.177,0.018,0.98,-0.023,-1.218,84038351079.9
13,30,8,16,0,0,0.0,0.0,0,1.5,0.0,0,BTCUSDT,IS,1.009,476,0.4643,0.0026,0.651,2.62,-0.1784,0.049,274.2
13,30,8,16,0,0,0.0,0.0,0,1.5,0.0,2,BTCUSDT,IS,0.972,8,0.375,-0.0101,0.011,1.59,-0.0159,-0.026,6815.5
13,30,8,16,0,0,0.0,0.0,0,1.5,0.5,0,BTCUSDT,IS,1.02,383,0.4648,0.0053,0.524,2.72,-0.121,0.097,386.0
13,30,8,16,0,0,0.0,0.0,0,1.5,0.5,2,BTCUSDT,IS,0.109,6,0.3333,-0.3676,0.008,1.42,-0.0221,-1.426,44418487258.5
13,30,8,16,0,0,0.0,0.0,0,1.5,0.7,0,BTCUSDT,IS,0.967,293,0.4642,-0.0087,0.401,2.74,-0.109,-0.142,646.9
13,30,8,16,0,0,0.0,0.0,0,1.5,0.7,2,BTCUSDT,IS,0.109,6,0.3333,-0.3676,0.008,1.42,-0.0221,-1.426,44418487258.5
13,30,8,16,0,0,0.0,0.0,0,2.0,0.0,0,BTCUSDT,IS,1.2,390,0.5128,0.0532,0.534,2.61,-0.1262,0.909,200.3
13,30,8,16,0,0,0.0,0.0,0,2.0,0.0,2,BTCUSDT,IS,2.447,3,0.6667,0.5275,0.004,2.17,-0.0109,0.983,604.1
13,30,8,16,0,0,0.0,0.0,0,2.0,0.5,0,BTCUSDT,IS,1.212,323,0.5201,0.0513,0.442,2.67,-0.0746,0.873,268.2
13,30,8,16,0,0,0.0,0.0,0,2.0,0.5,2,BTCUSDT,IS,0.139,2,0.5,-0.4709,0.003,1.5,-0.0109,-1.644,187648764.2
13,30,8,16,0,0,0.0,0.0,0,2.0,0.7,0,BTCUSDT,IS,1.188,250,0.52,0.044,0.342,2.74,-0.0559,0.671,383.0
13,30,8,16,0,0,0.0,0.0,0,2.0,0.7,2,BTCUSDT,IS,0.139,2,0.5,-0.4709,0.003,1.5,-0.0109,-1.644,187648764.2
13,30,8,16,0,0,0.0,1.0,0,0.0,0.0,0,BTCUSDT,IS,0.627,635,0.4236,-0.1305,0.869,2.38,-0.8356,-3.417,6380.3
13,30,8,16,0,0,0.0,1.0,0,0.0,0.0,2,BTCUSDT,IS,0.573,31,0.4194,-0.1012,0.042,0.89,-0.0441,-0.761,392146.5
13,30,8,16,0,0,0.0,1.0,0,0.0,0.5,0,BTCUSDT,IS,0.79,443,0.4537,-0.0602,0.606,2.47,-0.2693,-1.423,2257.3
13,30,8,16,0,0,0.0,1.0,0,0.0,0.5,2,BTCUSDT,IS,0.783,18,0.5,-0.0396,0.025,1.06,-0.0181,-0.241,61842.1
13,30,8,16,0,0,0.0,1.0,0,0.0,0.7,0,BTCUSDT,IS,0.803,318,0.456,-0.0551,0.435,2.5,-0.1881,-1.128,2975.9
13,30,8,16,0,0,0.0,1.0,0,0.0,0.7,2,BTCUSDT,IS,0.821,13,0.4615,-0.0232,0.018,0.77,-0.0135,-0.176,248408.2
13,30,8,16,0,0,0.0,1.0,0,1.5,0.0,0,BTCUSDT,IS,0.953,476,0.4916,-0.0128,0.651,2.24,-0.1666,-0.306,598.9
13,30,8,16,0,0,0.0,1.0,0,1.5,0.0,2,BTCUSDT,IS,1.12,8,0.5,0.0268,0.011,0.81,-0.0113,0.125,11789.2
13,30,8,16,0,0,0.0,1.0,0,1.5,0.5,0,BTCUSDT,IS,0.991,383,0.4856,-0.0022,0.524,2.39,-0.0881,-0.048,654.7
13,30,8,16,0,0,0.0,1.0,0,1.5,0.5,2,BTCUSDT,IS,0.85,6,0.5,-0.0345,0.008,0.96,-0.0113,-0.148,100412.4
13,30,8,16,0,0,0.0,1.0,0,1.5,0.7,0,BTCUSDT,IS,0.99,293,0.4915,-0.0024,0.401,2.44,-0.0796,-0.047,901.8
13,30,8,16,0,0,0.0,1.0,0,1.5,0.7,2,BTCUSDT,IS,0.85,6,0.5,-0.0345,0.008,0.96,-0.0113,-0.148,100412.4
13,30,8,16,0,0,0.0,1.0,0,2.0,0.0,0,BTCUSDT,IS,1.173,390,0.5436,0.0419,0.534,2.2,-0.1304,0.921,285.9
13,30,8,16,0,0,0.0,1.0,0,2.0,0.0,2,BTCUSDT,IS,inf,3,1.0,0.626,0.004,0.08,0.0,2.631,528.2
13,30,8,16,0,0,0.0,1.0,0,2.0,0.5,0,BTCUSDT,IS,1.206,323,0.5418,0.0471,0.442,2.31,-0.0746,0.971,327.3
13,30,8,16,0,0,0.0,1.0,0,2.0,0.5,2,BTCUSDT,IS,inf,2,1.0,0.5284,0.003,0.12,0.0,2.226,741.9
13,30,8,16,0,0,0.0,1.0,0,2.0,0.7,0,BTCUSDT,IS,1.236,250,0.548,0.0512,0.342,2.42,-0.0571,0.959,405.9
13,30,8,16,0,0,0.0,1.0,0,2.0,0.7,2,BTCUSDT,IS,inf,2,1.0,0.5284,0.003,0.12,0.0,2.226,741.9
13,30,8,16,0,0,0.0,2.0,0,0.0,0.0,0,BTCUSDT,IS,0.613,635,0.3937,-0.1424,0.869,2.68,-0.907,-3.367,3519.2
13,30,8,16,0,0,0.0,2.0,0,0.0,0.0,2,BTCUSDT,IS,0.336,31,0.3226,-0.2253,0.042,1.12,-0.0698,-1.397,2891804.0
13,30,8,16,0,0,0.0,2.0,0,0.0,0.5,0,BTCUSDT,IS,0.736,443,0.4334,-0.0796,0.606,2.73,-0.3528,-1.723,2265.8
13,30,8,16,0,0,0.0,2.0,0,0.0,0.5,2,BTCUSDT,IS,0.366,18,0.4444,-0.1545,0.025,1.21,-0.0352,-0.917,8381437.8
13,30,8,16,0,0,0.0,2.0,0,0.0,0.7,0,BTCUSDT,IS,0.741,318,0.434,-0.0756,0.435,2.72,-0.2412,-1.437,3424.7
13,30,8,16,0,0,0.0,2.0,0,0.0,0.7,2,BTCUSDT,IS,0.172,13,0.3846,-0.177,0.018,0.98,-0.023,-1.218,84038351079.9
13,30,8,16,0,0,0.0,2.0,0,1.5,0.0,0,BTCUSDT,IS,0.969,476,0.4685,-0.0089,0.651,2.53,-0.1776,-0.185,403.9
13,30,8,16,0,0,0.0,2.0,0,1.5,0.0,2,BTCUSDT,IS,0.727,8,0.375,-0.0981,0.011,1.19,-0.0159,-0.309,37360.5
13,30,8,16,0,0,0.0,2.0,0,1.5,0.5,0,BTCUSDT,IS,0.96,383,0.4648,-0.0107,0.524,2.65,-0.121,-0.213,600.8
13,30,8,16,0,0,0.0,2.0,0,1.5,0.5,2,BTCUSDT,IS,0.109,6,0.3333,-0.3676,0.008,1.42,-0.0221,-1.426,44418487258.5
13,30,8,16,0,0,0.0,2.0,0,1.5,0.7,0,BTCUSDT,IS,0.899,293,0.4642,-0.0262,0.401,2.68,-0.1074,-0.479,1192.9
13,30,8,16,0,0,0.0,2.0,0,1.5,0.7,2,BTCUSDT,IS,0.109,6,0.3333,-0.3676,0.008,1.42,-0.0221,-1.426,44418487258.5
13,30,8,16,0,0,0.0,2.0,0,2.0,0.0,0,BTCUSDT,IS,1.188,390,0.5179,0.0484,0.534,2.52,-0.1254,0.907,230.1
13,30,8,16,0,0,0.0,2.0,0,2.0,0.0,2,BTCUSDT,IS,1.803,3,0.6667,0.2929,0.004,1.08,-0.0109,0.706,1077.1
13,30,8,16,0,0,0.0,2.0,0,2.0,0.5,0,BTCUSDT,IS,1.165,323,0.5201,0.0398,0.442,2.6,-0.0746,0.722,325.7
13,30,8,16,0,0,0.0,2.0,0,2.0,0.5,2,BTCUSDT,IS,0.139,2,0.5,-0.4709,0.003,1.5,-0.0109,-1.644,187648764.2
13,30,8,16,0,0,0.0,2.0,0,2.0,0.7,0,BTCUSDT,IS,1.118,250,0.52,0.0277,0.342,2.67,-0.0553,0.462,523.5
13,30,8,16,0,0,0.0,2.0,0,2.0,0.7,2,BTCUSDT,IS,0.139,2,0.5,-0.4709,0.003,1.5,-0.0109,-1.644,187648764.2
13,30,8,16,0,2,1.0,0.0,0,0.0,0.0,0,BTCUSDT,IS,0.355,624,0.2003,-0.7269,0.854,1.08,-4.5359,-7.68,818.6
13,30,8,16,0,2,1.0,0.0,0,0.0,0.0,2,BTCUSDT,IS,0.491,29,0.2759,-0.416,0.04,0.78,-0.1265,-0.95,3218.1
13,30,8,16,0,2,1.0,0.0,0,0.0,0.5,0,BTCUSDT,IS,0.426,443,0.228,-0.5714,0.606,1.14,-2.5312,-5.178,657.0
13,30,8,16,0,2,1.0,0.0,0,0.0,0.5,2,BTCUSDT,IS,0.403,18,0.3333,-0.3925,0.025,0.71,-0.098,-1.062,60751.2
13,30,8,16,0,2,1.0,0.0,0,0.0,0.7,0,BTCUSDT,IS,0.472,318,0.2547,-0.4906,0.435,1.25,-1.5602,-3.906,789.9
13,30,8,16,0,2,1.0,0.0,0,0.0,0.7,2,BTCUSDT,IS,0.337,13,0.3846,-0.2814,0.018,0.92,-0.0388,-1.078,7337675.7
13,30,8,16,0,2,1.0,0.0,0,1.5,0.0,0,BTCUSDT,IS,0.638,473,0.2748,-0.3474,0.647,1.17,-1.6431,-2.725,112.7
13,30,8,16,0,2,1.0,0.0,0,1.5,0.0,2,BTCUSDT,IS,1.242,8,0.375,0.1898,0.011,1.44,-0.0289,0.193,818.4
13,30,8,16,0,2,1.0,0.0,0,1.5,0.5,0,BTCUSDT,IS,0.576,383,0.2663,-0.3894,0.524,1.2,-1.4913,-3.054,243.8
13,30,8,16,0,2,1.0,0.0,0,1.5,0.5,2,BTCUSDT,IS,0.255,6,0.3333,-0.5656,0.008,1.29,-0.0352,-1.258,5920373.1
13,30,8,16,0,2,1.0,0.0,0,1.5,0.7,0,BTCUSDT,IS,0.594,293,0.2867,-0.3558,0.401,1.28,-1.0426,-2.581,366.6
13,30,8,16,0,2,1.0,0.0,0,1.5,0.7,2,BTCUSDT,IS,0.255,6,0.3333,-0.5656,0.008,1.29,-0.0352,-1.258,5920373.1
13,30,8,16,0,2,1.0,0.0,0,2.0,0.0,0,BTCUSDT,IS,0.866,388,0.3299,-0.1178,0.531,1.26,-0.4615,-0.774,65.4
13,30,8,16,0,2,1.0,0.0,0,2.0,0.0,2,BTCUSDT,IS,6.45,3,0.6667,2.1119,0.004,2.17,-0.0116,1.599,139.1
13,30,8,16,0,2,1.0,0.0,0,2.0,0.5,0,BTCUSDT,IS,0.761,323,0.322,-0.2041,0.442,1.27,-0.7401,-1.378,131.4
13,30,8,16,0,2,1.0,0.0,0,2.0,0.5,2,BTCUSDT,IS,0.741,2,0.5,-0.1507,0.003,1.5,-0.0116,-0.4,22862.7
13,30,8,16,0,2,1.0,0.0,0,2.0,0.7,0,BTCUSDT,IS,0.662,250,0.32,-0.2828,0.342,1.33,-0.7083,-1.928,353.1
13,30,8,16,0,2,1.0,0.0,0,2.0,0.7,2,BTCUSDT,IS,0.741,2,0.5,-0.1507,0.003,1.5,-0.0116,-0.4,22862.7
13,30,8,16,0,2,1.0,0.0,1,0.0,0.0,0,BTCUSDT,IS,0.506,624,0.2788,-0.4846,0.854,1.39,-3.0668,-4.95,240.2
13,30,8,16,0,2,1.0,0.0,1,0.0,0.0,2,BTCUSDT,IS,0.506,624,0.2788,-0.4846,0.854,1.39,-3.0669,-4.95,240.2
13,30,8,16,0,2,1.0,0.0,1,0.0,0.5,0,BTCUSDT,IS,0.567,443,0.2844,-0.3883,0.606,1.38,-1.7936,-3.47,283.4
13,30,8,16,0,2,1.0,0.0,1,0.0,0.5,2,BTCUSDT,IS,0.567,443,0.2844,-0.3883,0.606,1.38,-1.7936,-3.47,283.4
13,30,8,16,0,2,1.0,0.0,1,0.0,0.7,0,BTCUSDT,IS,0.551,318,0.283,-0.3892,0.435,1.31,-1.3311,-3.107,509.9
13,30,8,16,0,2,1.0,0.0,1,0.0,0.7,2,BTCUSDT,IS,0.551,318,0.283,-0.3892,0.435,1.31,-1.3312,-3.107,509.9
13,30,8,16,0,2,1.0,0.0,1,1.5,0.0,0,BTCUSDT,IS,0.338,473,0.2135,-0.7031,0.647,0.99,-3.4288,-7.283,2731.8
13,30,8,16,0,2,1.0,0.0,1,1.5,0.0,2,BTCUSDT,IS,0.34,473,0.2156,-0.699,0.647,0.98,-3.4149,-7.241,2670.9
13,30,8,16,0,2,1.0,0.0,1,1.5,0.5,0,BTCUSDT,IS,0.42,383,0.2402,-0.5605,0.524,1.12,-2.2404,-5.141,1315.0
13,30,8,16,0,2,1.0,0.0,1,1.5,0.5,2,BTCUSDT,IS,0.422,383,0.2428,-0.5555,0.524,1.12,-2.2335,-5.097,1285.3
13,30,8,16,0,2,1.0,0.0,1,1.5,0.7,0,BTCUSDT,IS,0.403,293,0.2423,-0.5574,0.401,1.11,-1.7267,-4.7,2562.1
13,30,8,16,0,2,1.0,0.0,1,1.5,0.7,2,BTCUSDT,IS,0.407,293,0.2457,-0.5508,0.401,1.11,-1.7199,-4.65,2482.8
13,30,8,16,0,2,1.0,0.0,1,2.0,0.0,0,BTCUSDT,IS,0.269,388,0.1701,-0.8149,0.531,0.81,-3.1765,-7.97,10753.0
13,30,8,16,0,2,1.0,0.0,1,2.0,0.0,2,BTCUSDT,IS,0.269,388,0.1701,-0.8149,0.531,0.81,-3.1766,-7.97,10753.1
13,30,8,16,0,2,1.0,0.0,1,2.0,0.5,0,BTCUSDT,IS,0.324,323,0.192,-0.7016,0.442,0.92,-2.2888,-6.199,5533.2
13,30,8,16,0,2,1.0,0.0,1,2.0,0.5,2,BTCUSDT,IS,0.324,323,0.192,-0.7016,0.442,0.92,-2.2888,-6.199,5533.2
13,30,8,16,0,2,1.0,0.0,1,2.0,0.7,0,BTCUSDT,IS,0.276,250,0.18,-0.7405,0.342,0.92,-1.874,-6.107,18666.4
13,30,8,16,0,2,1.0,0.0,1,2.0,0.7,2,BTCUSDT,IS,0.276,250,0.18,-0.7405,0.342,0.92,-1.874,-6.107,18666.5
13,30,8,16,0,2,1.0,1.0,0,0.0,0.0,0,BTCUSDT,IS,0.223,624,0.3446,-0.7167,0.854,0.33,-4.472,-12.173,534559.4
13,30,8,16,0,2,1.0,1.0,0,0.0,0.0,2,BTCUSDT,IS,0.322,29,0.4483,-0.4356,0.04,0.38,-0.148,-1.641,180199.8
13,30,8,16,0,2,1.0,1.0,0,0.0,0.5,0,BTCUSDT,IS,0.302,443,0.377,-0.5696,0.606,0.33,-2.5234,-8.16,106046.9
13,30,8,16,0,2,1.0,1.0,0,0.0,0.5,2,BTCUSDT,IS,0.538,18,0.5556,-0.2372,0.025,0.32,-0.0612,-0.791,69988.8
13,30,8,16,0,2,1.0,1.0,0,0.0,0.7,0,BTCUSDT,IS,0.377,318,0.4119,-0.4626,0.435,0.34,-1.4709,-5.645,38123.7
13,30,8,16,0,2,1.0,1.0,0,0.0,0.7,2,BTCUSDT,IS,1.526,13,0.6923,0.1184,0.018,0.4,-0.0265,0.472,3148.5
13,30,8,16,0,2,1.0,1.0,0,1.5,0.0,0,BTCUSDT,IS,0.386,473,0.4609,-0.4397,0.647,0.24,-2.08,-6.585,20767.7
13,30,8,16,0,2,1.0,1.0,0,1.5,0.0,2,BTCUSDT,IS,0.629,8,0.625,-0.2032,0.011,0.47,-0.0271,-0.526,48022.3
13,30,8,16,0,2,1.0,1.0,0,1.5,0.5,0,BTCUSDT,IS,0.415,383,0.4517,-0.4164,0.524,0.27,-1.5946,-5.615,19263.3
13,30,8,16,0,2,1.0,1.0,0,1.5,0.5,2,BTCUSDT,IS,0.838,6,0.6667,-0.0719,0.008,0.58,-0.0265,-0.18,24097.5
13,30,8,16,0,2,1.0,1.0,0,1.5,0.7,0,BTCUSDT,IS,0.471,293,0.4676,-0.3565,0.401,0.3,-1.0445,-4.223,12467.1
13,30,8,16,0,2,1.0,1.0,0,1.5,0.7,2,BTCUSDT,IS,0.838,6,0.6667,-0.0719,0.008,0.58,-0.0265,-0.18,24097.5
13,30,8,16,0,2,1.0,1.0,0,2.0,0.0,0,BTCUSDT,IS,0.522,388,0.5309,-0.2958,0.531,0.2,-1.1476,-4.091,5115.6
13,30,8,16,0,2,1.0,1.0,0,2.0,0.0,2,BTCUSDT,IS,inf,3,1.0,0.6424,0.004,0.08,0.0,2.928,514.7
13,30,8,16,0,2,1.0,1.0,0,2.0,0.5,0,BTCUSDT,IS,0.543,323,0.5201,-0.285,0.442,0.23,-0.9207,-3.589,5272.9
13,30,8,16,0,2,1.0,1.0,0,2.0,0.5,2,BTCUSDT,IS,inf,2,1.0,0.6981,0.003,0.12,0.0,2.69,561.5
13,30,8,16,0,2,1.0,1.0,0,2.0,0.7,0,BTCUSDT,IS,0.58,250,0.52,-0.255,0.342,0.26,-0.6374,-2.84,4953.8
13,30,8,16,0,2,1.0,1.0,0,2.0,0.7,2,BTCUSDT,IS,inf,2,1.0,0.6981,0.003,0.12,0.0,2.69,561.5
13,30,8,16,0,2,1.0,1.0,1,0.0,0.0,0,BTCUSDT,IS,0.447,624,0.524,-0.354,0.854,0.33,-2.2216,-6.206,7036.2
13,30,8,16,0,2,1.0,1.0,1,0.0,0.0,2,BTCUSDT,IS,0.447,624,0.524,-0.354,0.854,0.33,-2.2216,-6.206,7036.5
13,30,8,16,0,2,1.0,1.0,1,0.0,0.5,0,BTCUSDT,IS,0.562,443,0.5282,-0.2652,0.606,0.33,-1.1865,-3.946,3384.6
13,30,8,16,0,2,1.0,1.0,1,0.0,0.5,2,BTCUSDT,IS,0.562,443,0.5282,-0.2652,0.606,0.33,-1.1865,-3.946,3384.7
13,30,8,16,0,2,1.0,1.0,1,0.0,0.7,0,BTCUSDT,IS,0.528,318,0.4937,-0.3008,0.435,0.34,-0.963,-3.743,6273.0
13,30,8,16,0,2,1.0,1.0,1,0.0,0.7,2,BTCUSDT,IS,0.528,318,0.4937,-0.3008,0.435,0.34,-0.963,-3.743,6273.1
13,30,8,16,0,2,1.0,1.0,1,1.5,0.0,0,BTCUSDT,IS,0.307,473,0.4017,-0.5743,0.647,0.24,-2.724,-8.226,57825.9
13,30,8,16,0,2,1.0,1.0,1,1.5,0.0,2,BTCUSDT,IS,0.308,473,0.4017,-0.5715,0.647,0.23,-2.7107,-8.192,56541.4
13,30,8,16,0,2,1.0,1.0,1,1.5,0.5,0,BTCUSDT,IS,0.413,383,0.4491,-0.4207,0.524,0.27,-1.618,-5.635,18678.0
13,30,8,16,0,2,1.0,1.0,1,1.5,0.5,2,BTCUSDT,IS,0.417,383,0.4517,-0.4155,0.524,0.27,-1.598,-5.572,17765.3
13,30,8,16,0,2,1.0,1.0,1,1.5,0.7,0,BTCUSDT,IS,0.412,293,0.4334,-0.4239,0.401,0.3,-1.2486,-4.937,23619.5
13,30,8,16,0,2,1.0,1.0,1,1.5,0.7,2,BTCUSDT,IS,0.418,293,0.4369,-0.4171,0.401,0.3,-1.2286,-4.867,22225.7
13,30,8,16,0,2,1.0,1.0,1,2.0,0.0,0,BTCUSDT,IS,0.236,388,0.3376,-0.7032,0.531,0.2,-2.735,-8.954,238495.7
